Topic,Rotulo
12,"desenvolvimento, direitos, impeachment, democracia, constitucionais, processo, princípios, social, Estado, necessidade, importância, projeto, direito, governo, Presidente, política, soberania, econômico, políticas, nacional"
13,"direitos, saúde, Estado, direito, princípios, atual, política, constitucionais, educação, reforma, lei, Congresso, documento, necessidade, pública, social, constitucional, projeto, sistema, proteção"
14,"direitos, democracia, constitucionais, Senado, trabalhadores, documento, atual, Estado, educação, necessidade, direito, legislação, Presidente, importância, medidas, independência, forma, pública, princípios, Municípios"
15,"direitos, princípios, Congresso, constitucionais, democracia, documento, liberdade, fundamental, Estado, política, defesa, brasileiro, proposta, governo, social, povo, direito, sociedade, legislativa, necessidade"
16,"direitos, democracia, voto, Senado, proteção, importância, eleições, social, papel, sociedade, forma, lei, justiça, constitucional, constitucionais, indígenas, marco, decisão, instrumento, igualdade"
17,"democracia, impeachment, direitos, Estado, política, nacional, segurança, Presidente, princípios, brasileira, constitucionais, importância, educação, processo, defesa, marco, desenvolvimento, lei, golpe, democrática"
18,"direitos, importância, democracia, constitucionais, Senado, instrumento, processo, sociais, Estado, proteção, lei, liberdade, servidores, políticas, instituições, direito, democrática, princípios, privada, fundamental"
19,"Estado, direitos, Senado, constitucionais, direito, processo, democracia, desenvolvimento, social, política, democrático, constitucional, essencial, princípios, impeachment, políticas, documento, povo, papel, forma"
20,"direitos, saúde, democracia, brasileira, direito, forma, social, cidadã, recursos, política, fundamental, medida, impeachment, sociais, proteção, trabalhadores, Congresso, marco, documento, legais"
21,"democracia, proposta, constitucionais, Presidente, jurídica, educação, impeachment, desenvolvimento, direitos, discurso, normas, regional, direito, transparência, atual, papel, saúde, importância, processo, provisórias"
22,"democracia, política, Poderes, lei, recursos, atual, brasileiro, democrático, direitos, justiça, igualdade, instituições, princípios, constitucionais, sociedade, gestão, transparência, sistema, avanço, necessidade"
23,"legalidade, penas, marco, processo, democracia, respeito, direitos, anos, trabalho, segurança, projeto, políticas, responsabilidade, governo, forma, qualidade, documento, saúde, país, avanço"
24,"direitos, medidas, proposta, atual, Senado, sociais, garantias, sistema, trabalhadores, fundamentais, constitucionais, governo, recursos, Congresso, democracia, importância, social, gestão, Estado, proteção"
25,"democracia, Presidente, liberdade, direito, vontade, imprensa, brasileira, Senado, Estado, constitucionais, saúde, governo, documento, tentativa, legal, direitos, processo, recursos, controle, leis"
26,"direitos, Estado, leis, ações, democracia, saúde, constitucionais, recursos, documento, Senado, atuação, governabilidade, público, constitucional, direito, importância, aprovação, autonomia, política, falta"
27,"trabalhadores, democracia, direitos, documento, Congresso, Senado, instituições, política, direito, CPI, decisão, Poderes, marco, instalação, vigilância, forma, lei, importância, legal, social"
28,"democracia, direitos, Estado, fronteiras, Presidente, fundamentais, Congresso, processo, situação, povo, respeito, direito, Estados, impeachment, atual, documento, constitucionais, Municípios, princípios, questões"
29,"direitos, saúde, impeachment, democracia, Estados, direito, fundamentais, sociais, produtores, constitucional, constitucionais, processo, política, lei, federativo, trabalhadores, Presidente, Senado, fundamental, interino"
30,"democracia, Senado, marco, Estado, direito, democrático, Presidente, documento, necessidade, direitos, importância, ordenamento, leis, decisões, brasileira, segurança, população, atual, País, proteção"
31,"segurança, educação, brasileira, direitos, impunidade, Presidente, documento, recursos, marco, pública, vida, democracia, importância, social, política, trabalhadores, naturais, constitucionais, constitucional, qualidade"
32,"educação, saúde, constitucionais, país, jurídica, royalties, legitimidade, princípios, Presidente, marco, aprovação, guia, proteção, controle, militares, desenvolvimento, recursos, pública, essencial, projeto"
33,"medida, direitos, aprovação, social, proposta, forma, importância, liberdade, princípios, Senado, política, emenda, justiça, corrupção, documento, participação, provisória, lei, ação, constitucionais"
34,"direitos, Estado, instrumento, direito, Municípios, intervenção, social, votação, democrático, recursos, cidade, projeto, importância, proteção, constitucional, trabalho, corrupção, marco, justiça, propostas"
35,"democracia, política, direitos, Estado, nacional, soberania, social, reforma, documento, atual, mandatos, ações, marco, violação, cidadãos, políticos, políticas, valores, cidadania, federal"
36,"constitucional, Estado, liberdade, princípios, documento, direitos, educação, atual, democracia, aberto, respeito, privilégios, ministros, país, anos, constitucionais, prioridade, política, social, processo"
37,"desenvolvimento, acessibilidade, documento, cidadania, governo, constitucionais, educação, descentralização, social, inclusão, saúde, política, direito, direitos, sociedade, acessíveis, políticas, Senado, diretrizes, acesso"
38,"reforma, direitos, governo, constitucional, documento, brasileira, saúde, Previdência, Senado, política, direito, princípios, vida, democracia, acordo, soluções, responsabilidade, crime, pública, avanço"
39,"processo, povo, preços, paz, direitos, constitucional, crise, constitucionais, recursos, democrático, uso, combustíveis, impeachment, política, documento, Presidente, governo, decisão, trabalhadores, riqueza"
40,"educação, direitos, Estado, reformas, instituições, Senado, proteção, papel, independência, movimentos, indígenas, marco, publicidade, brasileiros, direito, pública, social, documento, fundamental, democrático"
41,"direitos, sistema, ensino, políticas, privado, política, constitucionais, democracia, necessidade, Estados, servidores, princípios, projeto, defesa, previsibilidade, Municípios, reformas, governo, proteção, cidadão"
42,"medidas, democracia, direitos, forma, provisórias, transparência, Estado, brasileira, consumidor, atual, pacto, procuradores, situação, motoristas, princípios, postura, símbolo, constitucionais, país, probidade"
43,"vida, dever, nacional, direito, sistema, democracia, recursos, renovação, necessário, saúde, constitucional, social, limites, valores, políticas, política, regionais, direitos, administradores, sociais"
44,"PEC, mínimo, brasileira, Judiciário, Justiça, democracia, conquista, direitos, tecnológica, tributária, indicação, prorrogação, política, tempo, sociedade, setores, externo, proteção, respeito, improbidade"
45,"pública, segurança, ambiente, normativa, principal, princípios, base, educação, constitucional, constitucionais, parlamentares, direito, brasileira, ordem, manifestações, Senado, democracia, lacuna, proteção, dispositivos"
46,"Executivo, brasileiro, idosos, direitos, Estado, democracia, concessões, pequenas empresas, regime, constitucionais, política, micro, liberdade, pequenas, empresas, salário, disparidades, criação, princípios, dificuldades"
47,"condição, constitucional, prática, financiamento, democrático, elevação, Estado, decisão, identidade, empresarial, lei, constitucionais, países, educação, públicos, preâmbulo, princípios, política, vagas, políticas"
48,"impeachment, processo, Justiça, golpe, direitos, Senadores, direito, Presidente, país, acusações, ameaça, aprovação, incompatível, Estado, estado, distribuição, brasileira, superior, curso, papel"
49,"direitos, saúde, narrativa, golpe, documento, direito, democracia, sociais, fundamental, sociedade, indígenas, sistema, integração, Presidente, educação, impeachment, política, país, popular, propostas"
50,"pública, financiamento, veto, processo, saúde, questão, constitucionais, Senado, União, Presidente, garantias, democráticas, administrativos, lei, deliberação, adequado, povo, equilíbrio, autonomia, federal"
51,"senador, cidadania, constitucionais, experiência, democracia, importância, sistema, Municípios, princípios, documento, justiça, interesses, Estado, igualdade, direitos, federativos, federativo, profissionais, públicas, políticas"
52,"moralidade, impessoalidade, República, desenvolvimento, regional, lei, direito, florestas, princípios, desempenho, responsabilidade, pública, Presidente, legalidade, saúde, medidas, forma, uso, instrumento, constitucionais"
53,"guarda, Congresso, justiça, exterior, ambiental, jovens, Estado, política, corrupção, legislação, direitos, Senado, brasileira, atuação, externa, clara, princípios, proteção, brasileiros, forma"
54,"impeachment, Estado, constitucional, democracia, processo, golpe, político, ditadura, anos, ordem, legítimo, profissão, legitimidade, política, lei, Presidente, governos, mecanismo, legal, brasileira"
55,"União, exercício, documento, livre, necessidade, vacinação, direitos, jurídica, busca, meio, Presidente, ideais, proteção, respeito, solidária, segurança, indicação, fundamentais, emenda, decisões"
56,"direitos, social, faixa, seletiva, fronteira, educação, impeachment, pacífica, Senado, forma, atual, atuação, legal, Estado, democracia, necessária, injusta, transição, salarial, constitucionais"
57,"partidário, democracia, união, partidos, Estado, leis, direito, questão, impeachment, políticos, aposentados, provisórias, relação, excessivo, municípios, políticas, Presidente, decisões, governo, democrático"
58,"direitos, sociedade, solidária, pessoa, trabalhistas, aprovação, Deputados, consciente, diálogo, relações, serviço, dignidade, humanos, normalidade, público, domésticos, regime, distritais, qualidade, democrático"
