Topic,Words,Frequency,Timestamp
8,"para os, fundos constitucionais, Luiz Inácio, fundos, os fundos constitucionais",13,2009
9,"petróleo, de petróleo, exploração, Estados, no resultado",9,2009
10,"urgência, relevância urgência, de relevância, de relevância urgência, constitucional de",4,2009
11,"Câmara, dos Deputados, Deputados, Câmara dos, Câmara dos Deputados",7,2009
12,"adolescente, Título VIII da, Capítulo VII, adolescentes, às crianças",3,2009
13,"Ulysses, Ulysses Guimarães, Guimarães, Constituição Cidadã, Legislativo liberto do",3,2009
14,"ambiente, meio ambiente, ecologicamente equilibrado, ecologicamente, ambiente ecologicamente",5,2009
15,"desta tribuna sobre, chamado PEC, sobre um projeto de, da transposição dos, da transposição dos servidores",1,2009
16,"Carta Magna, Magna, Carta, nossa Carta Magna, inclui erradicação da",3,2009
17,"crédito, de crédito, redução de base de, passa vigorar com seguinte, subsídio ou isenção",2,2009
18,"harmônicos, independentes harmônicos entre, independentes harmônicos entre si, harmônicos entre, harmônicos entre si",2,2009
19,"CPI, da CPI, de investigação, investigação, composição",8,2009
20,"cláusula pétrea, pétrea, cláusula, Petrobras, pétreas",4,2009
21,"defender, com relação, que não podem pagar, suas instituições com, especialmente de",2,2009
22,"vetos, veto, os vetos, Presidente Sarney, pauta",4,2009
23,"Ministério, Ministério Público, Público, do Ministério, do Ministério Público",7,2009
24,"do povo, poder emana do povo, poder emana do, emana do povo, emana do",2,2009
25,"Transitórias, Disposições, Ato das Disposições, Constitucionais Transitórias, das Disposições Constitucionais Transitórias",3,2009
27,"autonomia, autonomia política, ter autonomia, política, atribuiu",5,2009
28,"cidadão, do cidadão, um direito, de não, direito do cidadão",4,2009
29,"direito de todos dever, todos dever do, todos dever do Estado, de todos dever do, direito de todos",3,2009
30,"ensino técnico, que eu, ao mercado de, que eu insisto, ao mercado de trabalho",1,2009
31,"ao regime jurídico, aprovação em, Constitucional que alterou, da exploração dos, Emenda Constitucional que alterou",2,2009
-1,"direitos, art da, art da Constituição, tem, forma",209,2010
0,"art da, da Constituição Federal, art da Constituição, Presidente, do art",197,2010
1,"Constituição de, da Constituição de, promulgação da, promulgação, Constituinte",72,2010
2,"Tribunal, Supremo Tribunal, Supremo, Tribunal Federal, Supremo Tribunal Federal",9,2010
3,"Poder Legislativo para, para Poder Legislativo para, Judiciário para Poder Legislativo, repassar para Poder, para Ministério Público para",1,2010
4,"educação, dever do Estado, dever do, do Estado, anos de idade",14,2010
5,"Implícito, Implícito orador, menciona, Implícito orador menciona, orador menciona",8,2010
6,"mínimo, salário mínimo, Ministro, do salário mínimo, valor equivalente",3,2010
7,"Regimento, se sobrepõe ao, na Constituição no Regimento, Criou se, Regimento se",3,2010
8,"para os, para os governos, suas receitas, os governos, Estados",5,2010
9,"petróleo, exploração, de petróleo, Estados, Municípios",16,2010
10,"temos duas, estranhamente, um piso salarial nacional, para os agentes comunitários, para os agentes",2,2010
11,"Câmara, estabelece prazo, projetos, prazo para que, os projetos",2,2010
12,"adolescente, juventude, família, proteção, ao adolescente",6,2010
13,"Ulysses, Ulysses Guimarães, Guimarães, Constituição Cidadã, de Ulysses",4,2010
14,"ambiente, meio ambiente, meio, de meio ambiente, ao meio",3,2010
15,"Apresentei também, complementar de, alterar artigo, que objetiva, da Constituição Federal estabelecer",1,2010
16,"Carta Magna, Magna, Carta, sustentando, nossa Carta Magna",3,2010
18,"da concessão, da pesquisa, jurídica da, assunção, da autorização",1,2010
19,"CPI, da maioria que, na oposição, aprovou medidas, impediu",2,2010
20,"cláusula pétrea, cláusula, que os homens, pétreas, cláusulas",3,2010
21,"vice, defender, civil, depois, representativo",3,2010
22,"veto, vetos, vetos presidenciais, presidenciais, seu recebimento",4,2010
23,"Ministério Público, Ministério, Público, da ordem jurídica, do regime democrático",5,2010
25,"Transitórias, Ato das Disposições, do Ato das Disposições, art do Ato, art do Ato das",5,2010
28,"dever do Estado, do cidadão, do Estado, direito do cidadão, um dever do Estado",6,2010
29,"agrícola, mediante políticas, que visem redução, acesso universal igualitário às, visem redução do risco",2,2010
31,"das comunicações, sigilo, telefônicas, da correspondência, ordem judicial",4,2010
32,"do trabalho, trabalho, noturno, Esse dispositivo constitucional, trabalho noturno",1,2010
-1,"direitos, art da, art da Constituição, Brasil, da Constituição Federal",275,2011
0,"art da, art da Constituição, da República, da Constituição Federal, do art",250,2011
1,"Constituição de, da Constituição de, Constituinte, pela Constituição de, Constituição de que",112,2011
2,"Tribunal Federal, Supremo Tribunal, Supremo Tribunal Federal, do Supremo Tribunal, do Supremo Tribunal Federal",21,2011
4,"educação, DRU, da educação, dever do Estado, educação um direito",11,2011
5,"Implícito, Implícito discurso, Implícito orador, Implícito orador menciona, orador menciona",3,2011
6,"mínimo, salário mínimo, que salário mínimo, que salário, fixado em",10,2011
7,"da Casa, atribuídos pela, número mínimo de assinaturas, essa Comissão, atribuídos pela Constituição",3,2011
8,"orçamentos, investidos, os Estados, na saúde, os Municípios",9,2011
9,"petróleo, do petróleo, Estados, royalties, de petróleo",23,2011
10,"de agente, agente, urgência, medidas provisórias, temos criticado",3,2011
11,"de radioisótopos, Câmara dos Deputados de, uma Emenda Constituição, radioisótopos, Constituição que aqui",1,2011
12,"família, adolescente, crianças, da família da, família da",8,2011
13,"Ulysses, Ulysses Guimarães, Guimarães, Constituição Cidadã, de Constituição Cidadã",3,2011
14,"ambiente, meio ambiente, equilibrado, ecologicamente equilibrado, ecologicamente",6,2011
15,"tributária, tributos, reforma tributária, sistema tributário, desde que sejam não",3,2011
16,"Carta, Carta Magna, Magna, nossa Carta, União para instituir",4,2011
17,"demais entes da Federação, dos demais entes da, autorizações, para ações, forma do art inciso",1,2011
18,"harmônicos, independentes, mas que também, devem ser harmônicos, que os Poderes",3,2011
20,"cláusula pétrea, cláusula, cláusulas, cláusulas pétreas, aceitas",2,2011
21,"advogado, defender, tive prazer de, ter defensor, que juiz",1,2011
22,"apreciação, veto, vetos, protagonismo, clara em seu art",2,2011
23,"Ministério Público, interesses sociais individuais, jurídica do, do regime democrático, interesses sociais individuais indisponíveis",2,2011
24,"povo, emana do, emana do povo, poder emana do povo, poder emana do",2,2011
25,"Transitórias, Ato das Disposições, das Disposições Constitucionais Transitórias, Constitucionais Transitórias, Disposições Constitucionais Transitórias",10,2011
26,"quanto ele, respeitado, plebiscito, para se criar, para se",1,2011
27,"autonomia, essa medida provisória, considerando, da autonomia, inconstitucional",4,2011
28,"direito do cidadão, cidadão, do cidadão, um direito, um direito do cidadão",6,2011
29,"direito de todos dever, todos dever do Estado, visem redução, que visem redução do, que visem redução",9,2011
30,"empresa, tive oportunidade de, tive oportunidade, oportunidade de, que Constituição Federal",2,2011
31,"das comunicações, estabelece inviolabilidade do, estabelece inviolabilidade, telefônicas, inciso XII do art",3,2011
32,"Senador Anibal, essas duas profissões, esses trabalhadores, uma linha de, duas profissões",1,2011
-1,"República, direitos, da República, art da, Brasil",245,2012
0,"República, da República, art da, art da Constituição, Presidente",213,2012
1,"Constituição de, da Constituição de, Roraima, de Roraima, na Constituição de",70,2012
2,"Tribunal, Tribunal Federal, Supremo Tribunal, Supremo Tribunal Federal, do Supremo Tribunal",18,2012
3,"impeachment, Constituição do Paraguai, Constituição do, da República bem, que os parlamentares",2,2012
4,"educação, da educação, dever do Estado, dever do, escolas",10,2012
5,"Implícito, Implícito orador, necessidade de, Implícito orador menciona, necessidade",2,2012
6,"foro privilegiado, privilegiado, segundo, Ministro, da Constituição brasileira dizer",3,2012
7,"Regimento, processo legislativo de, nenhum processo, Regimento Interno não, Interno não",7,2012
8,"investir, está estabelecido, seus orçamentos, de droga no, de droga",3,2012
9,"petróleo, royalties, de petróleo, do petróleo, no mar",15,2012
10,"medida provisória, medidas, medidas provisórias, provisórias, Medida Provisória",7,2012
11,"Câmara, algum problema, dos Deputados, Câmara dos Deputados, Câmara dos",4,2012
12,"Criança, da Criança, Estatuto da Criança, adolescente, pelo Estatuto",7,2012
13,"Ulysses, Ulysses Guimarães, Guimarães, qualquer tipo de, tipo",5,2012
14,"ambiente, meio ambiente, vida, ecologicamente equilibrado, ecologicamente",3,2012
15,"tributária, tributário, sistema tributário, Tributário, reforma tributária",8,2012
16,"previstos na Constituição nossa, deve ser respeitada, na Constituição nossa, dos termos, de ninguém",1,2012
17,"crédito, de crédito, abertura de crédito, créditos, de créditos",2,2012
18,"harmônicos, independentes, independentes harmônicos, que os Poderes, Constituição Federal estabelece entre",2,2012
19,"CPI, CPI não, de CPI, investigar, da CPI",4,2012
20,"cláusula pétrea, cláusula, pétreas, cláusulas pétreas, como cláusula pétrea",4,2012
21,"defender, defender que, Estatuto da Cidade, da Cidade, vou defender",3,2012
22,"veto, vetos, pauta, seu recebimento, do veto",12,2012
23,"Ministério Público, Ministério, Público, Judiciário, do Ministério Público",3,2012
24,"emana, emana do povo, emana do, poder emana do, poder emana do povo",6,2012
25,"Transitórias, Disposições, Território, Ato das Disposições, Disposições Constitucionais Transitórias",2,2012
27,"autonomia, autonomia dos, da autonomia, administrativa, Estados",8,2012
28,"dever do Estado, cidadão, direito do cidadão, do Estado, do cidadão",4,2012
29,"direito de todos dever, todos dever do, todos dever do Estado, direito de todos, serviços para",4,2012
30,"do ICMS da comercialização, ICMS da comercialização, ICMS da comercialização da, venda de energia, empresas do setor",2,2012
32,"na Constituição brasileira em, que hoje estão, reais ao, estão na Constituição brasileira, pautas",1,2012
-1,"direitos, porque, emenda, art da, Brasil",380,2013
0,"art da, art da Constituição, da Constituição Federal, Presidente, do art",367,2013
1,"Constituição de, da Constituição de, Constituinte, direitos, Constituinte de",113,2013
2,"Tribunal Federal, Supremo Tribunal, Supremo Tribunal Federal, do Supremo Tribunal, do Supremo Tribunal Federal",34,2013
3,"impeachment, talvez maior, país que quer, de mil servidores, Presidente Lugo",2,2013
4,"educação, Educação, de um Estado, de Educação, Plano Nacional de Educação",15,2013
5,"Implícito, menciona, Implícito orador, Implícito orador menciona, orador menciona",13,2013
6,"Ministro, mínimo, Ministros, porque realmente, de seus Ministros",5,2013
7,"Regimento, no Regimento, assento, Regimento Interno, Interno",8,2013
8,"para os, do que, os Municípios, Estados, que era",9,2013
9,"petróleo, do petróleo, compensação, exploração, de petróleo",9,2013
10,"provisória, medida provisória, urgência, de urgência, medidas provisórias",12,2013
11,"Câmara, Deputados, dos Deputados, Câmara dos Deputados, Câmara dos",13,2013
12,"criança, família da, da família da, adolescente, família",10,2013
13,"Ulysses, Ulysses Guimarães, Guimarães, Pinto, Constituição cidadã",6,2013
15,"tributária, tributar, tribunais, Regionais Federais, Regionais",8,2013
16,"Carta, Carta Magna, Magna, nossa Carta, nossa Carta Magna",5,2013
17,"Estado cumpre, Consta da, Certidão, para contratação de, para contratação",1,2013
18,"harmônicos, si, harmônicos entre, harmônicos entre si, independentes harmônicos",2,2013
19,"CPI, da CPI, inquérito, investigação, de investigação",2,2013
20,"cláusula, cláusula pétrea, pétrea da, cláusula pétrea da, cláusulas pétreas",9,2013
21,"defender, em que não, para defender, defender que, defendemos",4,2013
22,"veto, vetos, do veto, Congresso, de dias",17,2013
23,"Ministério Público, Ministério, Público, dos interesses, do Ministério Público",6,2013
24,"povo, emana do, emana do povo, poder emana do povo, poder emana do",7,2013
25,"estrada, fica, impedido de, às da, fica de",1,2013
27,"autonomia, um vício, da Constituição Federal há, têm autonomia, qualquer discriminação",3,2013
28,"garantias individuais, Constituição cidadã, eleito com um, de Constituição Justiça Cidadania, foi aprovado pela Comissão",4,2013
29,"dever do Estado, nacional de educação, visem redução do, visem redução do risco, acesso universal igualitário às",3,2013
30,"participa, dependem, do ICMS, ICMS, energia",4,2013
31,"comunicações, sigilo, das comunicações, rádio, judicial",9,2013
32,"trabalho, de trabalho, trabalhadores, os demais trabalhadores, relação de trabalho",6,2013
-1,"art da, art da Constituição, direitos, todos, pode",143,2014
0,"art da, art da Constituição, da Constituição Federal, da República, do art",126,2014
1,"Constituição de, na Constituição de, promulgação da, promulgação, da Constituição de",40,2014
2,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, Tribunal de",16,2014
3,"baseado no art, fundamentado, impeachment, pedido de, de impeachment",2,2014
4,"educação, de suma, Mas ela, de suma importância, colocado que",3,2014
5,"Implícito, de Ministro do Tribunal, de emenda Constituição estabelece, emenda Constituição estabelece, emenda Constituição estabelece que",1,2014
6,"Ministro, mínimo, salário mínimo, Constituição em primeiro lugar, Constituição em primeiro",5,2014
7,"Regimento, dizendo que, momento, que nós na, não foi feito",2,2014
8,"pelo Rio, lei Senador, senhor sabe, em saúde, Rio Grande",1,2014
10,"estrangeiros que, aí também, do Programa Mais Médicos, do Programa Mais, cor ou estado civil",1,2014
11,"Câmara, na Câmara, Deputados, gravado, dos Deputados",5,2014
12,"família, adolescente, ao adolescente, criança ao, criança ao adolescente",2,2014
14,"ambiente, meio ambiente, Constituição dispõe que, todos temos, ecologicamente",1,2014
16,"ao Partido, tenho direito, carta, para que eu, de anos eu",1,2014
17,"de aprovação de, em decorrência de, com deliberação, inciso XII alínea, decorrência de",1,2014
18,"harmônicos, independentes, entre si, si, Poderes",6,2014
19,"CPI, uma CPI, instalar, determinado, investigação",14,2014
20,"Petrobras, cláusula pétrea, pétrea, os desmandos os, que as investigações",2,2014
21,"que cometeram, período do, ordenamento jurídico ainda, Lei da Anistia, jurídico ainda",1,2014
23,"Ministério Público, Ministério, Público, atribuição, do Ministério Público",3,2014
24,"emana do, emana do povo, povo, poder emana do, poder emana do povo",5,2014
25,"Transitórias, Disposições, Amapá, de Roraima, Ato das Disposições",6,2014
27,"autonomia, constitucionais que não, uma certa, CPI no, federativo para",2,2014
30,"Fundo de, Fundo, uma emenda Constituição, micro, Constituição abrir",3,2014
31,"empresas do setor, tem prerrogativas, bancário fiscal, telefônico, direitos deveres dos",2,2014
32,"afrontando Constituição do, afrontando Constituição do País, subtraindo, ação que, para eliminar as desigualdades",2,2014
-1,"Presidente, tem, porque, todos, direitos",227,2015
0,"art da, Presidente, art da Constituição, da Constituição Federal, da República",223,2015
1,"Constituição de, da Constituição de, Constituinte, Constituição Federal de, trabalhadores",50,2015
2,"Tribunal, Tribunal Federal, Supremo Tribunal, Supremo Tribunal Federal, do Supremo Tribunal",25,2015
3,"vai conseguir, impeachment, eu, que isso seja, esperança para",44,2015
4,"educação, professores, dever do Estado, dever do, de todos dever",14,2015
5,"Implícito, menciona, Implícito orador, Implícito discurso, Implícito orador menciona",6,2015
6,"Ministro, mínimo, Ministros, previsto na Constituição, gestão como Ministro",5,2015
7,"Regimento, Regimento Interno, Interno, pelo Regimento, Constituição Regimento",9,2015
8,"Municípios, para os, em alguns, nós fizemos, para os Estados",5,2015
9,"petróleo, de petróleo, exploração, fonte de receita, passamos ser",2,2015
10,"medidas, medidas provisórias, medida, medida provisória, edição de medidas",9,2015
11,"Câmara, Deputados, dos Deputados, Câmara dos Deputados, Câmara dos",9,2015
12,"Criança, da Criança, Estatuto da Criança, adolescente, família",9,2015
13,"Ulysses, Ulysses Guimarães, Guimarães, da promulgação de nossa, como titular",1,2015
14,"ambiente, meio ambiente, futuras gerações, Constituição que requer, ambiente para",3,2015
15,"onde estão, tributária, tributos, Estados produtores de energia, nos Estados produtores",2,2015
16,"Carta Magna, Magna, nossa Carta Magna, nossa Carta, Magna No",6,2015
18,"que já existe, uma condição que, já existe na, condição que, Poderes são harmônicos",1,2015
19,"CPIs, de investigação próprios das, de investigação próprios, investigação próprios, investigação próprios das",2,2015
20,"cláusula pétrea, pétrea, cláusula, inocência uma, rol taxativo",2,2015
21,"defender, legislação seja, defenda, legitimamente eleitos, uma quebra da",2,2015
22,"veto, outras unidades, uma divergência, Presidente da República quando, como política pública",1,2015
23,"Ministério Público, Ministério, Público, do regime democrático, regime democrático",5,2015
24,"emana do povo, emana do, poder emana do povo, poder emana do, poder emana",3,2015
26,"quanto ele, respeitado, negociação, Governo, suas despesas",4,2015
27,"autonomia, autonomia administrativa, administrativa, com autonomia, Municípios com",6,2015
29,"redução do risco, redução do risco de, que visem redução do, outros agravos, que visem redução",3,2015
30,"empresas, empresarial, do ICMS, ICMS, financiamento empresarial",9,2015
31,"dos Parlamentares em, desmoralização da, desrespeito Constituição Federal que, num flagrante, num flagrante desrespeito",1,2015
32,"país com, dos trabalhadores Constituição, Constituição especialmente, trabalhadores Constituição, direitos dos trabalhadores",3,2015
-1,"Presidente, República, vai, da República, pode",316,2016
0,"de responsabilidade, Presidente, responsabilidade, crime de responsabilidade, crime de",373,2016
1,"Constituição de, da Constituição de, liberdade de, Constituição de que, na Constituição de",57,2016
2,"Tribunal, Tribunal Federal, Supremo Tribunal, Supremo Tribunal Federal, do Supremo Tribunal",39,2016
3,"impeachment, de impeachment, melhor do que, nada melhor, que discutir",158,2016
4,"educação, Educação, ele coloca, da Educação, do ensino",12,2016
5,"Implícito, menciona, Implícito orador, Implícito orador menciona, orador menciona",5,2016
6,"Ministro, mínimo, notório, salário mínimo, notório saber",12,2016
7,"Regimento, Regimento Interno, Interno, Regimento Interno da, Interno da",11,2016
8,"educação, investir, em educação, Estados, para os",12,2016
9,"alterar lei que, art da Constituição Esse, competência dos Estados, foi tratado, dos Estados da Federação",1,2016
10,"Eu nunca vi, nunca vi, de emendas constitucionais, emendas constitucionais, de emendas",2,2016
11,"Câmara, não deu, dos Deputados, Câmara dos, Câmara dos Deputados",4,2016
12,"base da sociedade, família base da sociedade, família base da, família base, proteção do Estado",1,2016
13,"Ulysses, Ulysses Guimarães, Guimarães, de Ulysses, de Ulysses Guimarães",5,2016
14,"ambiente, meio ambiente, ao meio ambiente, ambiental, na área",4,2016
16,"Carta Magna, Magna, nossa Carta, nossa Carta Magna, na Carta Magna",5,2016
17,"crédito, de crédito, abertura de, crédito suplementar, de crédito suplementar",31,2016
18,"independentes, harmônicos, ser independentes, os Poderes, independentes harmônicos",7,2016
21,"defender, para defender, de defender, defender Constituição, brasileiro",8,2016
22,"veto, da seletividade, aprovado no Congresso, que rejeitou, incompreensível",1,2016
23,"Ministério Público, Público, da ordem jurídica, ordem jurídica, defesa da",4,2016
24,"seu nome será, nome será exercido, nome será, Está lá no art, em seu nome será",1,2016
25,"da forma do, um plebiscito para, inclusive no art, no art das Disposições, das Disposições Transitórias da",1,2016
26,"quanto ele, respeitado, essa questão, cassação, ficar",11,2016
27,"autonomia, autonomia administrativa, administrativa, autonomia funcional, que Brasil uma",3,2016
28,"do Estado, dever do Estado, muitos direitos, efetividade, do cidadão",4,2016
29,"acesso universal igualitário às, redução do risco de, universal igualitário às, visem redução do risco, mediante políticas",2,2016
30,"Abro, prerrogativa não, ser responsabilidade, Federal aprovar, nesse aspecto",2,2016
31,"de Paulo, Paulo, de identificar, objetivo segundo, Estado de Paulo",1,2016
-1,"Brasil, Presidente, tem, direitos, art da",246,2017
0,"Presidente, art da, art da Constituição, da Constituição Federal, da República",168,2017
1,"Constituição de, na Constituição de, da Constituição de, social, trabalhadores",60,2017
2,"Tribunal, Tribunal Federal, Supremo Tribunal, Supremo Tribunal Federal, Supremo",17,2017
3,"impeachment, de impeachment, Temer, melhor do que, nada melhor",10,2017
4,"educação, creche, Educação, que mulher, filha",11,2017
5,"Implícito orador, Implícito, Implícito orador menciona, orador menciona, no Brasil Implícito orador",2,2017
6,"mínimo, salário mínimo, um salário mínimo, um salário, direito ao salário mínimo",10,2017
7,"tempo para, Regimento, reforma, mencionou, essa reforma",4,2017
8,"bolo tributário nacional, do bolo tributário nacional, do bolo tributário, bolo tributário, tributário nacional",4,2017
10,"provisória, medida provisória, essa medida provisória, proposição, Emenda Constitucional",4,2017
11,"se punam os, Câmara, estabelecido pela Constituição Federal, os inocentes, culpados que",3,2017
12,"de qualidade que, permanência de, se assegure, qualidade que se, educação de qualidade que",2,2017
13,"Ulysses, Ulysses Guimarães, Guimarães, de Ulysses, equívoco",7,2017
14,"adquiridos, ambiente, meio ambiente, ao meio ambiente, República ao tratar",3,2017
15,"Código Tributário, Tributário, tributária, contribuições, Código Tributário Nacional",3,2017
16,"diz Carta, que as funções, através de concurso, preenchidas, as funções de",1,2017
18,"independentes, que os Poderes, harmônicos, diz que os Poderes, que os Poderes são",4,2017
19,"que não depende, maioria legislativa, CPI que, os requisitos constitucionais, impõe se",1,2017
20,"cláusula pétrea, pétrea, cláusula, pétreas, cláusulas",4,2017
21,"que defendo, defendo, defendemos, defender, políticas",4,2017
23,"Ministério Público, Público, da ordem jurídica, interesses sociais individuais, do regime democrático",3,2017
24,"emana do povo, emana do, poder emana do, poder emana do povo, poder emana",3,2017
25,"Transitórias, Estados Federados, art ao Ato das, Território para Estado, ao Ato das Disposições",1,2017
26,"quanto ele, respeitado, da cassação do mandato, da cassação do, cassação do mandato",6,2017
27,"tenho dúvidas, com absoluta, autonomia, minha preocupação, da tribuna que",1,2017
28,"deve garantir, Estado deve, cidadãos, na Constituição como direito, Em troca",2,2017
30,"empresa, estatal, uma empresa, limites, financeira que",3,2017
31,"televisão, internet, deterioração, tempo de televisão, Comunicações",2,2017
32,"trabalhador, trabalho, trabalhadores, um trabalhador, de trabalho",7,2017
-1,"em julgado, julgado, direitos, trânsito em julgado, trânsito em",202,2018
0,"art da, art da Constituição, Presidente, da Constituição Federal, do art",165,2018
1,"Constituição de, da Constituição de, na Constituição de, Constituição cidadã, pacto",40,2018
2,"Tribunal, Tribunal Federal, Supremo Tribunal, Supremo Tribunal Federal, Supremo",26,2018
3,"impeachment, do impeachment, melhor do que, nada melhor, que discutir",10,2018
4,"educação, dever do Estado, do Estado, que dever do Estado, que dever do",8,2018
5,"Implícito, critica, menciona importância, Implícito orador, federativo",3,2018
6,"mínimo, Ministro, salário, salário mínimo, intermitente",9,2018
7,"aqui cheguei, quando aqui cheguei, jurei, cheguei, Regimento",2,2018
8,"de homens, estabelecer um teto, Sr Presidente se, recursos para as, recursos para as mulheres",2,2018
9,"sem qualquer consulta ao, do Petróleo, inclusive violentando, qualquer consulta ao, sem qualquer consulta",1,2018
11,"que iniciou, vale destacar que, assessor, honra de ter sido, de ter sido",1,2018
