Topic,Words,Frequency,Timestamp
37,"Estado Democrático, Estado Democrático Direito, Democrático Direito, Democrático, democrático direito pilar",2,2008
38,"apoia gestão, representatividade democrática, democrática, documento apoia, documento",2,2008
40,"sistema tributário, tributário, tributária, importante estruturação, precisa revista tange",7,2008
41,"mínima, aposentados, Ministro, diz respeito salário mínimo, respeito salário mínimo",5,2008
42,"promover justiça social, justiça social, instrumento pode utilizado promover, pode utilizado promover, instrumento pode",6,2008
43,"instrumento essencial democracia, essencial democracia, democracia instrumento, democracia proteção, instrumento essencial",3,2008
44,"limites, documento limites, documento limites claros, limites claros, desenvolvimento local",4,2008
45,"normas, contém, Legislativo, Regimento, Regimento Interno",1,2008
48,"Conselho República, não concede, Presidência, Conselho, Casa",2,2008
49,"documento deve respeitado seguido, deve respeitado seguido, seguido documento, respeitado seguido documento, deve respeitado seguido documento",2,2008
50,"petróleo, implementação, implementada, ICMS, problemática",8,2008
51,"regional instrumento, regional, desenvolvimento regional, ambiental, regional instrumento pode",5,2008
52,"deve respeitada todas, Lei Maior deve respeitada, Maior deve respeitada, respeitada todas, Lei Maior deve",1,2008
53,"deve respeitada não, respeitada não, deve respeitada, respeitada, cumprida deve",4,2008
54,"protege direitos fundamentais, documento protege direitos fundamentais, direitos fundamentais documento, documento protege direitos, protege direitos",3,2008
55,"documento protege direitos, trabalhadores documento, trabalhadores, mercado trabalho documento, documento apoia inclusão",2,2008
56,"documento deve, documento deve respeitado não, deve respeitado não, respeitado não, documento deve respeitado",8,2008
57,"histórica, históricas, população negra, direitos população negra, garantia direitos população negra",4,2008
58,"orçamentário, inspirada, permitir participação, processo, desrespeitada processo",2,2008
60,"distribuição recursos, recursos, distribuição, recursos entre, recursos entre entes",3,2008
61,"jurídica, segurança jurídica, garantir segurança jurídica, estabilidade jurídica, respeitada garantir segurança",4,2008
62,"democracia documento, documento essencial, documento sábio essencial, proteção democracia, documento sábio",3,2008
63,"proteção direitos povos, proteção direitos povos indígenas, proteção direitos, marco importante proteção direitos, proteção",6,2008
65,"terras, terras indígenas, demarcação, indígenas, indígenas não está sendo",7,2008
66,"brasileira documento, democracia brasileira documento, Brasil sistema, brasileiro reforça, proteção direitos humanos documento",3,2008
67,"instrumento, estabilidade política, instrumento pode, governo instrumento, garantir transparência prestação contas",6,2008
68,"moralidade, moral, imperativo, devem guiar administração, princípios devem guiar",5,2008
69,"atende plenamente necessidades, não atende plenamente necessidades, atual não atende plenamente, plenamente necessidades, diz respeito licença maternidade",2,2008
70,"democrática marco, marco estabilidade democrática, democrático marco, estabilidade democrática marco, estabilidade democrática",3,2008
71,"política externa, política externa Brasil, externa Brasil, orienta política, política",4,2008
72,"defendida, deve defendida, conjunto princípios devem, conjunto princípios, defendidos",3,2008
73,"adolescentes, crianças adolescentes, proteção crianças, fundamentais crianças, direitos fundamentais crianças",6,2008
74,"necessárias sustentabilidade, impõe limitações, financeira, sistema previdenciário, sustentabilidade",1,2008
75,"Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal, Tribunal, Federal",2,2008
76,"mais importantes, marco promoção direitos, direitos civis, promoção direitos, direitos sociais",2,2008
77,"Brasil, democráticos, transição democrática, Brasil marco, brasileira reflete",4,2008
78,"cumprida relação, investimento saúde, sendo cumprida relação financiamento, cumprida relação financiamento, cumprimento obrigações",3,2008
79,"política documento, debates, apoia reforma agrária, respeitado Governo, apoia reforma",4,2008
80,"instrumento justiça social, instrumento justiça, justiça social, social instrumento, justiça social instrumento",4,2008
81,"marco importante direitos trabalhadores, importante direitos trabalhadores, marco importante direitos, importante direitos, direitos trabalhadores",1,2008
82,"vista documento promove igualdade, promove igualdade dignidade, igualdade dignidade humana, promove igualdade dignidade humana, documento promove igualdade dignidade",1,2008
83,"respeitado seguido especialmente questões, seguido especialmente questões, arcabouço jurídico, especialmente questões, deve respeitado seguido especialmente",3,2008
84,"equilíbrio, usada referência criticar, interesses econômicos ambientais, econômicos ambientais, referência criticar",2,2008
85,"documento deve defendido, documento deve, documento, respeitado documento deve, respeitado documento",1,2008
86,"liberdade, liberdade expressão, expressão, baluarte liberdade, jugo",3,2008
88,"marco redemocratização Brasil, redemocratização Brasil, marco redemocratização, redemocratização, redemocratização Brasil marco",1,2008
90,"inspirada, deveria promover, social saúde, solidariedade social, promover equidade",2,2008
91,"deve respeitada aplicada forma, respeitada aplicada forma, aplicada forma justa, deve respeitada aplicada, forma justa",3,2008
93,"foi elaborada participação, elaborada participação, foi elaborada, participação, popular",1,2008
95,"vista documento, vista, democracia descentralização, documento fortalece, poderia mais",2,2008
96,"Ministério, Ministério Público, Público, papel Ministério, papel Ministério Público",1,2008
97,"crianças documento, proteção direitos crianças, fundamental proteção direitos crianças, documento avançado termos direitos, termos direitos humanos",3,2008
98,"democracia Brasil, consolidação democracia, brasileira está risco devido, contribuiu consolidação, contribuiu consolidação democracia",3,2008
99,"harmonia, harmonia entre, deve respeitado garantir harmonia, respeitado garantir harmonia, garantir harmonia",4,2008
100,"pode insuficiente, morosidade, lidar, Justiça, crises",1,2008
101,"história Brasil, celebrada marco importante, completando anos, importante história Brasil, marco importante história Brasil",2,2008
102,"benéfica, época, desenvolvimento regional, regional, desenvolvimento",2,2008
103,"documento protege liberdade expressão, protege liberdade expressão, documento protege liberdade, protege liberdade, documento protege",1,2008
-1,"documento, documento deve, respeitado, deve respeitado, instrumento",227,2009
0,"democracia, democracia pilar, fundamental democracia, pilar democracia, democracia símbolo",29,2009
1,"instrumento, instrumento pode, país instrumento, instrumento deve, instrumento pode utilizado",25,2009
2,"trouxe avanços significativos, trouxe avanços, avanços significativos, significativos, trouxe",12,2009
3,"interesses políticos, políticos, políticas, política, políticas públicas",12,2009
4,"social, justiça social, século XX, significativo luta contra, alinhada princípios",9,2009
6,"Brasil, Brasil foi, criação novos Estados, importante criação novos, marco importante criação novos",15,2009
7,"educação, importante educação, educação Brasil, educacionais, educacional",19,2009
8,"igualdade, promove igualdade, documento promove igualdade, documento promove, direitos iguais todos",21,2009
9,"Brasil, brasileira, brasileiros, sociedade brasileira, Brasil está",13,2009
10,"democráticos, democrática, direitos fundamentais estrutura, inscreve, baluarte contra retrocessos",5,2009
11,"fiscalização, fiscal, instrumento essencial, governo, fiscal instrumento",14,2009
12,"cidadania, cidadã, Cidadã, marco cidadania, cidades",12,2009
13,"pública, públicos, segurança pública, precisa atualizações, servidores públicos",5,2009
14,"trabalhadores, direitos trabalhadores, base proteção direitos, base proteção, serve base proteção",3,2009
15,"medidas, provisórias, medidas provisórias, está sendo ferida, representam retrocesso",4,2009
16,"documento direitos, documento, documento direitos fundamentais, importantes documento, documentos",12,2009
17,"regional, desenvolvimento regional, promove desenvolvimento regional, promove desenvolvimento, integração regional",7,2009
18,"sendo desrespeitada, sendo, está sendo desrespeitada, está sendo, estar sendo",5,2009
19,"legalidade, legal, marco legal, deve respeitado garantir, respeitado garantir",6,2009
20,"responsabilidades, responsabilidade, marco define responsabilidades, proteger cidadão, responsabilidade proteger",6,2009
21,"proteger, concepções, precisa alterada proteger, alterada proteger, tratados internacionais",4,2009
22,"reformas, reforma, reforma política, reformas necessárias, reformada",8,2009
23,"pilar democracia, democracia brasileira, democracia, democracia brasileira pilar, brasileira pilar",1,2009
24,"avanço democrático, representa avanço democrático, representa avanço, democrático, mais importantes",4,2009
25,"Judiciário, judiciais, decisões judiciais, documento limita, próximo",5,2009
26,"documento normas claras, documento normas, normas claras, crimes hediondos, crimes",1,2009
27,"Federação, organização, implantar, Senado foi, influenciada interesses",11,2009
28,"garantir direitos, direitos fundamentais, fundamentais, garantir direitos fundamentais, garantir",11,2009
29,"autonomia, autonomia Estados, autonomia política, importante autonomia, autonomia Municípios",8,2009
30,"ambiental, proteção ambiental, ambiente, ambientais, meio ambiente",12,2009
31,"problemas, crises, suficiente resolver, crises políticas, resolver crises",8,2009
32,"desrespeitada Governo, Governo, desrespeitada Governo Federal, Petrobras, CPI",2,2009
33,"Congresso, representação, falta transparência, relação fidelidade partidária, relação fidelidade",3,2009
34,"clara, clara deve, clara protetora, protetora, clara protetora direitos",5,2009
35,"cidadão, direitos obrigações, documento promove cidadania, promove cidadania, documento reconhece importância",3,2009
36,"governo, sendo desrespeitada governo, está sendo desrespeitada governo, governo está, Federal",5,2009
38,"documento protege Estado, Mercosul, Democrático Direito, Estado Democrático Direito, Estado Democrático",2,2009
40,"princípio isonomia, desde não, tributos, respeita, tributária",2,2009
41,"STF, interpretada STF está, interpretada STF, STF está, promovendo",2,2009
42,"promover justiça social, igualdade, justiça social, justiça social instrumento, social instrumento",7,2009
43,"instrumento essencial democracia, democracia instrumento, essencial democracia, participação popular instrumento, instrumento essencial",7,2009
44,"limites, limites poder, foi bem feita, bem feita, temporais",3,2009
45,"Regimento Interno, normas, garantir sistema, infraconstitucionais, questionada",2,2009
46,"falta regulamentação, permitiu, regulamentação, atual permite, permite",1,2009
47,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, Federal",3,2009
48,"Presidente, Presidência, partido, tivesse, sistema presidencialista",4,2009
49,"documento deve respeitado seguido, seguido documento, respeitado seguido documento, deve respeitado seguido documento, deve respeitado seguido",3,2009
50,"petróleo, implementada, ainda precisa plenamente, ainda precisa plenamente implementada, precisa considerada",4,2009
51,"regional instrumento, regional, desenvolvimento regional, promover desenvolvimento regional, promover desenvolvimento",6,2009
52,"leis, Lei Seca, leis fundamental, novas leis, respeito leis",3,2009
53,"deve respeitada, respeitada, deveria cumprida, mandamento deve, respeitado tange",4,2009
54,"protege direitos fundamentais, documento protege direitos fundamentais, documento protege direitos, protege direitos, direitos fundamentais documento",4,2009
55,"trabalhistas documento, trabalhadores documento, documento protege direitos, direitos trabalhistas, protege direitos trabalhadores",4,2009
56,"nacionais documento, reflete anseios, diretrizes fundamentais, documento deve respeitado, documento deve",3,2009
57,"histórica, Municípios marco, injustiça histórica, histórico, máquina",3,2009
58,"emendas constitucionais, processo legislativo, processo, legislativo, exige",2,2009
59,"econômica, econômico, diretrizes importantes desenvolvimento, obstáculo momentos, importantes desenvolvimento social",4,2009
60,"distribuição recursos, recursos, recursos entre, justiça distribuição recursos, garantir justiça distribuição",4,2009
61,"deve respeitada garantir segurança, respeitada garantir segurança jurídica, respeitada garantir segurança, garantir segurança jurídica, segurança jurídica",1,2009
62,"democracia documento, fundamental proteção democracia, proteção democracia, liberdade democracia documento, documento fundamental proteção",3,2009
63,"proteção direitos, marco importante proteção direitos, marco importante proteção, importante proteção direitos, importante proteção",3,2009
64,"golpistas, foi manipulada, limitar, manipulada, violada",1,2009
65,"terras, terras indígenas, demarcação, indígenas não, sendo mal interpretada",6,2009
66,"ética democracia, tradição, Brasil documento, democracia Brasil, documento essencial",2,2009
67,"instrumento pode, instrumento pode utilizado promover, instrumento, políticos instrumento, política instrumento",5,2009
68,"moralização, processo eleitoral, instrumento pode usado, guia essencial, administração pública",2,2009
69,"necessidades, necessidades atuais, precisa complementada, necessidades atuais sociedade, precisa revisada",4,2009
70,"marco avanço democrático, democrática marco, marco transição democrática, transição democrática, avanço democrático",2,2009
71,"política externa, orienta política, político brasileiro, sistema político brasileiro, marco importante definição",2,2009
73,"adolescentes, crianças adolescentes, prioridade absoluta, ideológica, proteção direitos crianças",2,2009
74,"financeiras, crédito, financeira, difíceis cumprir, tempos crise econômica",5,2009
75,"Supremo Tribunal Federal, Tribunal Federal, Supremo Tribunal, Tribunal, sendo mal interpretada",1,2009
76,"direitos sociais marco, sociais marco, sociais marco importante, marco importante garantia direitos, importante garantia direitos",4,2009
77,"valores democráticos, plural, Brasil representa, democráticos, povo brasileiro",2,2009
78,"não está sendo, cumprida, não está sendo cumprida, cumprida relação, está sendo cumprida",5,2009
79,"política documento, políticas documento, respeitado seguido garantir estabilidade, garantir estabilidade política, documento impõe deveres",4,2009
81,"trabalhistas, direitos trabalhistas, vista obstáculo flexibilidade, nas relações trabalhistas, importante proteção direitos trabalhistas",3,2009
82,"vista documento, fundamentais não estão, fundamentais não estão sendo, funções instituições, direitos fundamentais não estão",2,2009
83,"unidade nacional, unidade, funcional, categorias profissionais, foi eficaz",4,2009
84,"equilíbrio, equilíbrio poderes está sendo, equilíbrio poderes está, equilibrada, poderes está",3,2009
85,"documento deve defendido, documento deve, documento deve respeitado, deve respeitado, documento",2,2009
86,"liberdade expressão, expressão, liberdade, tem dispositivos, garantem",3,2009
87,"competência Executivo, separação poderes competência, nas relações internacionais, poderes competência, relações internacionais",1,2009
88,"redemocratização, marco redemocratização, redemocratização Brasil, redemocratização Brasil foi, redemocratização Brasil foi marco",4,2009
89,"administração, administração pública, pública, controle, administração pública guia",5,2009
90,"social construído, equidade justiça social, equidade justiça, social, equidade",1,2009
91,"respeitada aplicada forma, deve respeitada aplicada forma, deve respeitada aplicada, respeitada aplicada, aplicada forma",5,2009
92,"fundamental democracia brasileira, fundamental democracia, democracia brasileira, brasileira pilar, democracia brasileira pilar",1,2009
93,"participação popular, popular, participação, marco participação, subutilizada relação",4,2009
95,"pode vista, pode vista obstáculo, vista, certos aspectos, vista obstáculo",2,2009
96,"municipalismo, fundamental fortalecimento, fortalecimento, Ministério, Ministério Público",1,2009
98,"democracia Brasil, unidades Federação, unidades, Defensorias Públicas, avanço democracia brasileira",2,2009
100,"lidar, cometidos menores, crimes hediondos, ineficaz, crimes",1,2009
102,"foi marco importante, marco importante desenvolvimento regional, importante desenvolvimento regional, foi marco importante desenvolvimento, marco importante desenvolvimento",5,2009
103,"protege direitos fundamentais liberdade, direitos fundamentais liberdade, liberdade imprensa, documento protege direitos fundamentais, documento protege",1,2009
-1,"relação, precisa, documento, documento deve, importante",179,2010
0,"democracia, pilar democracia, democracia pilar, democracia pilar democracia, fundamental democracia",15,2010
1,"instrumento, instrumento direitos, instrumento essencial, instrumento essencial garantir, instrumento pode",16,2010
2,"promoveu, Estado Rondônia, transposição servidores, transposição, condição",22,2010
3,"políticas, políticas públicas, públicas, orienta políticas públicas, orienta políticas",11,2010
4,"social, justiça social, promove justiça social, promove justiça, promove",13,2010
6,"Brasil, sociais Brasil, Brasil marco, teve impacto, brasileira",20,2010
7,"educação, educação Brasil, direitos educacionais, educacionais, educacional",13,2010
8,"igualdade, igualdade gênero, promove igualdade, documento promove igualdade, igualdade perante",10,2010
9,"Estado Brasileiro, sociedade brasileira, brasileiros, brasileira, estrutura federativa Brasil",12,2010
10,"democrático, Estado democrático, Estado democrático direito, democrático direito, democrática",9,2010
11,"fiscalização, recursos públicos, fiscal, responsabilidade fiscal, correta aplicação recursos",5,2010
12,"cidadania, consistente, interferência externa, sem interferência, sem interferência externa",10,2010
13,"segurança pública, pública, ajustada atender melhor necessidades, correta aplicação recursos, precisa ajustada atender",6,2010
14,"trabalhadores, direitos trabalhadores, proteção social, informais, precisa ajustada atender melhor",5,2010
16,"documento direitos, documento direitos fundamentais, documento precisa mais, importante direitos sociais, documento importante direitos",6,2010
17,"regional, regionais, desenvolvimento regional, desigualdades regionais, eliminar desigualdades regionais",7,2010
18,"está sendo desrespeitada, sendo desrespeitada, está sendo, sendo, sendo respeitada",3,2010
19,"legal, legalidade, marco legal, garantir legalidade, legitimidade processo político",6,2010
20,"responsabilidades, atribuiu, Cidadã documento, documento impõe responsabilidades, responsabilidades claras",3,2010
21,"proteger, respeitada proteger, deve respeitada proteger, protege, protege direitos aposentados",9,2010
22,"reformas, reformada, precisa reformada, reformas necessárias, reforma",8,2010
23,"democracia brasileira, democracia brasileira pilar, brasileira pilar, base democracia brasileira, pilar democracia",2,2010
24,"não sejam, votados, representou grande, representou grande avanço, analfabetos",4,2010
26,"precisa revista alguns, revista alguns, contexto histórico, representa avanço relação, Janeiro",3,2010
27,"intervenção, violada proposta, mundial, não intervenção, sábia definir",8,2010
28,"bastante, completa, garantias, independência, ainda não",2,2010
29,"autonomia, autonomia política, política Distrito Federal, política Distrito, autonomia política Distrito Federal",7,2010
30,"ambiente, meio ambiente, desenvolvimento agrícola, deve respeitada diz respeito, Estado deve respeitada",3,2010
31,"resolver, suficiente resolver, problemas, resolver crises, tributário brasileiro",2,2010
32,"frequentemente afrontada, Governo, CPIs, desrespeitada quando, governo",2,2010
33,"Congresso, estão sendo cumpridos, não estão sendo cumpridos, sendo cumpridos, Congresso não",1,2010
34,"clara, clara protetora direitos, clara protetora, protetora direitos, protetora",6,2010
35,"cidadãos, garantias fundamentais cidadãos, documento reforça, direitos cidadãos contra abusos, protege direitos cidadãos",2,2010
36,"governo atual, governo, governo justificar ações, banalizada, sendo desrespeitada governo",3,2010
37,"Democrático Direito, Estado Democrático Direito, Estado Democrático, Democrático, democrático direito pilar",1,2010
38,"atuação independente, promove descentralização, espírito democrático, independente, Ministério Público",2,2010
40,"está sendo desrespeitada pelos, sendo desrespeitada pelos, tribunais, tributária, desrespeitada pelos",2,2010
42,"promover justiça social, igualdade, justiça social, promoção justiça social igualdade, essencial promoção justiça",3,2010
