Topic,Rotulo
43,"governo, Presidente, democracia, ameaça, medidas, valores, política, postura, trabalhadores, previdência, direitos, eleição, políticas, ações, instituições, antidemocráticas, social, povo, propostas, externa, candidatura, reforma, desigualdade, relações, sociedade, crianças, futuro, ordem, internacionais, regional"
44,"CPMF, prorrogação, saúde, recursos, carga, gestão, tributária, propósito, governo, má gestão, impostos, má, existentes, população, desnecessária, original, aplicação, pública, criação, partido, públicos, novos, continuidade, nome, tributos, redução, tentativa, excessiva, atual, destinação"
45,"adesão, integração, bloco, ingresso, situação, países, imprensa, brasileiro, econômicos, democráticos, democracia, preocupação, entrada, regime, regimes, governo, liberdade, autoritários, autoritário, democráticas, regional, relação, possibilidade, direitos, soberania, Executivo, políticos, caminho, postura, riscos"
46,"racial, igualdade, racismo, cotas, raciais, discriminação, aprovação, social, promoção, luta, inclusão, históricas, lei, desigualdades, projetos, políticas, ações, homofobia, passo, avanço, compromisso, universidades, oportunidades, implementação, justiça, desigualdade, significativo, sociais, direitos, dignidade"
47,"regimentais, normas, legitimidade, processo, legislativo, cassação, procedimentos, sessões, tramitação, decisão, ordem, rigorosa, procedimento, situações, Congresso, respeito, resolução, transparência, mandato, aplicação, voto, decisório, reforma, revisão, rigor, unificação, conscientização, decretos, legítima, alinhamento"
48,"tramitação, legislativo, lei, aprovação, projetos, direitos, Deficiência, pessoas, orçamento, deficiência, processo, municípios, Casas, substitutivo, texto, matéria, acordo, administrativa, legislativa, novos, reconhecimento, leis, justiça, grandes partidos, clientelista, qualidade, uso, novos municípios, taxistas, eleitoreira"
49,"ambiental, preservação, produção, agrícola, sustentável, novo, proteção, desenvolvimento, legislação, sustentabilidade, aprovação, revisão, produtores, jurídica, Deputado, necessidades, segurança, atualização, debate, agricultores, cuidadosa, realidades, regularização, ambientais, rurais, lei, brasileira, comparativas, concorrente, vantagens"
50,"aplicação, limpa, corrupção, ficha, ética, política, rigorosa, impunidade, popular, eleições, luta, passo, sociedade, cargos, implementação, maior, limpas, públicos, importante, legislativas, exigência, leis, transparência, maior participação, combate, votação, moralização, servidores, medidas, desejo"
51,"atuação, decisão, aborto, expressão, liberdade, Poderes, parlamentares, temas, prerrogativas, imunidade, Corte, decisões, processo, harmonia, interpretação, parlamentar, adequado, constitucional, possíveis conflitos, insalubridade, prática, legislativo, valores, evento, cristãos, sentimento, resoluções, cálculo, desordem, julgamentos"
52,"aposentados, pensionistas, previdenciário, fator, reajuste, mínimo, salário, projetos, aposentadorias, benefícios, fim, lei, justiça, direitos, social, Previdência, recomposição, votação, aprovação, pensões, reposição, aposentado, defasagem, aumento, mesmo percentual, mesmo, mobilização, salários, percentual, política"
53,"crédito, operação, cartões, juros, financeiras, operações, Município, autorização, consumidores, aprovação, legais, requisitos, produtivo, taxas, regulamentação, extraordinários, mercado, resolução, recursos, créditos, externo, pleito, favorável, cooperativas, abusivas, medida, lei, acesso, consumidor, expansão"
54,"política, situação, descontentamento, preocupação, atual situação, atual, político, país, ditadura, população, indignação, corrupção, contas, apropriação, branca, ônus, verdadeiras, fragilização, técnico, honestidade, papel, relação, cidade, contribuinte, justiça, obras, erros, foco, impostos, julgamento"
55,"risco, democracia, democráticas, vigilância, instituições, autoritárias, abusos, autoritarismo, práticas, constante, riscos, direitos, ditadura, limites, garantias, ações, institucional, estado, fundamentais, turbulências, Congresso, corruptas, crise, policial, nacional, retorno, união, perda, pública, permanente"
56,"royalties, distribuição, Estados, produtores, Municípios, justa, recursos, educação, proposta, equitativa, lei, aprovação, nova, Executivo, redistribuição, revisão, desenvolvimento, regras, estados, regionais, saúde, brasileiros, investimentos, maior parcela, indexação, desigualdades, duradouro, social, parcela, nordestinos"
57,"Operação, corrupção, CPI, Toga, investigações, continuidade, instalação, Estado, justiça, democracia, ações, instituições, direito, atuação, Judiciário, condução, adequado, impunidade, possíveis irregularidades, tentativa, viés, seletividade, instauração, formas, possíveis, partidários, irregularidades, partidário, envolvidos, firme"
58,"Judiciário, atuação, decisão, decisões, Ministro, coisa, intervenção, controle, parlamentares, retrocesso, imparcialidade, jurídica, insegurança, busca, judiciais, Parlamento, Executivo, questões, defensoria, juiz, grau, posterior, desvalorização, liminar, desmandos, contextos, assuntos, adversários, inocentes, representante"
59,"pacto, federativo, novo pacto, Municípios, Estados, novo, União, recursos, distribuição, revisão, entes, justa, construção, regionais, desigualdades, descentralização, centralização, maior, desenvolvimento, nacional, discussão, municípios, poder, destino, relação, exemplos, escândalos, criação, benefício, positiva"
60,"golpe, impeachment, tentativa, democracia, mandato, eleições, base, foco, crise, Estado, oposição, política, resultado, manobra, brasileira, tentativas, injusta, legal, defesa, nacional, econômico, desenvolvimento, , , , , , , , "
