Topic,Words,Frequency,Timestamp
6,"Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal, do Supremo Tribunal",22,2008
7,"orador defende que, disso orador defende que, deve ser, de fortalecer os contrapoderes, de fortalecer os",25,2008
8,"fiscalização, fiscal, Fiscal, de Responsabilidade Fiscal, Responsabilidade Fiscal",12,2008
9,"Presidente, do Presidente, Presidente do, Presidente do Senado, Presidente da",17,2008
10,"não deve ser, crimes, orador homenageia as, deve ser aprovado em, ser respeitados",4,2008
11,"petróleo, para garantir proteção da, beneficiar estados produtores, recursos sejam aplicados em, para beneficiar estados",5,2008
12,"causa disso orador critica, disso orador critica, orador critica, do Brasil, brasileiro",12,2008
13,"reforma política, reforma, política, uma reforma, uma reforma política",8,2008
14,"Congresso, que Congresso, Congresso Nacional, que Congresso Nacional, orador defende que Congresso",19,2008
16,"CPI, uma CPI, de uma CPI, CPIs, da CPI",15,2008
17,"Públicos, pública, implementação de políticas, implementação de, conforme",7,2008
18,"institui Dia Nacional, inclusão respeito, forma de promover inclusão, que institui Dia Nacional, de promover inclusão",1,2008
19,"reforma tributária, reforma, que reforma tributária, de reforma tributária, proposta de reforma tributária",13,2008
20,"terras, de terras, indígenas, terras indígenas, de terras indígenas",19,2008
21,"orador critica postura do, critica postura do, disso orador critica postura, orador critica postura, critica postura",4,2008
22,"Governo Federal, Governo, do Governo Federal, Federal, do Governo",15,2008
23,"previdenciária, microempreendedores individuais, previdenciária para, novo sistema de, novo sistema",2,2008
24,"Federal, Federal deve, Distrito Federal, Governo, que Governo Federal",5,2008
25,"ambiental, ambiental Por, ambiental Por causa disso, ambiental Por causa, preservação ambiental",5,2008
27,"democráticos, democráticos constitucionais, com os valores democráticos, princípios democráticos constitucionais, os valores democráticos",5,2008
29,"Amazônia, Amazônia sugerindo, Amazônia sugerindo que, na Amazônia, desenvolvimento sustentável",4,2008
30,"veto, que veto, veto ao, vetos que, Constitucional para melhorar",3,2008
31,"judicial, decisão judicial, São Paulo considerando, combatida para proteger, intenção de",2,2008
32,"histórica, para que PEC seja, injustiça histórica, que PEC seja, para que PEC",3,2008
34,"Judiciário, que Judiciário intervenha, considera uma injustiça cometida, poderes conforme estabelecido, Judiciário intervenha",2,2008
35,"trabalho, condições de trabalho conforme, de trabalho conforme, fortalecimento das estruturas, trabalho conforme",1,2008
36,"econômico, econômico social da Região, pode contribuir para desenvolvimento, custos de saúde, no desenvolvimento econômico social",4,2008
37,"petróleo, royalties, royalties do petróleo, do petróleo, royalties do",5,2008
38,"financeira, lei que propõe uma, às dívidas, uma solução viável, viável necessária para",2,2008
40,"TV, que criação da, para resolver problema de, Brasileira que, escutas",3,2008
41,"medicina, de medicina, elevar nível do, elevar nível, cursos de medicina",1,2008
42,"adolescentes, crianças adolescentes, crianças, da Criança, das crianças adolescentes",4,2008
44,"CPMF, CSS, de criar, melhorar gestão dos recursos, melhorar gestão dos",7,2008
45,"Venezuela, riscos de instabilidade, conforme os valores constitucionais, militarização, os riscos de instabilidade",1,2008
46,"Estatuto da Igualdade Racial, Estatuto da Igualdade, Racial, da Igualdade Racial, Igualdade Racial",6,2008
47,"importância de garantir que, conformidade com Constituição Regimento, com Constituição Regimento Interno, que as medidas provisórias, com Constituição Regimento",1,2008
48,"Câmara dos, Câmara dos Deputados, dos Deputados, Deputados, Câmara",9,2008
49,"de Gestão, aprovação da Lei de, Florestal, ambiental, proteção ambiental como",2,2008
51,"adicional de insalubridade, de insalubridade, do TST, que alinha, adicional de",1,2008
52,"dos aposentados, previdenciário, reajuste, aposentados pensionistas, pensionistas",15,2008
53,"crédito, de crédito, para evitar uso excessivo, financeira orçamentária, evitar uso excessivo",2,2008
54,"causa disso orador expressa, de Teresina, preocupação com forma, de obras públicas, apropriação",2,2008
55,"causa disso orador alerta, orador alerta, disso orador alerta, alerta, orador alerta para",6,2008
58,"Judiciário, do Judiciário, respeito fortalecimento, pilar da democracia critica, politização de",2,2008
59,"pacto federativo para corrigir, federativo para corrigir, de um novo pacto, um novo pacto federativo, novo pacto federativo",1,2008
-1,"causa disso orador critica, disso orador critica, orador critica, Brasil, orador defende que",190,2009
0,"visa, que visa, de que visa, Projeto de Lei, apoia aprovação",54,2009
1,"Brasil, no Brasil, Brasil Por, Brasil Por causa, Brasil Por causa disso",60,2009
2,"orador critica, causa disso orador critica, disso orador critica, falta de, disso orador critica atual",41,2009
3,"Constituição de, Constituição de Por, Constituição de Por causa, de Por causa disso, de Por causa",36,2009
4,"causa disso orador sugere, disso orador sugere, orador sugere, disso orador sugere que, orador sugere que",38,2009
5,"educação, professores, da educação, Educação, do ensino",30,2009
6,"Tribunal, Supremo Tribunal, Supremo Tribunal Federal, Tribunal Federal, Supremo",18,2009
7,"orador defende que, disso orador defende que, orador defende importância do, defende importância do, orador defende importância",11,2009
8,"fiscal, fiscalização, de fiscalização, responsabilidade fiscal, falta de fiscalização",18,2009
9,"Presidente, do Presidente, Presidente Lula, do Presidente Lula, José Sarney",15,2009
10,"criminalização, crimes, Penal, Código Penal, de uma legislação mais",5,2009
11,"desenvolvimento econômico social de, econômico social de, econômico social de Roraima, disso orador apoia desenvolvimento, apoia desenvolvimento",2,2009
12,"disso orador critica, causa disso orador critica, orador critica, sugerindo, do Brasil",20,2009
13,"reforma, uma reforma, reforma política, reforma política que, orador defende uma reforma",12,2009
14,"Congresso, que Congresso, Congresso Nacional, sua autonomia, para que Congresso",4,2009
16,"CPI, da CPI, CPIs, CPI da, CPI da Petrobras",17,2009
17,"implementação, implementação de, políticas públicas, disso orador defende implementação, orador defende implementação",16,2009
18,"na Constituição sejam efetivamente, Constituição sejam efetivamente cumpridos, previstos na Constituição sejam, que os direitos sociais, Constituição sejam efetivamente",1,2009
19,"tributária, reforma tributária, reforma, uma reforma tributária, tributária que",7,2009
20,"terras, indígenas, de terras, terras indígenas, de terras indígenas",13,2009
21,"do Presidente, Presidente da, causa disso orador critica, disso orador critica, postura do Presidente Lula",6,2009
22,"Governo Federal, Governo, do Governo Federal, Federal, causa disso orador critica",10,2009
23,"Senado Federal, Senado Federal através, garantir efetividade da, através de suas comissões, Federal através de",2,2009
24,"Federal, Governo Federal, que Governo Federal, Federal deve, que Governo",9,2009
25,"legislação ambiental, proteção ambiental, desenvolvimento sustentável Por causa, desenvolvimento sustentável Por, sustentável Por",11,2009
27,"orador apoia moção, importância de manter integridade, propostas que possam ameaçar, de acordos bilaterais, votando PEC",4,2009
29,"Amazônia, da Amazônia, desenvolvimento sustentável, Amazônia Por causa disso, Amazônia Por causa",14,2009
30,"veto, vetos, do veto, veto presidencial, do veto presidencial",8,2009
31,"judicial, ativismo judicial, decisão judicial, judicial que, decisão judicial que",3,2009
32,"uma injustiça, injustiça, histórica, injustiça histórica, uma injustiça histórica",4,2009
34,"Judiciário, do Judiciário, na aplicação das leis, aplicação das leis, atuação do Judiciário",6,2009
35,"direção um futuro, em direção um futuro, um grande debate, em direção um, direção um",1,2009
36,"econômico, desenvolvimento econômico, desenvolvimento, regional, do IPI",6,2009
37,"petróleo, royalties, royalties do petróleo, dos royalties do petróleo, do petróleo",4,2009
38,"financeira, financeira dos, Previdência, financeira dos Municípios, situação financeira",6,2009
40,"Internet, da Internet, televisão, se opõe propostas de, revisão das práticas das",2,2009
41,"médicos, medicamentos, do Ministério da Saúde, profissionais de saúde, médicos em",3,2009
42,"adolescentes, crianças adolescentes, das crianças adolescentes, dos direitos das, Programa",3,2009
44,"propostas que aumentem, de propostas que aumentem, do governo que ele, fiscal do governo que, carga tributária como",1,2009
45,"Venezuela, da Venezuela, adesão, ao Mercosul, Venezuela no Mercosul",13,2009
46,"Estatuto da Igualdade, Estatuto da Igualdade Racial, da Igualdade Racial, Racial, Igualdade Racial",8,2009
47,"regimentais, Regimento, Regimento Interno, Regimento Interno do, Regimento Interno do Senado",3,2009
48,"Câmara dos Deputados, Câmara dos, dos Deputados, Deputados, Câmara",3,2009
49,"Florestal, do Código Florestal, apoia atualização do Código, apoia atualização do, orador apoia atualização do",2,2009
50,"iniciativas populares, fortalecimento de iniciativas, continuidade fortalecimento de iniciativas, que visem ao, Ficha Limpa",1,2009
52,"fator previdenciário, fator, previdenciário, pensionistas, aposentados pensionistas",8,2009
53,"crédito, de crédito, cartões de crédito, cartões de, de crédito para",3,2009
54,"apenas como, apenas como um, não apenas como um, não apenas como, que assegure liberdade",1,2009
55,"orador alerta para, disso orador alerta para, causa disso orador alerta, disso orador alerta, orador alerta",1,2009
56,"royalties do pré sal, royalties do pré, dos royalties do pré, royalties, dos royalties",2,2009
58,"gera insegurança jurídica, jurídica propõe, um instrumento que, como um instrumento que, alteração legislativa",1,2009
59,"pacto federativo, pacto, federativo, pacto federativo para, do pacto federativo",3,2009
-1,"social, política, governo, desenvolvimento, causa disso orador critica",153,2010
0,"visa, que visa, de que visa, Projeto de Lei, orador apoia Projeto",45,2010
1,"no Brasil, Brasil Por, Brasil Por causa, Brasil Por causa disso, do Brasil",56,2010
2,"causa disso orador critica, disso orador critica, orador critica, sugerindo, corrupção",29,2010
3,"Constituição de, Constituição de Por causa, Constituição de Por, de Por causa disso, de Por causa",42,2010
4,"expressa, disso orador expressa, causa disso orador expressa, orador expressa, da felicidade",21,2010
5,"educação, Educação, da educação, educacional, de Educação",30,2010
6,"Tribunal, Supremo, Supremo Tribunal, Supremo Tribunal Federal, Tribunal Federal",6,2010
7,"orador defende que, disso orador defende que, Forças Armadas, equilíbrio federativo, piso salarial",7,2010
8,"Lei de Responsabilidade Fiscal, de Responsabilidade Fiscal, Responsabilidade Fiscal, Fiscal, Lei de Responsabilidade",11,2010
9,"Presidente, do Presidente, Presidente Lula, do Presidente Lula, Presidente da",9,2010
10,"crimes, Penal, penal, crime, de Processo",16,2010
11,"partilha, modelo de partilha, de petróleo, os Estados produtores de, Estados produtores de petróleo",5,2010
12,"disso orador critica, causa disso orador critica, brasileira, promoção desses valores, celebração dos",5,2010
13,"política, reforma política, reforma, uma reforma política, uma reforma",5,2010
14,"um novo, por um novo governo, que um novo, um novo programa, por um novo",1,2010
16,"União sugere que, do Petróleo, que criação de novas, ser cuidadosamente examinada, deve ser cuidadosamente examinada",1,2010
17,"implementação, dos servidores públicos, servidores públicos, orador apoia implementação, disso orador apoia implementação",9,2010
18,"aprovação do Projeto de, do Projeto de Lei, aprovação do Projeto, do Projeto, do Projeto de",5,2010
19,"tributária, reforma tributária, reforma, que reforma tributária, entre os entes",4,2010
20,"terras, indígenas, de terras, terras indígenas, de terras indígenas",6,2010
21,"Presidente Lula, do Presidente Lula, do Presidente, Presidente Lula em relação, postura do Presidente Lula",5,2010
22,"Governo Federal, do Governo Federal, Federal, do Governo, disso orador critica",10,2010
24,"Distrito, Distrito Federal, no Distrito Federal, intervenção federal no, federal no",9,2010
25,"ambiental, ambiente, meio ambiente, ambientais, preservação ambiental",4,2010
28,"Michel Temer, que dê, dê urgência, carreira jurídica, dos delegados de",1,2010
29,"Amazônia, Amazonas, do Amazonas, os objetivos constitucionais, da Amazônia",6,2010
30,"vetos, vetos presidenciais, Congresso, os vetos, presidenciais",3,2010
31,"judicialização da matéria, evite judicialização da matéria, entendimento que respeite Constituição, evite judicialização, evite judicialização da",1,2010
32,"igualdade de, igualdade, igualdade de gênero, injustiça histórica, causa disso orador enfatiza",6,2010
34,"Judiciário, Juventude, da Juventude, PEC da Juventude, aprovação da PEC da",7,2010
35,"de por criar, os trabalhadores das, injustiças criadas, Emenda Constitucional de por, especialmente para os trabalhadores",1,2010
36,"um projeto de lei, um projeto de, um projeto, econômico, um crescimento econômico",3,2010
37,"petróleo, royalties do petróleo, dos royalties do petróleo, dos royalties, royalties",9,2010
38,"financeira, de recursos hídricos, financeira dos, autonomia financeira dos, autonomia financeira dos municípios",4,2010
39,"disso orador apoia gestão, fortalecer democracia Estado, orador apoia gestão, orador apoia gestão do, apoia gestão do",1,2010
40,"especialmente em setores, digital, telecomunicações, telefonia, da TV",5,2010
41,"se aos direitos, do Paraná sugerindo que, PLS de que estabelece, Paraná sugerindo, Paraná sugerindo que",2,2010
42,"adolescentes, crianças adolescentes, da Criança, assumir suas responsabilidades para, Estado sociedade",2,2010
46,"Estatuto da Igualdade Racial, Estatuto da Igualdade, da Igualdade Racial, Igualdade Racial, Racial",5,2010
48,"Câmara, Câmara dos, Câmara dos Deputados, da Câmara, na Câmara",4,2010
49,"Florestal, Código Florestal, do Código Florestal, Brasileiro, realidades",2,2010
50,"Ficha Limpa, Limpa, Lei da Ficha, Lei da Ficha Limpa, da Ficha",5,2010
52,"pensionistas, aposentados pensionistas, fator previdenciário, previdenciário, fator",6,2010
53,"crédito, de crédito, cartões de, cartões de crédito, para proteger os consumidores",3,2010
54,"exemplo de que, Substitutivo da, Tocantins como, Substitutivo da Câmara, responsabilidade pela",2,2010
56,"royalties, dos royalties, royalties do pré, royalties do pré sal, dos royalties do pré",7,2010
58,"ações judiciais para, de ações judiciais para, não prejudiquem, que não prejudiquem, necessidade de decisões",1,2010
59,"de recursos, apoia revisão do Pacto, revisão do Pacto Federativo, revisão do Pacto, do Pacto",2,2010
-1,"Brasil, desenvolvimento, pública, política, propõe",208,2011
0,"visa, que visa, de que visa, Projeto, Projeto de Lei",55,2011
1,"Brasil, no Brasil, Brasil Por causa, Brasil Por causa disso, Brasil Por",77,2011
2,"orador critica, causa disso orador critica, disso orador critica, sugerindo que, critica falta",25,2011
3,"Constituição de, de Por causa disso, de Por causa, Constituição de Por, Constituição de Por causa",54,2011
4,"deficiência, importância de, do Senado, direitos, expressa",29,2011
5,"educação, educacionais, da educação, Educação, professores",29,2011
6,"Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal, Supremo",13,2011
7,"disso orador defende que, orador defende que, nacional, de energia, em tempos de",14,2011
8,"fiscalização, fiscal, Fiscal, Lei de Responsabilidade Fiscal, de Responsabilidade Fiscal",18,2011
9,"Presidente, do Presidente, Presidenta, Presidente Dilma, Dilma Rousseff",14,2011
10,"Penal, Código Penal, penal, Código Penal para, crimes",10,2011
11,"produtores, não produtores, gastos, do petróleo, os Estados",6,2011
12,"causa disso orador critica, orador critica, disso orador critica, que Brasil deve aumentar, Brasil deve aumentar",4,2011
13,"reforma política, reforma, reforma política que, política que, participação popular",8,2011
14,"Congresso Nacional, que Congresso, que Congresso Nacional, do Congresso, orador defende que Congresso",17,2011
16,"CPI, de uma CPI, uma CPI, CPI para investigar, uma CPI para investigar",4,2011
17,"implementação de, implementação, implementação de políticas, implementação de políticas públicas, de defensores públicos",16,2011
18,"aprovação do, distorções promover, Senado PLS que, corrigir distorções promover, corrigir distorções promover justiça",3,2011
19,"tributária, reforma tributária, uma reforma tributária, tributária que, reforma",9,2011
20,"terras, de terras, terras indígenas, de terras indígenas, demarcação de terras",8,2011
21,"Presidente, Presidente Dilma, Dilma, defensores, causa disso orador critica",5,2011
22,"do Governo Federal, Governo Federal, do Governo, Governo, Federal",5,2011
23,"atuais que, criminosos defende, defende reformas que, leis atuais que, honestas",1,2011
24,"Federal, Distrito Federal, Governo Federal, Governo, Federal deve",8,2011
25,"ambiental, proteção ambiental, constitucionais de proteção ambiental, de proteção ambiental, proteção ambiental Por causa",5,2011
27,"democrático, princípio democrático, democrática, participação, evitar retorno práticas",5,2011
29,"Amazônia, da Amazônia, na região amazônica, na região amazônica Por, região amazônica",7,2011
30,"Nacional deve retomar sua, Nacional deve retomar, Congresso Nacional deve retomar, vetos presidenciais para, sua imagem",1,2011
31,"judicial, decisão judicial, liberdade de, expressão, judicial sugere",3,2011
32,"gratidão reconhecimento aos, reconhecimento aos, expressa gratidão reconhecimento aos, do Tocantins destacando importância, líderes políticos que",1,2011
34,"harmonização, ramo, congratula se com, congratula se, dos conflitos",1,2011
35,"trabalhista, na regulação, das propostas do, orador reafirma relevância do, trabalhista na",2,2011
36,"econômicos sociais, econômicos, benefícios econômicos sociais, econômicos sociais Por, econômicos sociais Por causa",6,2011
37,"royalties do petróleo, do petróleo, dos royalties do petróleo, royalties, royalties do",21,2011
38,"ambiente como, compensar estados municípios, compensar estados, meio ambiente como, criação de mecanismos",1,2011
40,"acesso, digital, inclusão digital, TV, um direito",7,2011
41,"PEC de PEC, PEC de PEC de, de PEC de, Estado como, de médicos no Brasil",1,2011
42,"adolescentes, crianças adolescentes, crianças, da Criança, Estatuto",8,2011
44,"criação da Contribuição, criação da Contribuição Social, CPMF destacando, da Contribuição, da Contribuição Social",1,2011
45,"Venezuela, da Venezuela, Mercosul, Venezuela no, Venezuela no Mercosul",2,2011
46,"igualdade, racial, Estatuto da Igualdade, Estatuto da Igualdade Racial, da Igualdade Racial",4,2011
47,"Regimento, Regimento Interno, Regimento Interno do, Regimento Interno do Senado, representação proporcional",5,2011
49,"Florestal, Código Florestal, ambiental, do Código Florestal, preservação ambiental",21,2011
50,"Ficha Limpa, Ficha, Limpa, Lei da Ficha Limpa, Lei da Ficha",10,2011
52,"prazo para salário, longo prazo para salário, prazo para salário mínimo, política de longo, política de longo prazo",1,2011
54,"promover uma verdadeira, corrupção destacando, de políticos para, mudança ética, responsabilidade respeitando os",2,2011
55,"disso orador alerta para, orador alerta para, disso orador alerta, orador alerta, causa disso orador alerta",1,2011
56,"royalties, dos royalties, royalties do pré sal, royalties do pré, dos royalties do pré",10,2011
58,"Marco, Judiciário, controle sobre Judiciário, argumentando que isso enfraquece, Judiciário pode",2,2011
59,"pacto federativo, pacto, um novo pacto federativo, novo pacto federativo, de um novo pacto",7,2011
-1,"desenvolvimento, disso orador sugere, causa disso orador sugere, orador sugere, disso orador sugere que",201,2012
0,"visa, que visa, de que visa, Lei, Projeto de Lei",58,2012
1,"no Brasil, Brasil Por causa, Brasil Por causa disso, Brasil Por, brasileira",53,2012
2,"disso orador critica, orador critica, causa disso orador critica, sugerindo que, falta de",30,2012
3,"Constituição de, Constituição de Por, Constituição de Por causa, de Por causa disso, da Constituição de",23,2012
4,"direito de resposta, de resposta, do Senador, importância de, direito de",21,2012
5,"educação, da educação, que educação, educacionais, educacional",16,2012
6,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, do Supremo Tribunal Federal",20,2012
7,"orador defende que, disso orador defende que, que CPMI, deve ser, que Senado deve",8,2012
8,"fiscal, fiscalização, transparência fiscal, política fiscal, controle social",11,2012
9,"Presidenta, Presidenta Dilma, Presidente, Dilma, da Presidenta",14,2012
10,"Código Penal, Penal, Código, crimes, do Código",20,2012
11,"do ICMS, Projeto de Resolução, de Resolução, do ICMS argumentando, do ICMS argumentando que",5,2012
12,"orador critica, causa disso orador critica, disso orador critica, do Brasil, sugerindo que",12,2012
13,"reforma política, reforma, política, uma reforma política, uma reforma",11,2012
14,"Congresso, Congresso Nacional, que Congresso, que Congresso Nacional, do Congresso Nacional",10,2012
16,"CPI, CPIs, como CPI, CPI do, do Cachoeira",9,2012
17,"implementação de políticas, implementação de, implementação, de políticas, implementação de políticas públicas",11,2012
18,"da PEC de, PEC de, Projeto de Lei de, da PEC de que, Projeto de Lei",5,2012
19,"tributária, reforma tributária, uma reforma tributária, reforma, para corrigir",6,2012
20,"terras, de terras, terras indígenas, demarcação de terras, demarcação de",7,2012
21,"Presidente, orador critica postura do, critica postura do, orador critica postura, disso orador critica postura",3,2012
22,"Governo Federal, do Governo Federal, Governo, disso orador critica, causa disso orador critica",7,2012
23,"de reforma da Previdência, por igualdade de direitos, as decisões parlamentares, Previdência sugerindo, Previdência sugerindo que",1,2012
24,"Federal, Distrito, Distrito Federal, Governo Federal, que Governo Federal",7,2012
25,"ambiental, legislação ambiental, ambiente, meio ambiente, sustentável",7,2012
26,"suas instituições, que Mercosul, deve respeitar soberania do, soberania do Paraguai, deve respeitar soberania",1,2012
27,"democráticas, democrático, das instituições democráticas, instituições democráticas, instituições",7,2012
29,"Amazônia, da Amazônia, Amazonas, do Amazonas, da faixa de fronteira",9,2012
30,"vetos, vetos presidenciais, presidenciais, de vetos, Congresso",5,2012
31,"judicial, decisão judicial, judicial que, decisão judicial que, da demarcação de",3,2012
32,"histórica, igualdade de gênero, igualdade de, de gênero, de lei de cotas",7,2012
34,"Judiciário, do Judiciário, judiciais, do Judiciário Por, do Judiciário Por causa",9,2012
36,"impactar negativamente, não prejudicar os Estados, às novas realidades econômicas, nacional deve ser, realidades econômicas",2,2012
37,"royalties do petróleo, do petróleo, royalties do, royalties, dos royalties do petróleo",7,2012
38,"financeira, financeiro, financeira dos, autonomia financeira dos, necessidade de uma intervenção",3,2012
40,"TV, telefonia, Internet, serviços de, digital",5,2012
41,"médicos, Medicina, de Medicina, de médicos, distribuição de médicos",4,2012
42,"adolescentes, crianças adolescentes, da Criança, combater trabalho infantil, uma abordagem mais integrada",2,2012
44,"gestão dos recursos, dos recursos, orador critica má, gestão dos recursos da, critica má",1,2012
45,"Mercosul de suspender, decisão do Mercosul de, suspender Paraguai, do Mercosul de suspender, decisão do Mercosul",1,2012
46,"racial, racismo, igualdade racial, racial social, igualdade racial social",2,2012
47,"regimentos internos, Constituição os regimentos, Nacional respeitando Constituição, da sessão do, os regimentos internos",1,2012
48,"Câmara dos Deputados, dos Deputados, Deputados, dos Deputados que, Câmara dos Deputados que",3,2012
49,"Florestal, Código Florestal, do Código Florestal, que busca equilibrar, equilibrar",8,2012
50,"Ficha, Ficha Limpa, Limpa, Lei da Ficha, Lei da Ficha Limpa",8,2012
53,"liminar do, apoia decisão do Congresso, do Orçamento da, como PLN de que, para Amazonas",1,2012
55,"disso orador alerta para, orador alerta para, disso orador alerta, orador alerta, causa disso orador alerta",2,2012
56,"royalties, dos royalties, royalties do pré, royalties do pré sal, royalties do",8,2012
58,"em assuntos, de autoritarismo, assuntos internos do, do Legislativo como, do Judiciário em",1,2012
59,"pacto federativo, pacto, federativo, do pacto federativo, do pacto",5,2012
-1,"disso orador critica, orador critica, causa disso orador critica, aprovação, política",272,2013
0,"visa, que visa, de que visa, apoia Projeto, orador apoia Projeto",99,2013
1,"Brasil Por causa, Brasil Por causa disso, Brasil Por, no Brasil, brasileira",80,2013
2,"disso orador critica, orador critica, causa disso orador critica, sugerindo que, falta de",60,2013
3,"Constituição de, da Constituição de, da Constituição, Constituição de Por, Constituição de Por causa",78,2013
4,"da PEC, aprovação, orador sugere, causa disso orador sugere, disso orador sugere",69,2013
5,"educação, Educação, de Educação, Nacional de Educação, Plano Nacional de Educação",37,2013
6,"Tribunal, Supremo Tribunal, Supremo Tribunal Federal, Tribunal Federal, do Supremo Tribunal",25,2013
7,"orador defende que, disso orador defende que, disso orador defende aprovação, orador defende aprovação, defende aprovação",15,2013
