Topic,Words,Frequency,Timestamp
1,"visa, que visa, de que visa, Projeto de Lei, apoia aprovação",54,2009
2,"educação, professores, da educação, Educação, do ensino",30,2009
3,"Tribunal, Supremo, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal",18,2009
5,"criminalização, crimes, Penal, Código Penal, penal",5,2009
6,"CPI, da CPI, CPIs, CPI da, CPI da Petrobras",17,2009
7,"na Constituição sejam efetivamente, Constituição sejam efetivamente, que os direitos sociais, previstos na Constituição sejam, Constituição sejam efetivamente cumpridos",1,2009
8,"terras, indígenas, de terras, terras indígenas, de terras indígenas",13,2009
9,"tributária, reforma tributária, reforma, uma reforma tributária, tributária que",7,2009
10,"proteção ambiental, legislação ambiental, proteção, desenvolvimento sustentável Por, desenvolvimento sustentável Por causa",11,2009
12,"Amazônia, da Amazônia, desenvolvimento sustentável, Amazônia Por causa, Amazônia Por",14,2009
13,"veto, vetos, do veto, veto presidencial, do veto presidencial",8,2009
14,"direção um futuro, um grande debate, em direção um futuro, reforma trabalhista, de empresários",1,2009
15,"petróleo, royalties, royalties do petróleo, dos royalties do petróleo, do petróleo",4,2009
17,"Internet, da Internet, televisão, orador se opõe propostas, propostas de regulamentação",2,2009
18,"médicos, medicamentos, profissionais de saúde, do Ministério da Saúde, de medicamentos",3,2009
19,"adolescentes, crianças adolescentes, das crianças adolescentes, direitos das crianças, Programa",3,2009
21,"do governo que ele, de propostas que aumentem, fiscal do governo que, propostas que aumentem, carga tributária como",1,2009
22,"Venezuela, da Venezuela, adesão, ao Mercosul, Venezuela no",13,2009
23,"Estatuto da Igualdade, Estatuto da Igualdade Racial, Igualdade Racial, da Igualdade Racial, Racial",8,2009
25,"fortalecimento de iniciativas, iniciativas populares, continuidade fortalecimento de iniciativas, que visem ao, Ficha Limpa",1,2009
26,"Câmara dos, Câmara dos Deputados, dos Deputados, Deputados, Câmara",3,2009
27,"Florestal, do Código Florestal, apoia atualização do Código, orador apoia atualização do, apoia atualização do",2,2009
28,"crédito, de crédito, operações de, cartões de crédito, cartões de",3,2009
29,"disso orador alerta para, orador alerta para, disso orador alerta, causa disso orador alerta, orador alerta",1,2009
30,"royalties, royalties do pré, royalties do pré sal, dos royalties do pré, dos royalties",2,2009
32,"pacto federativo, pacto, federativo, pacto federativo para, do pacto federativo",3,2009
-1,"social, política, governo, Brasil, desenvolvimento",153,2010
0,"Constituição de, Brasil, política, sugerindo, sugerindo que",254,2010
1,"visa, que visa, de que visa, Projeto de Lei, disso orador apoia Projeto",45,2010
2,"educação, Educação, da educação, educacional, de Educação",30,2010
3,"Tribunal, Supremo, Tribunal Federal, Supremo Tribunal, Supremo Tribunal Federal",6,2010
5,"crimes, Penal, penal, crime, legislação",16,2010
6,"ser cuidadosamente examinada, deve ser cuidadosamente examinada, União sugere que, do Petróleo, que criação de novas",1,2010
7,"Projeto de Lei, de Lei, do Projeto de Lei, Projeto de, aprovação do Projeto de",5,2010
8,"terras, indígenas, de terras, terras indígenas, de terras indígenas",6,2010
9,"reforma tributária, reforma, que reforma tributária, que reforma, uma reforma tributária",4,2010
10,"ambiental, ambiente, meio ambiente, ambientais, preservação ambiental",4,2010
11,"Michel, Michel Temer, Temer, dos delegados de, dos delegados de polícia",1,2010
12,"Amazônia, Amazonas, do Amazonas, da Amazônia, os objetivos constitucionais",6,2010
13,"vetos, Congresso, vetos presidenciais, os vetos, que Congresso",3,2010
14,"de por criar, especialmente para os trabalhadores, os trabalhadores das, criar desigualdades, injustiças criadas",1,2010
15,"petróleo, royalties do petróleo, royalties, dos royalties, dos royalties do petróleo",9,2010
16,"do cumprimento da, orador apoia gestão, do cumprimento da Constituição, fortalecer democracia Estado de, fortalecer democracia Estado",1,2010
17,"especialmente em setores, digital, telecomunicações, telefonia, da TV",5,2010
18,"se aos direitos, do Paraná sugerindo que, Paraná sugerindo, Paraná sugerindo que, autoridades públicas",2,2010
19,"adolescentes, crianças adolescentes, da Criança, Estado sociedade, assumir suas responsabilidades para",2,2010
23,"Estatuto da Igualdade, Estatuto da Igualdade Racial, Racial, da Igualdade Racial, Igualdade Racial",5,2010
25,"Ficha Limpa, Limpa, Lei da Ficha, Lei da Ficha Limpa, da Ficha Limpa",5,2010
26,"Câmara, Câmara dos, Câmara dos Deputados, da Câmara, na Câmara",4,2010
27,"Florestal, Código Florestal, do Código Florestal, Brasileiro, realidades",2,2010
28,"crédito, de crédito, cartões de crédito, cartões de, para proteger os consumidores",3,2010
30,"royalties, dos royalties, royalties do pré, royalties do pré sal, dos royalties do pré",7,2010
32,"de recursos, recursos, Pacto Federativo, do Pacto, revisão do Pacto Federativo",2,2010
-1,"Brasil, política, desenvolvimento, pública, propõe",208,2011
0,"Brasil, política, Congresso, Nacional, causa disso orador sugere",328,2011
1,"visa, que visa, de que visa, Projeto, Projeto de Lei",55,2011
2,"educação, educacionais, da educação, Educação, professores",29,2011
3,"Tribunal, Supremo Tribunal, Supremo Tribunal Federal, Tribunal Federal, Supremo",13,2011
5,"Penal, Código Penal, penal, crimes, Código Penal para",10,2011
6,"CPI, uma CPI, de uma CPI, CPI para investigar, uma CPI para investigar",4,2011
7,"aprovação do, para Sistema Único de, de projeto de lei, de iniciativa popular visando, promover justiça aos",3,2011
8,"terras, de terras, terras indígenas, de terras indígenas, demarcação de terras",8,2011
9,"tributária, reforma tributária, uma reforma tributária, reforma, tributária que",9,2011
10,"ambiental, proteção ambiental, constitucionais de proteção ambiental, de proteção ambiental, ambiental Por causa disso",5,2011
12,"Amazônia, da Amazônia, na região amazônica, região amazônica, na região amazônica Por",7,2011
13,"Nacional deve retomar sua, Nacional deve retomar, Congresso Nacional deve retomar, vetos presidenciais para, sua imagem",1,2011
14,"trabalhista, dos trabalhadores na, orador reafirma relevância do, nacional em defesa, trabalhista na",2,2011
15,"royalties do petróleo, do petróleo, royalties, dos royalties do petróleo, royalties do",21,2011
17,"acesso, digital, inclusão digital, Internet, TV",7,2011
18,"de que propõem, PEC de PEC de, PEC de PEC, de PEC de, médicos no Brasil",1,2011
19,"adolescentes, crianças adolescentes, crianças, da Criança, Estatuto",8,2011
21,"CPMF, CPMF destacando, da Contribuição, da Contribuição Social, criação da Contribuição",1,2011
22,"Venezuela, da Venezuela, Mercosul, Venezuela no Mercosul, Venezuela no",2,2011
23,"igualdade, Estatuto da Igualdade, Estatuto da Igualdade Racial, Igualdade Racial, da Igualdade Racial",4,2011
25,"Ficha Limpa, Ficha, Limpa, Lei da Ficha Limpa, Lei da Ficha",10,2011
27,"Florestal, Código Florestal, ambiental, do Código Florestal, preservação ambiental",21,2011
29,"orador alerta para, disso orador alerta para, disso orador alerta, causa disso orador alerta, orador alerta",1,2011
30,"royalties, dos royalties, distribuição, royalties do pré sal, royalties do pré",10,2011
32,"pacto federativo, pacto, federativo, um novo pacto federativo, novo pacto federativo",7,2011
-1,"Estados, desenvolvimento, causa disso orador sugere, orador sugere, disso orador sugere",201,2012
0,"Brasil, política, Constituição de, democracia, sugerindo",260,2012
1,"visa, que visa, de que visa, Lei, Projeto de Lei",58,2012
2,"educação, da educação, que educação, educacionais, educacional",16,2012
3,"Supremo Tribunal, Supremo Tribunal Federal, Tribunal Federal, do Supremo Tribunal Federal, do Supremo Tribunal",20,2012
4,"países latino americanos, países latino, impeachment de Fernando, respeitar soberania do Paraguai, de Fernando Lugo",1,2012
5,"Penal, Código Penal, Código, crimes, do Código",20,2012
6,"CPI, CPIs, como CPI, CPI do, do Cachoeira",9,2012
7,"da PEC de, PEC de, Projeto de Lei de, aprovação, Projeto de Lei",5,2012
8,"terras, indígenas, de terras, terras indígenas, demarcação de terras",7,2012
9,"tributária, reforma tributária, reforma, uma reforma tributária, para corrigir",6,2012
10,"ambiental, legislação ambiental, ambiente, meio ambiente, sustentável",7,2012
12,"Amazônia, da Amazônia, Amazonas, do Amazonas, da faixa",9,2012
13,"vetos, vetos presidenciais, presidenciais, de vetos, dos vetos",5,2012
15,"royalties do petróleo, petróleo, do petróleo, royalties do, royalties",7,2012
17,"TV, telefonia, Internet, serviços de, digital",5,2012
18,"médicos, Medicina, de Medicina, de médicos, distribuição de médicos",4,2012
19,"adolescentes, crianças adolescentes, da Criança, Nacional dos Direitos da, combater trabalho infantil",2,2012
21,"gestão dos recursos, gestão dos, dos recursos, critica má, disso orador critica má",1,2012
22,"autoritários como, de suspender Paraguai, decisão do Mercosul, decisão do Mercosul de, deveria respeitar",1,2012
23,"racial, racismo, igualdade racial, racial social, expansão de programas como",2,2012
25,"Ficha, Ficha Limpa, Limpa, Lei da Ficha Limpa, Lei da Ficha",8,2012
26,"Câmara dos, Câmara dos Deputados, dos Deputados, Deputados, Deputados que",3,2012
27,"Florestal, Código Florestal, do Código Florestal, que busca equilibrar, equilibrar",8,2012
28,"para Amazonas, das atividades legislativas, apoia decisão do Congresso, como PLN de que, liminar do",1,2012
29,"orador alerta, disso orador alerta, causa disso orador alerta, disso orador alerta para, orador alerta para",2,2012
30,"royalties, dos royalties, royalties do pré sal, royalties do pré, royalties do",8,2012
32,"pacto federativo, pacto, federativo, do pacto federativo, do pacto",5,2012
-1,"política, aprovação, causa disso orador sugere, disso orador sugere, orador sugere",272,2013
0,"Constituição de, política, democracia, Congresso, disso orador sugere",506,2013
1,"visa, que visa, de que visa, orador apoia Projeto, apoia Projeto",99,2013
2,"educação, Educação, de Educação, Nacional de Educação, Plano Nacional de Educação",37,2013
3,"Tribunal, Supremo Tribunal Federal, Supremo Tribunal, Tribunal Federal, do Supremo Tribunal",25,2013
5,"crimes, penal, Penal, Código Penal, maioridade penal",21,2013
6,"CPI, uma CPI, de uma CPI, CPI para investigar as, CPI para investigar",4,2013
7,"que busca corrigir uma, de necessidades especiais, Braille, de necessidades, de vida trabalho",3,2013
8,"terras, de terras, indígenas, terras indígenas, de terras indígenas",15,2013
9,"reforma tributária, uma reforma tributária, uma reforma, reforma, uma reforma tributária que",3,2013
12,"Amazônia, da Amazônia, desenvolvimento sustentável, de Manaus, sustentável",8,2013
13,"vetos, veto, vetos presidenciais, presidenciais, Congresso",15,2013
15,"petróleo, royalties, dos royalties, royalties do petróleo, dos royalties do petróleo",5,2013
17,"Internet, da Internet, Civil da Internet, Civil da, Marco Civil da Internet",6,2013
18,"médicos, Médicos, Mais Médicos, Programa Mais Médicos, Programa Mais",17,2013
19,"da Criança, adolescentes, crianças adolescentes, maioridade penal, penal",7,2013
22,"Venezuela, da Venezuela, legado de, Venezuela considerando, com os princípios constitucionais",5,2013
24,"do STF, Constituição garantindo um, processo legislativo mais eficiente, eficiente constitucionalmente adequado, eficiente constitucionalmente",2,2013
25,"ficha limpa, limpa, Ficha Limpa, Limpa, Lei da Ficha Limpa",7,2013
26,"Câmara, Câmara dos, Câmara dos Deputados, dos Deputados, Deputados",6,2013
27,"Florestal, Código Florestal, destaca importância da aprovação, importância da aprovação, Reserva Legal",1,2013
28,"crédito, de crédito, em relação outras, importância para desenvolvimento regional, sua importância para desenvolvimento",1,2013
30,"royalties, dos royalties, de royalties, royalties do pré sal, royalties do pré",4,2013
32,"Pacto Federativo, Pacto, do Pacto, revisão do Pacto, revisão do Pacto Federativo",3,2013
-1,"desenvolvimento, governo, Brasil, disso orador sugere, causa disso orador sugere",81,2014
0,"Brasil, política, democracia, governo, orador sugere",179,2014
1,"visa, que visa, de que visa, Lei, Projeto de Lei",36,2014
2,"educação, destaca importância de apoiar, sucesso das políticas, deve fazer, continue contribuindo para desenvolvimento",5,2014
3,"Supremo, Supremo Tribunal Federal, Supremo Tribunal, Tribunal Federal, do Supremo",9,2014
4,"impeachment, de impeachment, apoiarem pedido de, que corrupção má, um ato de coragem",3,2014
5,"terrorismo, crime, de terrorismo, crime de, crime de terrorismo",11,2014
6,"CPI, CPIs, da CPI, CPI da, uma CPI",33,2014
7,"da PEC que, aprovação, Projeto de Lei, Projeto de, pesquisas eleitorais",4,2014
8,"terras, de terras, terras indígenas, de terras indígenas, demarcação de terras",3,2014
9,"reforma tributária, apoia PLP de que, Paraná que, critica política tributária do, tributária do Estado",2,2014
10,"econômico em, desenvolvimento da Região Norte, desenvolvimento da Região, orador defende que desenvolvimento, defende que desenvolvimento",1,2014
12,"Amazônia, Amazonas, do Amazonas, da Amazônia, especialmente na defesa",2,2014
13,"veto, criação de Municípios, ao projeto de lei, veto presidencial, que veto ao",2,2014
17,"Internet, da Internet, Civil da, Marco Civil da Internet, Civil da Internet",8,2014
18,"Mais Médicos, Médicos, Programa Mais Médicos, Programa Mais, médicos",3,2014
19,"da Criança, que possam violar, como redução da maioridade, violar Constituição, os direitos constitucionais como",1,2014
22,"Venezuela, considerando um atentado democracia, exemplo negativo, democracia um, considerando um atentado",1,2014
23,"lei que ampliem, de lei que ampliem, proteção contra discriminação, racial, abrangência",1,2014
24,"realizados, possíveis conflitos, preservando harmonia, deve atuar para garantir, evitando assim",1,2014
25,"política em Roraima, defende PEC de como, eleições limpas, contribuição para política, disso orador critica corrupção",2,2014
26,"Câmara de que busca, corrigir interpretação, instituições comunitárias, de que busca corrigir, da Receita Federal",1,2014
27,"defende necessidade de intervenção, quilombola, intervenção para, intervenção para garantir, da comunidade",1,2014
28,"crédito, que permitirá, instituições financeiras, recursos do Fundo de, produtivo",2,2014
30,"promoverá uma distribuição mais, acredita que nova, promoverá uma distribuição, nova sistemática de, de distribuição dos",1,2014
-1,"política, direitos, Dilma, democracia, governo",183,2015
0,"Constituição de, sugerindo, sugerindo que, democracia, causa disso orador sugere",321,2015
1,"visa, que visa, de que visa, Projeto de Lei, apoia aprovação",43,2015
2,"educação, educacionais, Educação, professores, educacional",17,2015
3,"Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal, do Supremo Tribunal",9,2015
4,"impeachment, de impeachment, processo de impeachment, processo de, Dilma Rousseff",37,2015
5,"crimes, penal, crime, maioridade penal, Penal",16,2015
6,"CPI, CPIs, para investigar, das CPIs, CBF",5,2015
7,"Lei, Projeto de Lei, de Lei, Projeto de, Lei de",7,2015
8,"terras, de terras, terras indígenas, indenização, de terras indígenas",3,2015
9,"como um compromisso, sugere que as reformas, critica estrutura, estrutura tributária atual, maior justiça social",3,2015
10,"internacionais como, Rio, ao fortalecimento das, ponte sobre Rio, fortalecimento das relações",4,2015
12,"do Amazonas, Metropolitana de, Metropolitana, do desenvolvimento econômico social, do desenvolvimento econômico",2,2015
13,"veto, vetos, veto presidencial, presidencial, do veto",6,2015
14,"que precariza, representa uma medida, contra PL que trata, posiciona contra PL que, trata da terceirização argumentando",1,2015
17,"juntamente, juntamente com, deve pressionar, por não cumprirem, não cumprirem",1,2015
18,"Mais Médicos, Médicos, Programa Mais Médicos, Programa Mais, Programa",2,2015
19,"adolescentes, da Criança, Criança, crianças adolescentes, Estatuto da",5,2015
21,"medidas que aumentem, Governo por sua, sua má gestão, por sua má gestão, sua má",1,2015
22,"Venezuela, na Venezuela, democracia, da Venezuela, venezuelano",4,2015
24,"do STF, STF, decisão do STF, Senado deve, contra financiamento empresarial de",3,2015
25,"limpa para servidores, tipificação do, implementação de medidas legislativas, ficha limpa para servidores, limpa para",1,2015
27,"sobre Política, científicos, Proteção, Gestão, que dispõe sobre",1,2015
28,"crédito, de crédito, cartões de crédito, de crédito para, crédito para",2,2015
29,"disso orador alerta para, orador alerta para, causa disso orador alerta, alerta para, alerta",1,2015
32,"pacto federativo, um novo pacto federativo, novo pacto federativo, de um novo pacto, um novo pacto",2,2015
-1,"impeachment, Dilma, de impeachment, processo de, Dilma Rousseff",312,2016
0,"PEC, política, Constituição de, Brasil, governo",389,2016
1,"visa, que visa, de que visa, Projeto de Lei, disso orador apoia Projeto",37,2016
2,"educação, educacional, Educação, de Educação, Nacional de Educação",12,2016
3,"Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal, Supremo",10,2016
4,"impeachment, de impeachment, processo de impeachment, Presidente Dilma Rousseff, impeachment da",251,2016
5,"do crime, crime, crimes, critica criminalização, orador critica criminalização",4,2016
6,"CPIs, evitar precedentes que possam, prejudicial aos interesses nacionais, para evitar precedentes, para evitar precedentes que",2,2016
7,"necessária para, para ajustar as, ajustar as contas públicas, medida necessária para assegurar, para assegurar direito",3,2016
8,"terras, servir de modelo para, nas terras, servir de modelo, extração",1,2016
9,"reforma tributária, reforma, uma reforma, atualização, uma reforma tributária",4,2016
10,"ambiental, ambiente, meio ambiente, legislação ambiental, para reduzir burocracia",3,2016
11,"Michel Temer, de Michel Temer, de Michel, interino de Michel, interino de Michel Temer",42,2016
13,"empregos no setor, aumentou, os empregos no, proteger indústria, empregos no",1,2016
15,"PL do, petróleo, royalties, dos royalties, revogá las",1,2016
17,"consumidores como, término de, proteção aos consumidores, ampliar proteção, que visam modernizar",1,2016
18,"Médicos, Mais Médicos, Programa Mais Médicos, Programa Mais, Programa",4,2016
21,"as medidas provisórias que, provisórias que aumentam, medidas provisórias que aumentam, critica as medidas provisórias, carga tributária como",1,2016
22,"Venezuela, Mercosul, do Mercosul, na Venezuela, internacional em defesa",2,2016
24,"do STF, imunidade parlamentar, decisão do STF que, imunidade, do STF que",3,2016
25,"que qualquer tentativa, que qualquer tentativa de, argumenta que qualquer, orador argumenta que qualquer, tentativa de modificar",1,2016
28,"crédito, de crédito, crédito suplementar, deve ser baseado, indígenas visando",2,2016
29,"causa disso orador alerta, orador alerta, disso orador alerta, alerta, disso orador alerta para",8,2016
31,"Operação Lava Jato, Operação Lava, Operação, da Operação Lava, da Operação Lava Jato",7,2016
32,"pacto federativo, um novo pacto federativo, novo pacto federativo, de um novo pacto, pacto",2,2016
-1,"reforma, direitos, trabalhadores, governo, trabalhista",167,2017
0,"Constituição de, política, reforma, Brasil, governo",247,2017
1,"visa, que visa, de que visa, PEC que visa, disso orador apoia projeto",38,2017
2,"educação, Educação, de Educação, Nacional de Educação, Plano Nacional de Educação",18,2017
3,"Tribunal, Tribunal Federal, Supremo Tribunal, Supremo Tribunal Federal, Supremo",22,2017
4,"impeachment, como Emenda Constitucional que, que congelou, adotadas pelo, condenação de",3,2017
5,"crimes, penal, maioridade penal, legislação, crime",10,2017
6,"CPI, da Previdência, Previdência Social, Social, da Previdência Social",4,2017
7,"orador defende que foco, ocuparem cargos no Executivo, foco deve ser na, seriedade independência, invés de medidas que",3,2017
8,"indígenas, terras, de terras, terras indígenas, de terras indígenas",6,2017
9,"reforma tributária, reforma, uma reforma tributária, econômico justiça social, desenvolvimento econômico justiça",2,2017
10,"ambiental, ambiental combate, contribuindo para preservação, contribuindo para preservação ambiental, preservação ambiental combate",2,2017
11,"Michel Temer, de Michel Temer, governo de Michel Temer, governo de Michel, governo de",21,2017
12,"Amazônia, Amazonas, da Amazônia, do Amazonas, estruturas de apoio",2,2017
13,"vetos, vetos presidenciais, os vetos, presidenciais, soberana do Congresso",2,2017
14,"trabalhista, reforma trabalhista, trabalhadores, reforma, direitos dos trabalhadores",31,2017
17,"telecomunicações, digital, Senado deve reagir contra, ao patrimônio nacional Por, com Estado do",2,2017
18,"Mais Médicos, Médicos, Programa Mais Médicos, Programa Mais, sua importância para saúde",2,2017
19,"adolescentes, crianças adolescentes, violência, Brasil especialmente, das crianças adolescentes",4,2017
22,"Venezuela, regulação da, defende liberdade de imprensa, pelo Senador Fernando, pelo Senador Fernando Collor",2,2017
23,"racismo, igualdade racial, discriminação no, para corrigir desigualdades históricas, corrigir desigualdades históricas",3,2017
28,"crédito, de crédito, em um projeto, trabalhando em, cartões de crédito",1,2017
29,"orador alerta para, disso orador alerta para, orador alerta, causa disso orador alerta, disso orador alerta",2,2017
31,"Lava, Operação Lava Jato, Operação Lava, Operação, Lava Jato Por causa",6,2017
32,"da Zona Franca Verde, que inclui implementação, Verde como, sustentável para desenvolvimento econômico, inclui implementação",1,2017
-1,"democracia, governo, política, no Rio de Janeiro, no Rio de",145,2018
0,"Constituição de, Brasil, política, democracia, orador sugere",211,2018
1,"visa, que visa, de que visa, disso orador apoia Projeto, orador apoia Projeto",29,2018
2,"educação, Escola, educação saúde, educacionais, da educação",19,2018
3,"Tribunal, Supremo, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal",28,2018
4,"impeachment, de impeachment, disso orador critica impeachment, critica impeachment, orador critica impeachment",5,2018
5,"crimes, crime, de segurança, ação, mudanças na Constituição para",5,2018
6,"da memória, nacional sugerindo, firme do Congresso, firme do Congresso Nacional, orador apoia formação de",1,2018
7,"Lei, Projeto de Lei, de Lei, Projeto de, Projeto",2,2018
9,"reforma tributária, gestão para garantir, práticas modernas, preservar Estado, garantir que os benefícios",2,2018
10,"proteção ambiental, proteção, ambiente, legislação ambiental, criar um ambiente",4,2018
11,"Michel Temer, de Michel, de Michel Temer, governo de Michel Temer, governo de Michel",7,2018
12,"do Amazonas, Amazonas, do Amazonas garantir, do Estado do Amazonas, Amazonas garantir",1,2018
13,"vetos, veto, do veto, veto presidencial, derrubada do veto",2,2018
14,"reforma trabalhista, trabalhista, reforma, direitos dos trabalhadores, orador critica reforma trabalhista",12,2018
17,"TV, critica tentativa de limitar, de internet, atuação das instituições, instituições brasileiras como",2,2018
18,"Médicos, Mais Médicos, programa Por causa disso, programa Por causa, programa Por",3,2018
19,"adolescentes, crianças adolescentes, assegurar proteção, de em lei, orador solicita apoio para",1,2018
20,"Bolsonaro, Jair Bolsonaro, de Jair Bolsonaro, de Jair, eleição de",11,2018
22,"orador expressa preocupação com, orador expressa preocupação, disso orador expressa preocupação, expressa preocupação com, expressa preocupação",2,2018
23,"homenageando, Zumbi dos Palmares, discriminação promovendo, cultura afro, cultura afro brasileira",1,2018
24,"atuação do STF, do STF defende, STF defende, atuação do, do STF defende que",5,2018
25,"Ficha Limpa, Ficha, Limpa, Lei da Ficha, Lei da Ficha Limpa",3,2018
26,"Câmara, Câmara dos Deputados, Câmara dos, dos Deputados, Deputados",2,2018
27,"Florestal, Código Florestal, disso orador celebra decisão, orador celebra decisão, orador celebra decisão do",3,2018
28,"crédito, de crédito, ao consumidor Por causa, proteção ao consumidor Por, proteção ao consumidor",3,2018
29,"de violência política, violência política, disso orador alerta para, orador alerta para, causa disso orador alerta",1,2018
31,"Lava, Lava Jato, Operação Lava Jato, Operação Lava, Operação",1,2018
-1,"reforma, reforma da, reforma da previdência, da previdência, previdência",200,2019
0,"reforma da, reforma, previdência, da previdência, reforma da previdência",279,2019
1,"visa, que visa, de que visa, aprovação do, apoia aprovação",36,2019
2,"educação, da educação, educacionais, que educação, Educação",37,2019
3,"Tribunal, Supremo, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal",27,2019
4,"impeachment, de impeachment, pedidos de impeachment, processo de impeachment, processo de",3,2019
5,"pacote anticrime, anticrime, crimes, impunidade, criminalização",14,2019
6,"CPI, da CPI, CPI para investigar, CPIs, CPI para",10,2019
7,"Projeto de Lei de, Projeto de Lei, de Lei, Projeto de, Projeto",5,2019
