Topic,Words,Frequency,Timestamp
55,"PEC, saúde educação argumentando, respeitando processo legislativo, decisão, educação argumentando",1,2007
56,"imóveis, PEC torna, direito moradia conforme estabelecido, moradia conforme estabelecido, direito moradia conforme",5,2007
57,"defende importância proteger, críticas, pressões, importância proteger, integridade",2,2007
58,"governadores, deveria respeitar, pacto federativo estabelecido, federativo estabelecido, centralização",1,2007
60,"brasileiro conforme, constitucionais incluindo, conforme previsto assegurar, Senado deve continuar, defende Senado deve continuar",6,2007
62,"cumprir funções constitucionais, igualdade entre, feita lei complementar, não intervenção, deve feita lei complementar",7,2007
64,"avaliação, terceiro mandato presidencial, mandato presidencial, terceiro mandato, presidencial",6,2007
65,"essa proteção, tomadas garantir, patrimônio nacional, devem tomadas, ações concretas",2,2007
66,"correção, pode prejudicar, constitucional Brasil, Brasil critica decisão, contrária",6,2007
67,"CPI Apagão Aéreo, Municípios garantir, constitucional voto, critica atuação governo, segurança pública",8,2007
68,"Marcos Val, Marcos, penais, PEC trata, conforme estabelecido",1,2007
69,"políticas públicas saúde, Estado garantir saúde, públicas saúde, cumprimento dever constitucional, necessidade revisão políticas",7,2007
70,"Municípios conforme estabelecido, diz respeito distribuição recursos, Decreto regulamenta, respeito distribuição recursos, diz respeito distribuição",2,2007
71,"importância apoiar, criação nova, defende Forças Armadas devem, Forças Armadas devem, Armadas devem",5,2007
73,"Indígena Raposa Serra, Indígena Raposa Serra Sol, viola princípio constitucional, urgência tramitação, critica demarcação",8,2007
74,"mas critica, compromete, impeachment deve seguir estritamente, interino, profissão",3,2007
75,"desigualdades regionais sociais, regionais sociais, constitucional visa, competentes, visa eliminar",1,2007
76,"defesa, dignidade humana, critica reforma trabalhista, violam direitos, proteção",3,2007
77,"forma governo, seja efetivamente cumprida, políticas institucionais, recursos orçamentários, necessidade reformas políticas",7,2007
78,"CPMF, deve aprovada pois, prorrogação CPMF, não deve aprovada, suficiente",2,2007
79,"investigar corrupção, recursos minerais, minerais, sejam aplicados, exploração recursos",5,2007
80,"eficácia medidas, deve discutir, rádio televisão, implementar medidas, televisão",6,2007
82,"CPMF, fiscalização gastos, visa implementar, direitos consumidor, constitucional argumenta",10,2007
83,"importância CPIs, limites estabelecidos, financeira Estados Municípios, constitucionais fiscalização, maior autonomia financeira",7,2007
84,"MP, defende processo impeachment, defende processo, desenvolvimento econômico social, econômico social",1,2007
85,"defende importância proteger, Teto, aposentados, aplicação Lei Ficha Limpa, aplicação Lei Ficha",1,2007
86,"deve baseada, Anac, revisão dessa, viabilidade, princípios constitucionais eficiência",4,2007
88,"Federal sejam, sejam conduzidas, mesmo signifique, constitucionais respeitando, alerta necessidade",3,2007
89,"mandatos, capital Brasília, Juscelino Kubitschek, respeito normas constitucionais, Executivo destaca importância",2,2007
92,"governo argumentando, defende tais, não atendem critérios, integração latino americana, atendem critérios",3,2007
94,"conforme previsto não, manutenção voto, seja efetivamente cumprida, efetivamente cumprida, garantindo todos",4,2007
-1,"defende, importância, Federal, destaca importância, medidas",259,2008
0,"defende, medidas provisórias, provisórias, garantir, direitos",157,2008
1,"negros, escolas públicas, forma garantir direito, critério, nas universidades",1,2008
2,"PLS, concentração poder, concentração, poder, recursos",30,2008
3,"medidas provisórias, entre União Estados, provisórias, legislar, municípios",22,2008
4,"direitos, desvinculação, crianças adolescentes conforme, adolescentes conforme, ela viola",22,2008
5,"decisão, respeitar processo legislativo, processo legislativo previsto, legislativo previsto, parlamentares",24,2008
6,"Estado Democrático, Estado Democrático Direito, Democrático Direito, Democrático, segurança",25,2008
7,"constitucional essencial, Estados especialmente, garantindo participação, atendem requisitos constitucionais, essencial garantir acesso",12,2008
8,"marco democracia, reforça importância respeitar, democracia brasileira, reforça importância, reforça",1,2008
9,"marco estabilidade, políticas afirmativas, aprovação Estatuto Igualdade, garantindo recursos sejam, aprovação Estatuto Igualdade Racial",16,2008
11,"Amazônia, regimentais critica, critica decisão governo, critica concentração poder Executivo, decisão governo",13,2008
12,"aposentados, sindical, suplentes, uso, deveriam",38,2008
13,"provisória, medida provisória, portos, contínua, demarcação",24,2008
14,"Indígena Raposa Serra, justiça social Brasil, Indígena Raposa, Declaração Universal, Indígena Raposa Serra Sol",16,2008
15,"medidas provisórias, provisórias, medidas, regulamentar, governo garantir",14,2008
16,"interesses partidários, fins políticos, CSS, obras públicas, Senado rejeite",8,2008
17,"visa implementar, parte reforma política, cláusula barreira, setor privado, apoia prorrogação",6,2008
18,"Interno, Regimento Interno, eleitoral, evitar crises institucionais, serviço público conforme",13,2008
19,"tal decisão desrespeita, decisão desrespeita, critica decisão Presidente, aprovação Congresso, competência Congresso",3,2008
20,"garantir cumprimento normas constitucionais, nacional professores, salarial nacional professores, garantir cumprimento normas, piso salarial nacional professores",8,2008
21,"transição, cidadania, pois considera ela, respeitada pois, estabelecido apoia proposta",12,2008
22,"parlamentar, salário mínimo, salário, mínimo, garantir salário mínimo",10,2008
23,"defende votação, Ministro, PLS, reputação, investidores",20,2008
25,"produtores, defende criação comissão, amazônica defende, República conforme estabelecido, legislativa",13,2008
26,"governo argumentando, não atendem critérios, financiamento SUS, atendem critérios, análise medidas",9,2008
27,"medidas provisórias Congresso, tomar posição, provisórias Congresso, garantir desenvolvimento sustentável, mínimos investimento",6,2008
28,"Senado deve garantir, Declaração Universal, Declaração, Universal, normas constitucionais regimentais",2,2008
29,"previdenciário, importância apoiar, política reajuste, ilícitos, argumentando tal prática",10,2008
30,"destaca importância garantir, medidas provisórias Congresso, serviço público conforme, alteração Federal, público conforme estabelecido",13,2008
31,"princípio igualdade estabelecido, igualdade estabelecido, políticas, terras indígenas Raposa, terras indígenas Raposa Serra",5,2008
32,"Judiciário, Poder Judiciário, Poder, autonomia, Brasil",2,2008
33,"legislativo critica, processo legislativo, legislativo, inconstitucionais, Brasil seja",12,2008
34,"município, recursos Fundo Constitucional, Federal especialmente tange, recursos Fundo, garantir não",5,2008
35,"garantir moralidade, moralidade, forma garantir, deve regulamentar, setor produtivo",9,2008
36,"adequado saúde pública, financiamento adequado saúde pública, financiamento adequado saúde, adequado saúde, deve priorizar",1,2008
37,"requisitos constitucionais relevância, requisitos constitucionais relevância urgência, devolver medidas provisórias não, liberdades individuais, Congresso Nacional deve ter",11,2008
38,"extinção, constitucionais relacionados, defende extinção, compromisso constitucional, propondo PEC",2,2008
39,"SUS conforme, garantir mais recursos, garantir mais, defende regulamentação Emenda Constitucional, mais recursos",2,2008
40,"defendendo Congresso, Congresso não, tais medidas, critica prática, desrespeitam",2,2008
41,"trabalhadores rurais conforme, equilíbrio entre poderes defende, Congresso Nacional deve rejeitar, Nacional deve rejeitar, rurais conforme",7,2008
42,"melhorar educação, falta implementação, critica falta implementação, MST, falha",3,2008
43,"petróleo, distribuição royalties petróleo, distribuição royalties, royalties petróleo, estados",20,2008
44,"enfrentar crise econômica, necessidade novas, Seguridade Social, sustentável região, desenvolvimento sustentável região",8,2008
45,"inconstitucional não deve aprovada, políticas públicas saúde, defende aprovação emenda constitucional, públicas saúde, aprovação emenda constitucional",3,2008
47,"Branco, concorrência, apoia intervenção, Lei garantir, punições",4,2008
48,"Ministro Defesa, pedido informações, alerta possibilidade, prazo constitucional, Defesa",4,2008
49,"escravidão, transposição servidores públicos Rondônia, públicos Rondônia, servidores públicos Rondônia, transposição servidores públicos",4,2008
51,"CPIs, CPI, destaca necessidade reforma política, brasileiro especialmente, defende medidas provisórias devem",11,2008
53,"Pessoa Deficiência, Deficiência, Internacional Direitos, áreas educação, redistribuir",7,2008
54,"devolver medidas provisórias não, devolver medidas provisórias, devolver medidas, papel Legislativo, critérios constitucionais",2,2008
55,"diretores, respeitando processo legislativo, respeitando processo, deve julgar, distorções criadas",19,2008
56,"defende tais, critica utilização medidas provisórias, critica utilização medidas, nacional professores, salarial nacional professores",4,2008
57,"devolver medidas provisórias não, Congresso Nacional deve ter, Nacional deve ter, devolver medidas provisórias, requisitos constitucionais urgência relevância",2,2008
59,"fiscalização gastos, autodeterminação, autodeterminação povos, constitucional Congresso, Governo Lula",2,2008
60,"decreto, aprovação Estatuto Igualdade Racial, aprovação Estatuto Igualdade, políticas afirmativas, exercer papel constitucional fiscalizar",10,2008
61,"pesquisa, uso medidas provisórias, uso medidas, extensão, sugere necessidade",2,2008
62,"execução orçamentária, alcoólicas, bebidas alcoólicas, bebidas, prazos constitucionais",4,2008
63,"presidenciais Congresso, vetos presidenciais Congresso, apreciação vetos presidenciais, apreciação vetos, insegurança jurídica",1,2008
64,"reconhecimento, ele considera afronta, visava, não indígenas, reconhecida",8,2008
65,"medidas provisórias deve, provisórias deve, piso salarial professores, exercer plenamente, salarial professores",3,2008
66,"portos, privados, Projeto Lei Complementar, Lei Complementar, Complementar",17,2008
67,"pessoas deficiência conforme estabelecido, saúde assistência, deficiência conforme estabelecido, poderes destaca, destaca importância garantir igualdade",8,2008
68,"defende investigação, eleitorais garantir, necessidade implementar, enfatiza responsabilidade, sugere reforma política",6,2008
69,"especialmente contexto eleições, contexto eleições, eleições municipais, defende constitucionalidade Lei, destaca importância consolidação",5,2008
70,"necessidade CPI, dinheiro público, transparência fiscalização, Senado garantir, garantir transparência",2,2008
71,"diálogo entre, garantir fiscalização, importância respeito, equilíbrio entre poderes, Executivo Legislativo",2,2008
73,"avaliar, pública mais, futuro país, meios comunicação, constitucional avaliar",5,2008
74,"solicita Senado, adote medidas, sistema saúde pública, implementada, sistema saúde",2,2008
75,"Pessoa Deficiência, crime hediondo, justiça social igualdade, direitos previstos defende, combate violência",11,2008
76,"sem depender, garantir desenvolvimento sustentável, necessidade implementar, legislativa, depender",7,2008
77,"Emenda Constitucional garantir financiamento, Constitucional garantir financiamento, Constitucional garantir financiamento adequado, regulamentação Emenda Constitucional garantir, Emenda Constitucional garantir",8,2008
78,"demarcação, Convenção Direitos, destaca importância refletir, Brasil especialmente relação, Pessoas Deficiência",6,2008
79,"eleitos, sal, referendo revogatório, proposto projeto, população brasileira defende",9,2008
81,"Battisti deve, Cesare Battisti deve, sistema eleitoral brasileiro, brasileiro ele, eleitoral",8,2008
82,"defende investigação, CPIs destaca importância, Convenção Direitos, Direitos Pessoa Deficiência, Direitos Pessoa",4,2008
83,"direitos humanos, Belo Monte, Congresso Nacional deve rejeitar, Nacional deve rejeitar, respeitem princípios constitucionais",4,2008
84,"MP, defende processo impeachment, defende processo, desenvolvimento econômico social, econômico social",1,2008
85,"aposentados, reajuste benefícios, valor, deve garantir, reajuste",1,2008
86,"princípios constitucionais liberdade expressão, implementar efetivamente, respeite princípios, respeite princípios constitucionais, constitucionais liberdade expressão",3,2008
87,"aposentadorias, preservar, militares, Projeto Lei visa, constitucionais incluindo",12,2008
88,"crise defende, fiscalização gastos, garantir prerrogativas constitucionais, garantir prerrogativas, Presidentes",3,2008
89,"impeachment, direito resposta, impeachment deve, processo impeachment, igualitária",2,2008
91,"direitos crianças conforme estabelecido, crianças conforme estabelecido, direitos crianças conforme, crianças conforme, visa garantir direitos",6,2008
92,"mais eficazes, requisitos constitucionais urgência relevância, requisitos constitucionais urgência, revista garantir, constitucionais urgência relevância",3,2008
94,"fortalecer Sistema Único, defende criação comissão, fortalecer Sistema, prevenção, Saúde SUS",5,2008
-1,"Federal, importância, deve, constitucionais, garantir",230,2009
0,"defende, Estado, importância, garantir, Raposa Serra Sol",129,2009
1,"importância, destaca importância, conforme estabelecido, constitucionais, necessidade",144,2009
2,"questão, precatórios, Raposa Serra Sol argumentando, Sol argumentando, Serra Sol argumentando",44,2009
3,"extradição, democracia, responsabilidades, Petrobras, Senado",26,2009
4,"pilar democracia, pilar, democracia brasileira, liberdade, político",15,2009
5,"sendo desrespeitada, está sendo desrespeitada, desrespeitada, advogados, atual distribuição",12,2009
6,"modificação, defende Tribunal, Estado, defende Tribunal Superior, efetivar direito",22,2009
7,"Amazônia defende, Amazônia, ambiental, destaca importância, petróleo",18,2009
8,"recursos entre União, recursos entre, entre União, importância criação Estado Tocantins, autonomia administrativa",15,2009
9,"conformidade princípios constitucionais, conformidade princípios, Rondônia, princípios constitucionais, eficiência administração pública",13,2009
10,"importância, Estado, desenvolvimento, destaca importância, representação",102,2009
11,"especialmente diz, especialmente diz respeito, mecanismo constitucional, inafiançável, critica decisão governo",16,2009
12,"respeite princípios constitucionais, respeite princípios, ocupação, ilegal, regularização fundiária",2,2009
13,"brasileiros, defende aprovação emenda constitucional, nucleares, respeitando competência, sugere criação",6,2009
14,"garantir direitos constitucionais, policiais, garantir direitos, unificar, direitos constitucionais",12,2009
15,"parágrafo, presidencialista, reformas, legislatura, Congresso Nacional tem",13,2009
16,"Ricardo Lewandowski, Ministro Ricardo Lewandowski, Ministro Ricardo, Lewandowski, aposentadoria especial",2,2009
17,"destaca importância Senado, importância Senado, nessas áreas, Código Eleitoral, Estados especialmente",8,2009
18,"Presidente Lula, Amazônia, estados, Lula, Senado Federal",12,2009
19,"soberania voto, popular, veto, participação popular, soberania",1,2009
20,"garantindo participação, reestruturação, deve discutido, prevaleça, mudanças significativas",7,2009
21,"defende Brasil, Cesare Battisti, Battisti, princípios, princípios constitucionais",13,2009
22,"está cumprindo papel, questiona validade, reserva indígena, Justiça, cumprindo papel",5,2009
23,"obriga, Conselho República, convocar, enfrentar crise, República",7,2009
24,"recursos entre, Municípios, petróleo, Estados, brasileiros",13,2009
25,"contra, defende, Presidente, Federal, impeachment contra",4,2009
26,"respeitada pois, Battisti deve, Cesare Battisti deve, pois está conformidade, democrática Brasil",5,2009
27,"relações internacionais, defende necessidade, Cesare Battisti deve, garantir municípios, Battisti deve",13,2009
28,"defende, básica, Direito, educação, estudantes",4,2009
29,"quilombolas conforme, através proposta, autonomia financeira Municípios, defende revisão normas, Municípios conforme estabelecido",8,2009
30,"eleitorais, fiscalização Legislativo, investigar corrupção, constitucional essencial, produtividade",8,2009
31,"constitucional fiscalização, aposentados, necessidade reforma, judicialização excessiva, reforma política",15,2009
32,"penal, etnia, incluir, Estados Municípios visando, bolo tributário",8,2009
34,"comissão especial, solicita Senado, proposto projeto, critica uso inadequado, uso inadequado medidas",10,2009
35,"legisle, legislação federal, Santa Catarina, Santa, argumentando ele está conformidade",1,2009
36,"equilíbrio poderes, pauta Congresso, mais equitativa entre, equitativa entre, Congresso defende",6,2009
37,"federal, apoia revogação, aprovação projeto lei altera, essencial garantir acesso, obrigatório",9,2009
38,"aprovação Estatuto Igualdade, aprovação Estatuto Igualdade Racial, República deveria, aprovação Estatuto, constitucional reduzir desigualdades regionais",3,2009
39,"abertura CPI, defende instalação CPI Petrobras, Dnit, instalação CPI Petrobras, dinheiro público",6,2009
40,"inquéritos, garantindo direito, advogados, direito defesa, policiais",1,2009
41,"poderes, poderes destaca, Minoria, PEC alterar, adotar postura mais",8,2009
42,"fiscalização controle, ensino, controle, importância CPIs, cumprimento dever constitucional",6,2009
43,"necessário rever, sugere necessário rever, Brasil não, continue, institucionais",2,2009
44,"julgamento, mais eficazes, garantindo julgamento justo imparcial, públicas saúde, deve respeitar princípios",7,2009
45,"opõe projeto lei, Presidente Lula relação, jornalismo, critica postura Presidente, opõe projeto",8,2009
46,"destaca importância reconhecer, importância reconhecer, defende implementação medidas, história política Brasil, história política",10,2009
47,"destaca importância Justiça Trabalho, importância Justiça Trabalho, justiça social Brasil, mecanismo essencial, promover reformas",2,2009
48,"atende requisitos constitucionais urgência, defende medida provisória, defende medida, requisitos constitucionais urgência relevância, debatida",3,2009
49,"Federal deve garantir, papel fiscalização, Cesare Battisti deve, Battisti deve, garantir não",3,2009
51,"exploração recursos naturais, promovendo desenvolvimento, exploração recursos, recursos naturais, desenvolvimento sustentável",4,2009
52,"garantam direitos, Estatuto, Municípios, destaca importância, crianças conforme",13,2009
53,"concorrência, reduzir desigualdades sociais, regionais critica, erradicar pobreza reduzir desigualdades, pobreza reduzir desigualdades",4,2009
54,"mandato Presidente Lula, recursos suficientes, percentual mínimo, mandato Presidente, SUS destaca",6,2009
55,"tecnológico, científico, garantir Senado, Regimento Interno garantir, Interno garantir",2,2009
56,"Senado instituição, defende importância Senado, poder critica, instituição essencial, terceiro mandato presidencial",2,2009
57,"democráticos, fontes financiamento, expressão garantida, liberdade expressão garantida, necessidade revisão Pacto Federativo",8,2009
59,"obrigatórias, cortes, finanças públicas, todo país, projeto lei regulamenta",2,2009
61,"critica decisão governo, empresas estatais, defende necessidade maior, municípios conforme, defende instalação CPI Petrobras",7,2009
62,"critica rapidez, votação projetos, respeitar Regimento, demora, TCU",1,2009
63,"Juscelino Kubitschek, baseado, capital, destaca importância cumprir, importância cumprir",3,2009
64,"cultura, consolidação, salário mínimo, salário, mínimo",6,2009
65,"isenções fiscais, cumprir compromissos, foi aprovada, ensino técnico, compensações financeiras",12,2009
66,"limite, Amazônia, Amazônia defende, portos, privados",2,2009
67,"censura, flagrante, jornal, garantindo transparência, cumprimento obrigações",5,2009
68,"pré sal, defende criação comissão, prioritárias, distorções criadas, estabelecido defende criação",7,2009
69,"normas, jurídica, equilíbrio federativo, normas constitucionais, independência",1,2009
70,"carreiras, empregados, entidades, economia, financeiras",4,2009
71,"pessoas, deve usada, educação pessoas deficiência, entre pessoas, entre pessoas mesmo",5,2009
73,"pequenos, República sugere, constitucional publicidade, princípio constitucional publicidade, agricultores",3,2009
74,"critica nomeação, Suprema Corte, Suprema, Corte, nomeação",1,2009
75,"situação financeira, financeira municípios, medidas legislativas, INSS, serviços essenciais",1,2009
76,"assegurado apoia, moradia conforme, habitacionais, direito moradia conforme, Minha Casa Minha",4,2009
77,"conforme preceitua, cumprimento dever, destaca importância cumprimento, Poder Público, importância cumprimento",1,2009
78,"critérios estabelecidos, critica gestão governo, ambiental desenvolvimento sustentável, desenvolvimento sustentável região, sustentável região",3,2009
79,"lei visa regulamentar, projeto lei visa regulamentar, economia, projeto lei visa, visa regulamentar",3,2009
80,"público conforme estabelecido, público conforme, dinheiro público, dinheiro, mudança",3,2009
81,"Petrobras, cumprir princípio, independentes, político defende, candidaturas",6,2009
83,"regiões Brasil, desigualdades regionais sugere, realizar reforma política, regionais sugere, revisada",5,2009
86,"cumpram papel, punidos, papel constitucional fiscalização, fiscalização controle, responsáveis",2,2009
87,"princípio igualdade estabelecido, igualdade estabelecido, indígenas sugere, Assembleia Nacional Constituinte resultou, Nacional Constituinte resultou",6,2009
88,"Distrito Federal Municípios, Estados Distrito Federal Municípios, Federal Municípios, realização novas, realização novas eleições",7,2009
89,"garantir processo legislativo, pauta Congresso, respeite princípios constitucionais, respeite princípios, não permitir",2,2009
91,"Federal Regimento, moralização, Regimento Interno garantir, Interno garantir, garantir eficiência",1,2009
92,"atual distribuição, governo federal deve, proporcionalidade partidária, federal deve, garantir funcionamento",4,2009
94,"ciência tecnologia, ciência, tecnologia, visa regulamentar, incentivos",2,2009
-1,"importância, destaca importância, defende, direitos, garantir",191,2010
0,"destaca importância, Estados, PEC, importância, permitir",77,2010
1,"Nacional deve, Congresso Nacional deve, ensino, defende Congresso Nacional deve, Congresso Nacional",39,2010
2,"Distrito, Distrito Federal, deve permanecer, permanecer, racial",15,2010
3,"fortalecimento, férias, social, princípios, histórico",30,2010
4,"sexual, zelar, ocupação, transformação Roraima Estado, interesse público",6,2010
5,"destaca importância marco, importância marco, democráticos, consolidação, destaca importância",22,2010
6,"públicas saúde, políticas públicas saúde, princípios constitucionais liberdade expressão, princípios constitucionais igualdade não, constitucionais igualdade não discriminação",10,2010
7,"saúde, questão, constitucionais investimento, respeitar ordem, seja aprovada",27,2010
8,"pré sal, sal, destaca importância, União, distribuição",49,2010
9,"pressionar, Ficha Limpa deve, Limpa deve, jornalistas, conforme interpretação",6,2010
10,"Brasil, Distrito Federal deve, ordem, destaca importância, Federal deve",22,2010
12,"aplicação mais, faixa fronteira, Nacional sugere, fundamentos, alternativas",4,2010
13,"defende Senado deve rejeitar, Senado deve rejeitar, fator previdenciário, deve rejeitar, previdenciário",4,2010
14,"representativo, representatividade política, constitucional mas, defende escolha, necessidade reformas políticas",3,2010
15,"importância transformação Roraima Estado, transformação Roraima Estado, Roraima Estado, importância transformação Roraima, destaca importância transformação Roraima",2,2010
16,"propriedade, invasão, medidas considera, segundo ele fere, mediação",1,2010
17,"histórica criação Estado, importância histórica criação, histórica criação, importância histórica criação Estado, Projeto Ficha",8,2010
18,"nas políticas públicas, importância inclusão, destaca importância inclusão, defende escolha, respeitando autonomia",12,2010
19,"Fundamentais, Ibsen, garantir tratamento, Brasil enfatiza, governantes",8,2010
20,"mudanças, dúvidas, Federal cumprir, visa impedir, estadual municipal",10,2010
21,"mínimo, constitucional liberdade, obrigar, defende emenda, pagar",5,2010
22,"evitando desvios, cumprir compromissos, necessidade garantir recursos, capital Brasília, princípio anterioridade",9,2010
23,"nações, autodeterminação povos, autodeterminação, defende Estado brasileiro, defende Estado brasileiro deve",5,2010
24,"trabalho escravo, escravo, recursos hídricos, Código Defesa Consumidor, distribuição royalties",49,2010
25,"está consonância, Igualdade Racial, Racial, Estatuto Igualdade Racial, Igualdade",2,2010
26,"mulheres, Comunicação, elaboração leis, necessidade continuar, trabalhadoras domésticas",8,2010
27,"juventude, candidatos, apoia inclusão, defende aprovação Projeto Lei, defende aprovação Projeto",21,2010
28,"idade, cursos, Fundamental, brasileiro apoia, critica política externa",8,2010
29,"previstos Federal, garantir cidadania, critica política externa, nas relações internacionais, intervenção Distrito Federal",10,2010
30,"defende, movimentos, públicos, conforme estabelecido, Ministro",3,2010
31,"aprovada Câmara, foi aprovada, Federal enfatiza, aprovar PEC, Estado cumpra",12,2010
32,"eleitor, regularizar, coligações, ocupação, proporcional",7,2010
34,"mas critica falta, Governador Roraima, aprovado sem, seja aprovado, visa impedir",9,2010
35,"redução, justiça social conforme, importância projetos, PEC propõe redução, direitos sociais trabalhistas",3,2010
36,"anos, garantir liberdade imprensa, autoritário, imprensa direito, liberdade imprensa direito",6,2010
37,"defende inviolabilidade, parlamentares conforme, conforme garantido critica, palavras, crises institucionais",3,2010
38,"mais recursos saúde, Assembleia Nacional Constituinte exclusiva, Nacional Constituinte exclusiva, moralização, realizar reforma política",8,2010
39,"Governador Roraima, tomadas garantir, Estado cumpra, aprovação Emenda Constitucional, apoia aprovação Emenda",5,2010
40,"privacidade, profissional, repasses constitucionais, constitucionais promovendo, garantido destaca",3,2010
41,"humanos conforme estabelecido, intervenção Distrito, intervenção Distrito Federal, respeitar liberdade, estabelecido destaca importância fortalecer",5,2010
42,"transparência prestação, transparência prestação contas, meios comunicação, apoia proposta emenda constitucional, TV",3,2010
43,"enfatiza necessidade, harmonia independência entre Poderes, Pessoas Deficiência, Direitos Pessoas Deficiência, devem implementadas",4,2010
44,"distribuição renda, alternância poder, inclusão social, Presidente Lula, Lula",4,2010
45,"deficiência conforme estabelecido, pessoas deficiência conforme estabelecido, país especialmente, ainda precisa, cidadãos destaca importância",8,2010
46,"férias, período, critica falta respeito, PLS, veto presidencial",17,2010
47,"Nação, diploma, riqueza, exame, Bolsa Família",2,2010
48,"destaca importância Brasil, desenvolver, Rondônia quadros União, importância Brasil, transposição servidores Rondônia",2,2010
49,"faixa fronteira, fronteira, restrições, devem respeitar, Defesa",5,2010
50,"impeachment, Rousseff, Dilma Rousseff, Dilma, Presidente",2,2010
