Topic,Rotulo
20,"ações, seguridade, sociais, aprovação, constitucional, necessidade, direito, lei, país, legislação, judiciais, projeto, processo, transparência, necessário, política, políticas, medidas, caminho, constitucionais"
21,"decisão, constitucional, princípios, projeto, lei, justiça, constitucionais, Senado, conformidade, concessão, renda, presunção, aprovação, fundo, importância, social, marco, liberdade, criação, legal"
22,"decoro, parlamentar, processo, terras, constitucionais, indígenas, atuação, Estado, nacional, princípios, inconstitucional, áreas, trabalhadores, impeachment, direitos, aumento, necessidade, responsabilidade, respeito, forma"
23,"importância, percentuais, informações, constitucional, liberdade, segurança, brasileiro, inconstitucional, país, pessoas, reputação, Estado, democracia, investidores, expressão, eleições, educação, crise, direito, salariais"
24,"recursos, escravo, fiscal, casos, Municípios, direito, Estados, hídricos, royalties, medida, petróleo, distribuição, produtores, trabalho, aprovação, meio, competência, importância, União, implementação"
25,"parte, processo, auxílio, preços, saúde, impeachment, direito, direitos, sistema, importância, responsabilidade, constitucional, proteção, policiais, regulamentação, constitucionais, pedido, pública, crime, Mesa"
26,"direito, direitos, poder, papel, necessidade, moderador, necessário, cuidado, importância, orçamento, educação, dia, dezembro, Senado, propriedade, recriação, crimes, leis, União, adequado"
27,"importância, legislação, necessidade, medidas, conformidade, regulamentação, penas, aprovação, constitucionais, minerais, Estado, política, crise, proteção, mulher, construção, recursos, inclusão, concorrente, ambiental"
28,"básica, educação, estudantes, governo, PEC, cargos, responsabilidade, maior transparência, recursos, cursos, transparência, temporal, maior, voto, marco, direitos, respeito, outubro, aprovação, sindicais"
29,"distorções, importância, justiça, soberana, direitos, necessária, decisão, forças, humanos, social, Copa, parte, previdenciário, humano, impeachment, legais, igualdade, projeto, urgência, Senado"
30,"movimentos, públicos, Ministro, criação, petróleo, Estado, excepcionalidade, relação, eleitorais, tratamento, legislação, vetos, legislativas, recursos, importância, anistia, royalties, criminalização, sistema, econômico"
31,"conformidade, necessidade, impeachment, constitucional, escolas, processo, ações, recursos, princípio, urgente, pública, decretos, constitucionais, histórica, direito, crédito, política, mínima, Executivo, princípios"
32,"impeachment, processo, mulher, cargo, partidária, constitucionais, autonomia, importância, Ministro, forma, Congresso, reforma, petróleo, proposta, etnia, Estados, proteção, penais, inconstitucional, financeira"
33,"necessidade, legislativo, legislativa, inconstitucionais, importância, saúde, emenda, constitucionais, parte, sistema, equilíbrio, essencial, deliberação, constitucional, Estado, aprovação, processo, urgente, execução, efetividade"
34,"constitucionais, avanços, má gestão, Senado, impeachment, criação, autoria, má, igualdade, oportunidades, projeto, comissão, recursos, greve, situações, política, princípios, direito, servidores, especial"
35,"União, Estados, dívida, pacto, federativo, reforma, ampliação, recursos, Senado, população, estado, adiamento, setor, impositivo, Presidente, moralidade, constitucional, papel, necessidade, legalização"
36,"processo, princípios, impeachment, uso, papel, constitucionais, devido processo, flexibilidade, consolidação, medidas, maior, vinculações, constitucional, essenciais, necessidade, Estado, critérios, pública, devido, legal"
37,"objetivos, público, importância, acordos, contratação, segurança, aprovação, concurso, independência, prisão, projeto, nomeação, tribunais, emenda, ampliação, proposta, especial, regiões, Legislativo, justiça"
38,"aprovação, soberania, financeira, extinção, legais, direitos, reforma, Estado, maior, pobreza, constitucionais, Presidente, Ministros, Estados, necessidades, secreto, objetivos, convocação, incentivos, impeachment"
39,"pública, disposições, ordem, saúde, devido, direitos, constitucional, preços, normas, constitucionais, proposição, regulamentação, Nordeste, aprovação, legislativa, proporcionalidade, salários, público, ações, Estado"
40,"constitucionais, tempo, nova, penal, privacidade, profissional, importância, violação, fiscal, maioridade, proposta, cláusula, Câmara, eficaz, agentes, vez, normas, serviço, implementação, medidas"
41,"poderes, privadas, concentração, pacto, federativo, imposto, importância, gastos, urgência, resposta, requerimento, direito, Presidente, harmonia, aposentadoria, Senado, conformidade, estabelecido, constitucionais, projeto"
42,"prejudiciais, públicos, ensino, anterior, ilegal, transparência, medidas, controle, constitucionais, fiscalização, maior transparência, emenda, proposta, servidores, urgente, importância, parlamentares, Ministro, Ministros, país"
43,"petróleo, população, constitucionais, necessidade, rigorosa, indígenas, direitos, relação, precatórios, impunidade, elaboração, promulgação, indicação, brasileira, benefícios, constitucional, conformidade, terras, judicial, tratamento"
44,"saúde, áreas, social, Estado, políticas, necessidade, terras, devido processo, indígenas, educação, públicas, brasileiro, ações, devido, legal, segurança, processo, eficazes, interesse, desenvolvimento"
45,"aberta, eleitores, ministros, princípio, revogação, sigilo, profissão, acessibilidade, prisão, conformidade, institucionais, públicas, constitucional, proteção, participação, direitos, condenação, exercício, segunda instância, segunda"
46,"veto, presidencial, campanhas, ambiente, relação, férias, prerrogativa, eleitorais, aposentados, recomposição, hierarquia, período, substitutivo, empresarial, decisão, importância, constitucional, dias, Senado, União"
47,"militares, federais, educação, Judiciário, constitucionais, ordem, direito, fidelidade, sociais, Presidenta, proposta, estaduais, direitos, investimento, partidária, mandato, falta, regulamentação, dispositivos, forma"
48,"necessidade, medida, trabalhadores, quadros, princípio, clara, econômico, injustiça, decisão, domésticos, constitucional, desenvolvimento, servidores, transposição, execução, qualidade, histórica, direitos, trabalhistas, União"
49,"excessos, transposição, bancos, suplementares, brasileiros, Presidente, dever, créditos, inviolabilidade, preservação, políticas, implementação, internacionais, importância, investigações, públicos, constitucional, ambiental, proteção, ações"
50,"impeachment, Presidente, processo, acusação, mineração, constitucionais, econômica, diálogo, princípios, procedimentos, Judiciário, responsabilidade, conformidade, transparência, golpe, públicas, constitucional, parlamentar, corrupção, Senado"
51,"CPI, coletivo, monocrática, jurídica, segurança, improbidade, transporte, decisão, brasileiro, necessidade, Congresso, direitos, requisitos, constitucionais, CPIs, investimentos, recursos, administrativa, combate, públicos"
52,"constitucional, importância, aplicação, jurídica, direitos, justa, Deficiência, necessidade, manifestações, respeito, impunidade, adolescentes, pandemia, instrumento, cumprimento, essenciais, compromisso, construção, regional, humanos"
53,"alterações, produtores, proposta, territorial, Deficiência, previdenciário, regionais, desigualdades, constitucional, recursos, atual, brasileiro, debate, distribuição, Senado, transparência, complementar, reforma, sistema, administrativa"
54,"administrativas, processo, novas eleições, direitos, estadual, constitucionais, mecanismos, vigente, convocação, impeachment, trabalhadores, medidas, novas, salarial, presidencial, critérios, teto, papel, emenda, atalhos"
55,"política, diretores, decisão, legislativo, investimentos, importância, democracia, despesas, saúde, participação, princípios, Justiça, brasileiro, garantia, constitucionais, representação, educação, separação, regulamentação, democráticos"
56,"importância, Senado, lei, familiar, processos, presidencial, democracia, impeachment, prisão, dias, eleições, direito, temas, processo, nacional, agentes, realização, utilização, omissão, eficiente"
57,"liberdade, imprensa, orçamentários, jurídica, importância, decisão, Governador, recursos, constitucional, país, inconstitucionalidade, democráticas, democráticos, forma, cumprimento, direito, Estado, estabilidade, desenvolvimento, ações"
58,"impeachment, processo, responsabilidade, governadores, parlamentarismo, crime, estabelecido, rito, novo, necessidade, adoção, crises, maioridade, avanço, importância, democracia, medidas, provisórias, discussão, efetiva"
59,"crimes, felicidade, brasileira, tráfico, finanças, quilombolas, regime, empresarial, externa, busca, paz, sociedade, direitos, importância, constitucional, política, reformas, alinhada, constitucionais, Estados"
60,"privado, importância, projeto, gestão, devido processo, público, legislação, criação, direito, reeleição, brasileiro, lei, uso, Congresso, consolidação, membros, falta, devido, transparência, essenciais"
61,"transportes, impeachment, governo, proposta, direitos, permanência, necessidade, recursos, previdenciária, infraestrutura, importância, constitucional, partidária, jurídica, mandato, necessária, conformidade, humanos, princípios, intervenção"
62,"processo, nacional, impeachment, igualdade, reajuste, afastamento, escravo, política, trabalho, aprovação, lei, elaboração, importância, Estados, decretos, eficiente, constitucional, conformidade, complementar, constitucionais"
63,"gastos, servidores, públicos, União, jurídica, quadros, insegurança, mínimo, prestação, famílias, constitucionais, necessidade, preceitos, inclusão, serviço, novas, importância, saúde, vetos, processo"
64,"consolidação, avaliação, cultura, terceiro mandato, afronta, redução, reconhecimento, terceiro, política, maioridade, utilização, conformidade, autoridades, reforma, necessidade, presidencial, penal, intervenção, legislação, União"
65,"estabilidade, condução, política, crise, meio, medida, princípio, complementar, importância, PEC, provisória, relação, fundamental, trabalhista, legalidade, horário, econômica, ente, prevenção, indenizações"
66,"limite, portos, privados, adequado, parecer, raciais, correção, financiamento, política, trabalho, discriminação, construção, necessidade, Estado, teto, criação, limites, proliferação, constitucionais, social"
67,"lei, complementar, autoritárias, recursos, veículos, isenção, pessoas, igualdade, emenda, aprovação, processo, competência, tributária, direta, impeachment, inconstitucionalidade, saúde, deficiência, investimentos, constitucional"
68,"penais, processo, futuras, conformidade, criação, acesso, lei, decisões, eleitorais, Defensoria, complementar, vida, novo, papel, empresariais, prioritárias, eventuais, impeachment, criminosos, cidadãos"
69,"normas, jurídica, direito, independência, norma, fiscalização, preocupação, princípio, necessidade, mudança, questões, controle, importância, federativo, constitucionalidade, equilíbrio, constitucionais, poderes, pesquisas, repressão"
70,"Presidente, prosseguimento, presidencial, índios, constitucionalidade, realidade, importância, autonomia, adolescentes, base, transparência, complementar, Municípios, recursos, necessidade, interesses, administrativa, crianças, princípios, lei"
71,"pessoas, familiar, mulheres, políticas, gestão, resposta, renda, aumento, trabalhadores, Previdência, deficiência, constitucional, ambiental, trabalhista, anos, importância, emenda, baixa renda, válida, baixa"
72,"impeachment, processo, digna, processos, sentido, princípios, desvios, direito, Presidente, estatais, decisão, questão, projeto, saúde, recursos, constitucionais, pública, Congresso, conformidade, judicial"
73,"assistência, introdução, pequenos, falta, atos, índios, denúncias, informação, gestão, gastos, constitucional, jurídica, Senado, princípio, cumprimento, saúde, públicos, penal, direitos, proteção"
74,"trâmite, unidades, interino, profissão, independência, vinculação, saúde, Estado, criação, tempo, democracia, medidas, propostas, autoritarismo, equilíbrio, população, regionais, verdadeira, desigualdades, pública"
75,"hediondo, parecer, elétrica, Deficiência, tributárias, água, pena, energia, Executivo, Senado, projeto, combate, trabalhista, corrupção, isoladas, impugnação, redução, social, municípios, urgência"
76,"defesa, proteção, reformas, legitimidade, humana, constitucionais, importância, compromisso, CPIs, direito, garantias, dignidade, fundamental, trabalhista, legislação, salário, instalação, legislativa, mínimo, ação"
77,"direitos, fatos, igualdade, reforma, necessidade, integridade, uso, justo, promoção, provisórias, sistema, adequado, trabalhistas, trabalhista, importância, prisional, gestão, executivos, políticas, desnecessária"
78,"demarcação, Senado, aprovação, estruturais, federativo, indígenas, relação, recursos, arrecadação, governo, CPMF, conflitos, legal, terras, reforma, intervenção, pacto, prerrogativas, Pessoas, erro"
79,"recursos, cartões, regulação, lei, parlamentar, parte, políticos, projeto, maioridade, programas, postura, exploração, partidária, educação, jurídico, complementar, penal, atuação, anos, cívica"
80,"mudança, garantias, vulneráveis, idade, dívida, patrimônio, pobres, eficácia, políticas, medidas, aprovação, respeito, judiciais, fiscais, constitucionais, social, regionais, previdência, espionagem, desigualdades"
81,"salariais, Senado, instalação, livre, execução, manutenção, Executivo, provisórias, regime, intervenção, decreto, corrupção, político, Congresso, pensamento, eleitoral, corruptos, presidencialista, mídia, prévio"
82,"específicas, Presidente, econômico, CPMF, valores, contexto, partidos, constitucionais, vetos, deficiência, CPIs, condições, desenvolvimento, criação, revogatório, proliferação, proposta, pessoas, gastos, alternativa"
83,"política, princípios, retirada, transporte, direitos, reforma, constitucionais, Congresso, falta, devido, humanos, constitucional, atuação, população, previdência, defensor, alternativa, necessidade, obrigatório, violação"
84,"legítimo, proposta, constitucionais, apoio, importância, construção, processo, públicas, desenvolvimento, fundamental, pacto, federativo, elevação, fiscais, econômico, impeachment, isenções, contratações, necessidade, políticas"
85,"aposentados, Estado, estrutura, presunção, inocência, importância, funcionamento, legislativas, liberdade, aprovação, públicos, relação, ambiental, áreas, lado, estranhas, invalidez, peculiaridades, legislativa, gastos"
86,"emergência, instituições, devido processo, impeachment, Judiciário, políticas, devido, legal, condições, regime, proteção, Parlamento, tramitação, atuação, papel, maconha, constitucionais, urgência, necessidade, viabilidade"
87,"aposentadorias, desigual, regime, direito, Municípios, necessidade, igualdade, questão, financeiro, acesso, aplicação, militares, segurança, democracia, educação, forma, cumprimento, projeto, sociais, condições"
88,"Senado, momentos, órgão, concursos, União, aprovação, arrecadação, competência, individuais, perda, instância, importância, Municípios, Estado, política, legislar, municípios, Estados, democracia, gerais"
89,"impeachment, igualitária, processo, forma, resposta, constitucionais, pessoa, competência, interferência, senadores, Ministros, mandatos, saúde, produtores, Municípios, sistema, cargos, direito, anos, royalties"
90,"impeachment, processo, sociais, financiamento, condução, respeito, ações, legislação, Senado, legais, responsabilidade, corrente, inconstitucionalidades, constitucional, conformidade, coletiva, critério, limitação, projeto, escolar"
91,"cotas, política, inconstitucionalidade, competências, povo, CPIs, processo, estabilidade, decreto, eficiência, importância, instalação, proposta, moralização, indireta, Estados, necessidade, viabilidade, integrada, marco"
92,"substituição, taxas, sessão, agentes, mecanismos, democracia, dispositivos, devido, cargos, processo, função, relevância, ocupantes, atual distribuição, Relator, pluralismo, urgência, rigorosos, técnicos, novo projeto"
93,"seguridade, previdência, social, atendimento, Judiciário, sustentável, saúde, reforma, desenvolvimento, brasileiros, proteção, realidades, Empresas, coleta, fato, cortes, direitos, assinaturas, crucial, CPI"
94,"contas, universal, tribunais, adequada, propriedade, mulheres, ações, controle, importância, prisão, dever, republicana, prevenção, gestão, fato, senador, direito, conjunta, titularidade, justificativa"
