Topic,Words,Frequency,Timestamp
18,"políticos, devem agir de acordo, os políticos, implica que os políticos, que os políticos",11,2008
19,"tributária, reforma tributária, tributário, sistema tributário, ICMS na",11,2008
20,"reformas, reforma, reforma política, reformas previdenciárias, implica que qualquer reforma",8,2008
21,"igualdade, discriminação, promover igualdade, de forma igualitária, forma igualitária",8,2008
22,"que há um processo, há um processo, um processo, implica que há um, processo legislativo",4,2008
23,"democrático, democráticas, democráticos, princípios democráticos, os princípios democráticos",8,2008
24,"que qualquer legislação, implica que qualquer legislação, qualquer legislação, legislação, implica que qualquer",11,2008
25,"Estados, celebração do, federativos em, como Paraná, engajamento",4,2008
26,"crime, crimes, crime de, de responsabilidade, crime de responsabilidade",13,2008
27,"políticas públicas, políticas, públicas, Federal Polícia, implementar políticas",5,2008
28,"autonomia, autonomia para, ter autonomia, administrativa, implica que Roraima passou",7,2008
29,"normas, normas constitucionais, as normas, normativas, constitucionais",8,2008
30,"ambiental, ambiente, ambientais, políticas ambientais, Isso implica que proteção",7,2008
31,"social, previdenciários devem ser, implica que os benefícios, que os benefícios previdenciários, os benefícios previdenciários",9,2008
32,"criar mandatos, que qualquer tentativa de, traição Pátria Isso, traição Pátria, traição Pátria Isso implica",2,2008
33,"implica que Estado deve, que Estado deve, implica que Estado, que Estado, Isso implica que Estado",9,2008
34,"os parlamentares, parlamentares, implica que os parlamentares, que os parlamentares, os parlamentares devem",6,2008
35,"implica que os trabalhadores, que os trabalhadores, dos trabalhadores, trabalho Isso implica, trabalho Isso implica que",13,2008
36,"lei, lei complementar, de municípios, isso implica que sem, conformidade",6,2008
37,"empresas, as empresas, que as empresas, implica que as empresas, tem controle",3,2008
38,"salário mínimo, mínimo, salário mínimo deve, mínimo deve, implica que salário",8,2008
39,"CPI, uma CPI, de uma CPI, de uma, CPIs",7,2008
40,"protegidos, que esses direitos, implica que esses direitos, pressões contrárias isso, de pressões contrárias",3,2008
41,"desenvolvimento econômico do, constitucional para financiamento, para financiamento de, para financiamento de projetos, financiamento de projetos",1,2008
42,"decisões, dos não indígenas, podem ser tomadas, Plenário Isso implica que, Plenário Isso implica",2,2008
43,"democracia, vista como um golpe, como um golpe contra, os direitos estabelecidos, implica que tentativa de",2,2008
44,"sociedade têm responsabilidade de, sociedade têm responsabilidade, têm responsabilidade de proteger, sociedade têm, os direitos das crianças",9,2008
45,"trânsito, trânsito em julgado, trânsito em, em julgado, terras indígenas sem",3,2008
46,"políticas para reduzir, reduzir essas desigualdades, para reduzir essas desigualdades, para reduzir essas, deve implementar políticas para",1,2008
48,"crédito, medidas provisórias para, de crédito, créditos, fora dessas",8,2008
49,"petróleo, ICMS, de forma beneficiar toda, forma beneficiar toda, de forma beneficiar",7,2008
50,"qualquer alteração, que qualquer alteração, implica que qualquer alteração, objetivos legais, terminais privativos",3,2008
51,"judicial, judicial isso, judicial isso implica, judicial isso implica que, autorização judicial",3,2008
52,"Constituição de, que Constituição de, implica que Constituição de, no Brasil, implica que Constituição",4,2008
53,"sem interferência indevida, interferência indevida, de organizar, sindicatos, suas atividades",1,2008
54,"de forma transparente, respeitando os princípios, administração pública deve ser, ser conduzida de forma, conduzida de forma",2,2008
55,"que SUS deve ser, deve ser estruturado, financiado, SUS deve ser, isso implica que SUS",1,2008
56,"de uma condenação, antes de uma condenação, de uma condenação definitiva, antes de uma, penalidades",1,2008
57,"universal, acesso universal, garantir acesso universal, deve garantir acesso, Estado deve garantir acesso",3,2008
59,"para completar, que Congresso Nacional deve, Congresso Nacional deve, implica que Congresso Nacional, que Congresso Nacional",1,2008
60,"religião, religiosos, às normas constitucionais isso, em algumas, brasileiras Isso implica que",3,2008
62,"Constituição de, implica que Constituição de, que Constituição de, regulamentação, Constituição de foi um",3,2008
63,"veiculação de, de televisão, televisão, acompanhada de, sociedade como",1,2008
64,"implica que cada, que cada, cada, implica que cada Poder, cada Poder",4,2008
67,"Zona Franca, Zona, Franca de Manaus, Zona Franca de Manaus, Zona Franca de",3,2008
69,"implica que representatividade, isso implica que representatividade, que representatividade, representatividade, representação",4,2008
70,"militares, não devem se, militar Isso, militar Isso implica, militar Isso implica que",5,2008
71,"Câmara, que Câmara, implica que Câmara, Isso implica que Câmara, Câmara não",2,2008
72,"instância de, não apenas como uma, apenas como uma, que STF deve atuar, STF deve atuar",1,2008
73,"importância para, Constituição um documento, que Constituição um documento, um documento, documento",1,2008
74,"do Congresso, Congresso, Presidente do, aprovação do Congresso, do Congresso Isso",4,2008
75,"defender, de defender, coletividade, presentes futuras gerações, para as presentes futuras",7,2008
76,"tem direito de exigir, direito de exigir, como outros, tiveram, transposição dos",1,2008
77,"os Poderes, entre os Poderes, implica que os Poderes, que os Poderes, que os Poderes devem",3,2008
78,"instrumento, instrumento de, um instrumento, Constituição um instrumento, que Constituição um instrumento",3,2008
80,"trabalhadores, implica que os trabalhadores, que os trabalhadores, os trabalhadores, urbanos",3,2008
82,"gastos, de gastos, gás, por meio de concessão, meio de concessão",2,2008
84,"tem obrigação de garantir, obrigação de garantir, Estado tem obrigação de, que Estado tem obrigação, Estado tem obrigação",2,2008
-1,"Constituição, que os, implica que os, com, implica que Estado",160,2009
0,"implica que Brasil, que Brasil, do Brasil, implica que Constituição, no Brasil",48,2009
2,"governo, implica que governo, que governo, governo federal, implica que Governo",32,2009
3,"medidas, provisórias, medidas provisórias, medicamentos, de medidas",14,2009
4,"responsabilidade, responsabilidade de, tem responsabilidade, tem responsabilidade de, que Estado tem responsabilidade",24,2009
5,"públicos, público, pública, públicos Isso, públicos Isso implica que",23,2009
6,"judiciais, Judiciário, decisões judiciais, implica que Judiciário, que Judiciário",14,2009
7,"mudanças, que mudanças, implica que mudanças, isso implica que mudanças, que mudanças constitucionais",18,2009
8,"educação, para educação, acesso educação, destinar uma parte, educação Isso implica que",14,2009
9,"indígenas, terras indígenas, demarcação, que demarcação, implica que demarcação",20,2009
10,"legal, legal para, base legal para, base legal, uma base legal para",16,2009
11,"Congresso, que Congresso, implica que Congresso, isso implica que Congresso, Congresso Nacional",13,2009
12,"Presidente, da República, República, Presidente da República, Presidente da",14,2009
13,"financeiras, para cumprir suas, responsabilidades, cumprir suas, enfrentam dificuldades",21,2009
14,"Supremo Tribunal Federal, Supremo Tribunal, que Supremo Tribunal Federal, que Supremo Tribunal, que Supremo",15,2009
15,"fiscalizar, de fiscalizar, fiscalização, do Executivo, tem poder de",13,2009
16,"cidadãos, os cidadãos, implica que os cidadãos, que os cidadãos, todos os cidadãos devem",7,2009
17,"limites, limitações para, limitações, dos limites, dentro dos limites",4,2009
18,"decisões políticas, política, políticas públicas Isso implica, políticas públicas Isso, políticas isso implica que",15,2009
19,"reforma tributária, ao conceder isenções, dessa forma, ameace essas garantias, repartição de receitas",5,2009
20,"reformas, reforma, reforma política, reformas eleitorais, diversidade de partidos",5,2009
21,"discriminação, igualdade, que qualquer legislação, implica que qualquer legislação, de discriminação",6,2009
22,"processo legislativo, que há um processo, um processo, um processo formal, processo formal",4,2009
23,"democrática, democrático, democráticos, do Estado Democrático de, do Estado Democrático",8,2009
24,"efetivos, legislação, inconstitucionais isso implica que, inconstitucionais isso implica, inconstitucionais isso",13,2009
25,"recursos, implica que os Municípios, que os Municípios, os Municípios, distribuição",21,2009
26,"implica que cargos de, devem ser ocupados por, devem ser ocupados, que cargos de, por servidores",2,2009
27,"políticas públicas, implementar políticas públicas, implementar políticas públicas que, políticas públicas que, públicas que",8,2009
28,"autonomia, autonomia política, ter autonomia, autonomia para, ter autonomia política",15,2009
29,"normas, normas constitucionais, as normas, as normas constitucionais, implica que as normas",6,2009
30,"ambiental, ambiente, ambientais, meio ambiente, ambiente isso",9,2009
31,"social, função social, inclusão social, Social, social Isso implica que",7,2009
32,"violação, uma violação, seria uma violação, que qualquer tentativa de, implica que qualquer tentativa",4,2009
33,"implica que Estado deve, que Estado deve, Estado deve proteger promover, essas liberdades garantias, deve proteger promover",3,2009
34,"parlamentares, implica que os parlamentares, que os parlamentares, os parlamentares, os parlamentares devem",4,2009
35,"trabalhadores, os trabalhadores, trabalhistas, de trabalho, isso implica que legislação",5,2009
36,"conformidade, em conformidade com, em conformidade, conformidade com, estar em conformidade com",6,2009
37,"como Petrobras, Petrobras, as empresas, haver uma regulamentação específica, para suas operações",3,2009
38,"mínimo, salário mínimo, implica que salário, que salário, que salário mínimo",4,2009
39,"CPI, de CPIs, CPIs, uma CPI, de uma CPI",5,2009
40,"de propriedade deve, de propriedade deve ser, direito de propriedade deve, inclusive por, respeitado protegido",3,2009
41,"econômico, de produtividade, produtividade, desenvolvimento econômico, rural",7,2009
42,"participar diretamente de, de participar diretamente de, participar diretamente de decisões, posteriores, diretamente de decisões",2,2009
43,"tem um papel, que Senado tem um, Senado tem um papel, democracia isso, democracia isso implica",9,2009
44,"geral Isso, geral Isso implica que, geral Isso implica, menores, lacuna na proteção",2,2009
45,"passagens, pessoas, que as pessoas devem, os estudantes, com segurança",2,2009
46,"deve adotar, que governo deve adotar, governo deve adotar, deve adotar políticas, que governo deve",4,2009
48,"crédito, de crédito, créditos, Municípios, os Municípios",5,2009
49,"petróleo, de petróleo, do ICMS, forma beneficiar toda, de forma beneficiar toda",7,2009
50,"que qualquer alteração nesses, qualquer alteração nesses, que qualquer alteração, implica que qualquer alteração, está constitucionalmente estabelecido",2,2009
51,"judicial, decisão judicial, judicial isso implica que, judicial isso, judicial isso implica",5,2009
52,"que Constituição de, implica que Constituição de, Constituição de, implica que Constituição, que Constituição",3,2009
53,"Ministério Público, Ministério, Público, implica que Ministério Público, que Ministério Público",3,2009
54,"administrativos devem ser, atos administrativos devem ser, atos administrativos devem, administrativos devem, atos administrativos",8,2009
55,"de acordo com, de acordo, acordo com, acordo, de acordo com suas",4,2009
56,"conformidade com lei, estavam em conformidade, estavam em conformidade com, em conformidade com lei, ser penalizados",1,2009
57,"universal, acesso universal, garantir acesso universal, universal igualitário, acesso universal igualitário",2,2009
58,"implica que Congresso, que Congresso tem responsabilidade, Congresso tem responsabilidade, Congresso tem responsabilidade de, tem responsabilidade de",2,2009
59,"presidenciais, implica que Congresso, que Congresso, Congresso, isso implica que Congresso",4,2009
60,"religião, religiosos, que Estado não, implica que Estado não, Estado não pode",5,2009
61,"do petróleo, petróleo, do pré, de distribuição, distribuição dos",6,2009
62,"Constituição de, implica que Constituição de, que Constituição de, Constituição de foi um, que Constituição de foi",4,2009
63,"responsabilidade, responsabilidade de, Estado tem responsabilidade de, Estado tem responsabilidade, que Estado tem responsabilidade",5,2009
64,"interferências externas, independente não se submeter, forma independente não se, independente não se, independente não",1,2009
65,"de censura, censura prévia, de censura ou, censura ou, qualquer tentativa de censura",3,2009
67,"Amazônia contra, desmatamento, constitucional de proteger, Amazônia, há uma obrigação constitucional",1,2009
69,"representação dos, blocos parlamentares, representar, os interesses de seus, para incluir essa",3,2009
70,"militar, tentativa de golpe, de golpe, golpe ou, implica que Ministério da",2,2009
71,"Câmara, não promulgar, cada Estado deve, que decisão da Câmara, número de Deputados",2,2009
72,"com os requisitos, com os requisitos constitucionais, constitucionais mesmo, isso implica que nomeação, para STF",1,2009
73,"texto constitucional, texto, um documento, documento, que Constituição um documento",3,2009
74,"implica que Presidente, que Presidente, do Congresso, Congresso, isso implica que Presidente",4,2009
75,"se defender, de se defender, se defender adequadamente, de se defender adequadamente, defender adequadamente",2,2009
76,"servidores, de Rondônia, Rondônia, servidores de, os servidores",6,2009
77,"poderes deve ser, implica que equilíbrio, Poderes devem trabalhar juntos, os Poderes, os Poderes devem trabalhar",2,2009
79,"polícias militares têm um, às Forças Armadas, que as polícias militares, polícias militares têm, militares têm um papel",1,2009
80,"trabalhadores, domésticos, trabalhadores domésticos, os trabalhadores domésticos, que os trabalhadores domésticos",2,2009
81,"implica que atos, que atos, Isso implica que atos, como os, são inconstitucionais",4,2009
83,"Regimento, Regimento Interno, seguir Regimento, Constituição da lei, favorecer interesses",4,2009
84,"obrigação de garantir acesso, tem obrigação de garantir, obrigação de garantir, de garantir acesso, Estado tem obrigação de",3,2009
-1,"constitucional, Estado, implica que há, que há, Constituição",120,2010
0,"que Brasil, implica que Brasil, do Brasil, Brasil deve, implica que Brasil deve",45,2010
2,"governo, implica que governo, que governo, isso implica que governo, governo deve",28,2010
3,"medidas provisórias, medicamentos, de implementar medidas, implementar medidas para, medidas para assegurar",14,2010
4,"responsabilidade, responsabilidade de, tem responsabilidade, tem responsabilidade de, que Estado tem responsabilidade",20,2010
5,"públicos, pública, Pública, saúde pública, Defensoria Pública",18,2010
6,"judiciais, Judiciário, decisões judiciais, implica que Judiciário, que Judiciário",12,2010
7,"mudanças, que mudanças, implica que mudanças, isso implica que mudanças, propor mudanças",13,2010
8,"educação, acesso educação, educação para todos os, educação para todos, educação para",14,2010
9,"terras indígenas, indígenas deve, data, Roraima, áreas",9,2010
10,"base legal para, uma base legal para, base legal, uma base legal, há uma base legal",13,2010
11,"Congresso, que Congresso, implica que Congresso, Congresso Nacional, isso implica que Congresso",4,2010
12,"Presidente, que Presidente, implica que Presidente, Isso implica que Presidente, terceiro mandato",5,2010
13,"financeira, financeiras, implica que os Municípios, que os Municípios, financeiros",7,2010
14,"Supremo Tribunal Federal, Supremo Tribunal, Tribunal Federal, implica que Tribunal, que Tribunal",6,2010
15,"fiscalizar, fiscal, fiscalização, de fiscalizar, na fiscalização",11,2010
16,"cidadãos, dos cidadãos, cidadãos isso implica que, cidadãos isso implica, cidadãos isso",11,2010
17,"limites, limites constitucionais, dos limites, dentro dos limites, os limites",9,2010
18,"políticas, político, político atual, que sistema político atual, se aos",6,2010
19,"sistema tributário, criação de novos, de impostos, mudanças tributárias, que União deve repassar",5,2010
20,"reformas, reforma, reformas que, implica que qualquer reforma, que qualquer reforma",6,2010
21,"discriminação, discriminação isso implica que, discriminação isso implica, discriminação isso, de discriminação",8,2010
22,"os direitos trabalhistas previstos, direitos trabalhistas previstos, trabalhistas previstos, deve permitir, legislativo deve",2,2010
23,"democrática, democrático, de garantia, democráticos, democrática isso implica",9,2010
24,"necessidade, garantir sua eficácia, criar uma lei, para garantir sua eficácia, sua eficácia",3,2010
25,"recursos, entes federativos, federativos, os entes federativos, os recursos",14,2010
26,"crime, crime de responsabilidade isso, responsabilidade isso implica, responsabilidade isso implica que, de responsabilidade isso implica",4,2010
27,"políticas públicas, políticas públicas devem, políticas públicas devem ser, públicas devem ser, que políticas públicas",12,2010
28,"ter autonomia, administrativa, autonomia política, autonomia política administrativa, política administrativa",9,2010
29,"normas, normas constitucionais, não podem violar, as normas, implica que as normas",6,2010
30,"ambiental, ambiente, um ambiente, biomas, ambientais",7,2010
31,"social, benefícios previdenciários, previdenciários, um mínimo, tem obrigação de prover",8,2010
32,"violação, uma violação, uma violação constitucional, violação constitucional, não violar",5,2010
33,"implica que Estado deve, que Estado deve, implica que Estado, pessoas com deficiência, com deficiência",5,2010
34,"senadores têm, que os senadores têm, os senadores têm, implica que os senadores, que os senadores",2,2010
35,"trabalhadores, trabalhistas, demandas trabalhistas, dignidade dos trabalhadores, trabalho de",5,2010
36,"com Constituição, conformidade, em conformidade com, em conformidade, conformidade com",5,2010
37,"empresas, implica que as empresas, que as empresas, as empresas, condições especiais",3,2010
38,"salário mínimo, salário mínimo deve, que salário mínimo, que salário, implica que salário mínimo",5,2010
40,"protegidos, reconhecidos protegidos, protegido, implica que os direitos, constitucionalmente",6,2010
41,"econômico, desenvolvimento econômico, econômico Isso implica, econômico Isso, econômico Isso implica que",9,2010
42,"representantes para, para tomar decisões, decisões legislativas, deve ser vista como, um fato",2,2010
43,"da democracia na, democracia na, manutenção da democracia, democracia Estado de Direito, democracia Estado",4,2010
44,"das crianças, as crianças, criança, educação para todas, educação para todas as",5,2010
46,"deve adotar, que governo deve adotar, governo deve adotar, governo deve adotar políticas, deve adotar políticas",6,2010
48,"mercado, crédito, de crédito, cartões, mercado de",2,2010
49,"petróleo, do petróleo, de petróleo, exploração, exploração de petróleo",7,2010
51,"judicial, implica que cidadãos, não cumprir, reparação, têm direito de buscar",2,2010
52,"que Constituição de, implica que Constituição de, Constituição de, no Brasil, Constituição de um",3,2010
53,"atuar sem sofrer, retaliações, deve atuar sem, que Ministério Público, implica que Ministério Público",1,2010
54,"ser transparentes, devem ser transparentes, transparentes, transparente, público",3,2010
55,"autoridades, convocação de autoridades, autoridades para prestar esclarecimentos, um procedimento formal ser, autoridades para prestar",3,2010
56,"penal, desatualizado, relação aos princípios, afronta Constituição deve ser, afronta Constituição deve",6,2010
57,"acesso universal, acesso, garantir acesso universal, universal igualitário, acesso universal igualitário",2,2010
58,"que Congresso tem responsabilidade, Congresso tem responsabilidade de, Congresso tem responsabilidade, implica que Congresso, que Congresso",4,2010
59,"presidenciais, implica que Congresso, que Congresso, que Congresso tem dever, Congresso tem dever",4,2010
60,"clubes de futebol, discriminar pessoas por, pessoas por, de direito privado, não devem ser tratadas",2,2010
61,"distribuição dos, distribuição, produtores, que distribuição dos, implica que distribuição dos",10,2010
63,"educação de qualidade, educação, educação de, Estado tem responsabilidade de, que Estado tem responsabilidade",4,2010
65,"de censura, forma de censura, qualquer forma de censura, implica que qualquer forma, que qualquer forma",1,2010
69,"senadores têm um, os senadores têm um, temas nacionais, na representação dos, estados no",1,2010
70,"militar, dos princípios constitucionais durante, princípios constitucionais durante, constitucionais durante, durante ditadura militar",1,2010
71,"que eleição de, implica que eleição de, deputados, cidadãos comuns, de representantes",1,2010
73,"Constituição um documento, que Constituição um documento, um documento, ser adaptado para, pode ser adaptado para",1,2010
76,"servidores, implica que esses servidores, que esses servidores, esses servidores, os servidores",3,2010
77,"outros garantindo um equilíbrio, garantindo um equilíbrio democrático, garantindo um equilíbrio, outros garantindo um, um equilíbrio democrático",1,2010
78,"instrumentos, da democracia, poderes deve ser, para exigir, nenhum dos poderes deve",3,2010
79,"Armadas, Forças Armadas, as Forças Armadas, as Forças, implica que as Forças",3,2010
80,"trabalhadores, os trabalhadores, trabalhadores domésticos, os trabalhadores domésticos, que os trabalhadores domésticos",3,2010
81,"secreto, voto secreto, secreto no, voto secreto no, aos princípios de",1,2010
82,"que aposentados, que aposentados pensionistas, implica que aposentados pensionistas, aposentados pensionistas, implica que aposentados",1,2010
84,"acesso alimentação, obrigação de garantir acesso, alimentação, de garantir acesso, tem obrigação de garantir",1,2010
-1,"implica que Estado, que Estado, que qualquer, implica que qualquer, Constituição",180,2011
0,"que Brasil, implica que Brasil, do Brasil, Brasil Isso, Brasil Isso implica",57,2011
2,"Distrito Federal, governo, implica que governo, que governo, Distrito Federal Isso implica",15,2011
3,"provisórias, medidas provisórias, de medidas provisórias, Executivo pode, implica que uso",14,2011
4,"responsabilidade, responsabilidade de, tem responsabilidade, tem responsabilidade de, Estado tem responsabilidade",29,2011
5,"pública, Defensoria Pública, públicos, público, implica que Defensoria Pública",23,2011
6,"judiciais, decisões judiciais, Judiciário, do Judiciário, as decisões judiciais",12,2011
7,"mudanças, que mudanças, implica que mudanças, isso implica que mudanças, que Lei da",11,2011
8,"educação, acesso educação, em educação, que educação, implica que educação",20,2011
9,"terras, indígenas, terras indígenas, áreas, indígenas deve",15,2011
10,"legal, legal para, implica que há, base legal, implica que há uma",14,2011
11,"Congresso, que Congresso, implica que Congresso, isso implica que Congresso, Congresso Nacional",14,2011
12,"Presidente, que Presidente, implica que Presidente, da República, Presidente da República",7,2011
13,"financeiras, financeira, financeiros, sistema de saúde, Municípios",17,2011
14,"Tribunal Federal, Supremo Tribunal, Supremo Tribunal Federal, do Supremo Tribunal Federal, do Supremo Tribunal",11,2011
15,"fiscalizar, fiscalização, de fiscalizar, na fiscalização, que CNJ tem",16,2011
16,"cidadãos, cidadãos isso implica, cidadãos isso implica que, cidadãos isso, os cidadãos",13,2011
17,"limites, limites constitucionais, dentro dos limites, dos limites, os limites",8,2011
18,"implica que há critérios, há critérios, objetivos para, atores políticos devem, que há critérios",6,2011
19,"criação de novos, de novos, criação de, tributária, impostos",14,2011
