Topic,Words,Frequency,Timestamp
16,"controle, nossa, Legislativo, adaptável, constituída",16,2008
17,"Câmara Deputados, Deputados, Mesa, ainda não, nas",3,2008
18,"podem, democráticas, nossas, menciona, ação Congresso",15,2008
19,"essa oportunidade, alcançadas, avanços sociais, até, criação Estado",7,2008
20,"Estado Direito, PMDB, medidas provisórias, provisórias, Direito",7,2008
21,"somos, moral, Nós somos, Poderes Executivo, Executivo",10,2008
22,"País, essa grande, decência, proteção direitos humanos, ex territórios",11,2008
23,"dezembro, falta políticas, consonância princípios, desigualdades regionais sugere, eliminação",6,2008
24,"essas instituições, votaram, instituições, esta Casa, disseram",6,2008
25,"área, Roraima, acima, local, pudesse",5,2008
26,"tributária, desvinculação, direitos aposentados, avaliação positiva proteção constitucional, avaliação positiva proteção",7,2008
27,"Vamos, porque não, confusão, disse desobedecer, criminosos",12,2008
28,"importância proteção direitos, cidadã, Brasil nos, sofreu, Congresso não",7,2008
29,"não respeita, democracia não, respeita, democracia, imunidade parlamentar",2,2008
30,"líderes, interesses, Presidente Fernando Henrique, Presidente Fernando, ordem jurídica",4,2008
31,"subsequente, melhorias, sugere vista instrumento, sistema tributário, sugerem",5,2008
32,"demissão, Silva, constituído, já não, plural",8,2008
33,"equívocos, atual precisa, devo, injusto, Mozarildo",6,2008
34,"ONU, Declaração, Amazônia, democráticos, preocupação",1,2008
35,"Governo Federal, Governo, Federal, democracia deste, Estado garantir",6,2008
36,"desrespeitando, Estado Democrático Direito, Democrático Direito, Estado Democrático, Democrático",6,2008
37,"supremos sociedade fraterna, valores supremos sociedade fraterna, valores supremos sociedade, fraterna pluralista, solução pacífica",7,2008
38,"reconhecer, cada cidadão, toda essa, gente, anos depois",7,2008
39,"grupos, Penal, nada mais, vê, mais",6,2008
40,"equilíbrio, mais avançados, avançados, Demóstenes, poderíamos",6,2008
41,"estamos numa, precisamos ter, recursos naturais, bem maior, Presidente Ulysses",8,2008
42,"Jefferson, submissão, mais precisam, nações, entrar",8,2008
44,"federais, alcançado, ainda não foi, grandes conquistas, nossa foi",6,2008
46,"queremos, exterior, legislação ambiental, flexibilização, Nós queremos",10,2008
47,"julgando, tem razão, desenvolvimento social, prever, royalties",4,2008
48,"menção cidadã, reforma política, devem, cidadã, reforma",3,2008
49,"foi Constituinte, Afonso Arinos Mário Covas, Afonso Arinos Mário, Arinos Mário, Arinos Mário Covas",3,2008
50,"unanimidade, defesa, nossa soberania, horas semanais, semanais",6,2008
51,"nossa, anos, celebramos, trabalhador, direitos estão",5,2008
52,"está assegurado, Outro, julgado, Governo tem, condenação",2,2008
53,"democracia País, elétrica, energia elétrica, acordos, foi aprovado",4,2008
54,"discurso enfatiza importância cumprir, enfatiza importância cumprir, importância cumprir, valorização, salário mínimo",1,2008
55,"construir sociedade livre, construir sociedade livre justa, objetivos fundamentais República, reduzir desigualdades sociais regionais, livre justa solidária",1,2008
56,"somos, fortalecer, meu entender, nós todos, entendo",6,2008
57,"foi mais, medidas provisórias inconstitucionais, provisórias inconstitucionais, plena democracia, mais diversas",8,2008
59,"monocrática, limites constitucionais, Federal sugere, previsto Federal, critica decisão",5,2008
60,"urgência, estamos, ditadura, conquistada, desobedecer rasgar",9,2008
-1,"não, Presidente, constitucional, País, discurso",290,2009
0,"menciona, não, República, Municípios, discurso",164,2009
1,"disse, pagar, direitos, governo, não cumprir",67,2009
2,"brasileira, educação, nossa, básicas, considero",48,2009
3,"projeto, há dúvida, decisão, senadores, País",45,2009
4,"mês, oposição, profissional, Estado, eles",29,2009
5,"desrespeitar, regulamenta, vigilância, América, desobedecer rasgar",22,2009
6,"obrigação, fato, Lula não, garantir acesso, Constituinte exclusiva",25,2009
7,"povo não, nascer, não, Democrático Direito, Estado Democrático Direito",20,2009
8,"liberdade, Estado, junto, foi, justiça",99,2009
9,"explícito, numa democracia, Federais, diferença, menor",29,2009
10,"extradição, Senado, Código, dizer, Senado Federal",25,2009
11,"crítica, autonomia, parlamentares, discurso, menção",24,2009
12,"brasileira, voto, nunca, nós não, não podemos",10,2009
13,"Governador, reconhecer, disse desobedecer, Superior Eleitoral, Tribunal Superior Eleitoral",14,2009
14,"igualdade tratamento, vontade política, lideranças, partidárias, garantir igualdade",6,2009
15,"resultado, proposta, realidade, Meio Ambiente, Ibama",13,2009
16,"fé, deram, seriam, Prefeitos, chegou",7,2009
17,"Queremos, Estados produtores, municipais, produtores, Estatuto",24,2009
18,"bilhões, mandato, Desobedecer rasgar, idoneidade, Governo Fernando Henrique",13,2009
19,"Ministro Supremo, salário, necessidade mudanças, fato, hipocrisia",6,2009
20,"não está cumprindo, mesmo tratamento, contribuíram, importância base, decisão Ministro",9,2009
21,"resguardar, própria Federal, seguido, postura, ética",5,2009
22,"escola, comum, necessidades, menção PEC, forma atual não",9,2009
23,"Internet, possíveis, restrições, discurso defende, não estão",3,2009
24,"Honduras, existe, Aqui, serviços, cidadania",15,2009
25,"essenciais, valorização, brasileira, contra, porque",4,2009
26,"Governo Fernando Henrique, Governo Fernando, legislação ambiental, importância transparência, direito povo",6,2009
27,"questão, vereadores, Inclusive, ONGs, ideológica",6,2009
28,"ordem pública, Inquérito, exercício cidadania, requerimento, atitudes",5,2009
29,"desigualdades regionais, regionais, desigualdades, transformando, vista documento promove",6,2009
30,"questionar, Presidente Congresso Nacional, aumentou, afirmou, percentual",4,2009
31,"promover equilíbrio, socioeconômico, entre entes federados, entre Estados, entre entes",1,2009
32,"Amazônia, leis País, liberdade segurança, pode haver, incompatível",6,2009
33,"representação, Senado tem, aperfeiçoamento, Mesa, Senado",4,2009
34,"não há, Lula não, tomamos, Governo, Governo Presidente",2,2009
35,"Governo Federal, Governo, Federal, fechado, este Senado",11,2009
36,"objetivos constitucionais, interpretações, erradicação pobreza, erradicação, Geral",5,2009
37,"indiretamente, diretriz, recuperação, ineficácia, essas ações",5,2009
38,"protege esses direitos, protege esses, municípios, discurso critica falta, esses direitos",2,2009
39,"feitas, leis nós, foram, boas, Esta Casa",4,2009
40,"transposição, pilar democracia, publicidade atos, importância garantir direitos, destruir",8,2009
41,"intervenção, outra, cumprir, cumprir lei, trabalho",5,2009
42,"Amazônica, condenados, direito ir vir, direito ir, imperativo",5,2009
43,"posição, Mário Covas Ulysses, Covas Ulysses, Afonso Arinos, Afonso",8,2009
44,"respeitada, diretrizes constitucionais, contra princípios, provas, porque há",3,2009
45,"índios, Poderes, nunca, Senado Federal, Senado",11,2009
46,"caminho, constituída, União Estados Distrito Federal, União Estados Distrito, regulamentação direito",4,2009
47,"corrige, política Brasil, quê Porque, norma constitucional, esse modelo",3,2009
48,"pacífica, transição, garanta, milhões votos, constituinte exclusiva",6,2009
49,"Constituinte exclusiva, Assembleia Nacional, Assembleia Nacional Constituinte, Nacional Constituinte, Inquérito",5,2009
50,"obedecida, criticar, Poder Executivo, Afonso Arinos Mário, Afonso Arinos Mário Covas",8,2009
51,"anos existência, deveria garantir, contribuições, vinte anos, vinte",2,2009
52,"cidadão, reforma, defendo, frase, orçamentária",1,2009
53,"toda população brasileira, toda população, fazer valer, importante, indicando importância",1,2009
54,"ponto vista, ponto, produtiva, índices, rural",2,2009
55,"critica falta ação governo, prévio, Conselho República, muito importantes, substituir",5,2009
56,"antiga, brasileiro nos, processo eleitoral, constituintes, Estado social",3,2009
57,"vigilância, Governo Fernando Henrique, República Brasil, retirando, Governo Fernando",6,2009
58,"fizeram, ideológicas, município, direito povo, ocupação",6,2009
59,"hoje, Presidente, fiscal, déficit, não",1,2009
-1,"não, Brasil, direito, discurso, País",196,2010
0,"legislação, proteção, idosos, obra, não",72,2010
1,"discurso, não, Estado, discurso destaca, constitucionais",84,2010
2,"Presidente Câmara, Legislativa, Vice, Câmara, nos dá",44,2010
3,"discurso, Brasil, menciona, pré sal, sal",49,2010
4,"sugere avaliação positiva impacto, direito livre manifestação, está assegurado, mulheres iguais, homens mulheres iguais",19,2010
5,"equívocos, legislação infraconstitucional, questão ambiental, constitucionalista, resta",12,2010
6,"obras, primeira, jurídica, eventos, foi primeira",18,2010
7,"basta, ditadura, não, Não há, democrático",39,2010
8,"Amapá, aprovação PEC, transferência, salarial, menciona",34,2010
9,"intervenção, indicando, passo, partir, recursos",86,2010
10,"direitos humanos, humanos, direitos, estrutura, proteger",17,2010
11,"Governo tem, primeira, salário, nosso papel, nova",17,2010
12,"condena, emendada, Assembléia Nacional, Assembléia Nacional Constituinte, temos hoje",5,2010
13,"constitucionais sugere, empresários, sugere avaliação positiva protetora, ele considera, história brasileira",10,2010
14,"membros Ministério, membros Ministério Público, cidadão, repasse, instâncias",8,2010
15,"País menção, garantia, medida provisória, provisória, será",11,2010
16,"reforma política, sugere avaliação positiva, sugere avaliação, fazer justiça, Juventude",9,2010
17,"federativas, aplicabilidade, sexual, discurso critica uso, Federal foi",12,2010
18,"respeite, valorizando, inquestionável, modernizar, brasileiros não",7,2010
19,"Ou, homologação, porque trata, vista instrumento essencial, cruel",8,2010
20,"ensino, carta, faremos, aceitável, ensino médio",11,2010
21,"crise, sem, Ulysses, não houve, Constituinte não",7,2010
22,"democrático nosso País, modernizar, Justiça Trabalho, democrático nosso, entendendo",3,2010
23,"foi muito, independência, dignidade, desse projeto, Supremo tem",4,2010
24,"liberdade, sentido, não tem, ineficiência, trabalhadores",7,2010
25,"contra, Ambiente, Meio Ambiente, Reforma, Brasileiro",4,2010
26,"tem essa, Brasil tem, Porque, pouco, Nação",2,2010
27,"emendas constitucionais, emendas, reformas, garantias, abusivas",3,2010
28,"Estados Municípios, Nem, consulta popular, Atualmente, Municípios",6,2010
29,"área saúde, serviço, profissionais, parlamentar, saúde",5,2010
30,"decisão, Jato, Lava Jato, Lava, menciona",1,2010
31,"essas necessidades, sugere atual não, atual não está, governamentais, licença maternidade",6,2010
32,"dever, Executivo, não, direito, respeita",1,2010
33,"Agradeço, revelando, semanais, horas semanais, Mozarildo",3,2010
34,"referindo, foi muito, década, Santa, início",3,2010
36,"trabalhadoras, Assembleia Nacional, Assembleia Nacional Constituinte, Nacional Constituinte, sociais",6,2010
37,"federalismo, fragilidade, redução desigualdades sociais, pobreza marginalização, marginalização",6,2010
38,"voz, Não, promover, não, oposição",1,2010
39,"avaliação atual não, não está cumprindo, Constituinte exclusiva, abusos autoridade, num Estado",4,2010
40,"TSE, interpretar, omissão, acha, até aqui",4,2010
41,"foram, Presidente, só, liberdade culto, ouvi",1,2010
42,"questões, Piauí, difíceis, Na prática, convencido",5,2010
43,"Estado Amapá, território, tribunal, Creio, fortalecer",6,2010
44,"ele está, Quando, desrespeitar, nossa, avanço",1,2010
45,"acolhida, modernas, garantir acesso, Maior Federal, Guimarães Cidadã",9,2010
46,"justo, Estatuto Pessoa Deficiência, protegê, fim voto, fim voto secreto",6,2010
47,"princípios justiça social, princípios justiça, presentes, discurso sugere, justiça social",1,2010
48,"mínimo, constitucionalizar, necessidades, salário mínimo, valor",1,2010
49,"Casas, duas Casas, prazos, apresentada, emenda",4,2010
51,"Nos últimos anos, Federal Esse, Nos últimos, LDB, representantes povo",2,2010
52,"essa necessidade, rural, Não existe, sexo, extensão",2,2010
53,"mesma forma, organização partidária, importante, decisão Supremo Tribunal, decisão Supremo Tribunal Federal",6,2010
54,"estatal, intervenção, paz, merecem, respeito princípio",9,2010
55,"linhas, precisa, nós, independência Brasil, Federal leis",1,2010
56,"capítulo, reforma, convocação, partidos políticos, partidária",1,2010
57,"aqui nesta Casa, nós juramos, aqui nesta, liberdades democráticas, chamada Cidadã",4,2010
58,"deixamos, elétrica, energia elétrica, nossa vida, operações",6,2010
60,"consumidor, Direitos, dignidade, Brasil defesa, defesa consumidor",3,2010
-1,"não, nossa, direitos, discurso, saúde",357,2011
0,"não, brasileira, constitucional, importância, direitos",143,2011
1,"Srs Senadores, não, também, Estado, desigualdades",64,2011
2,"proteção, respeito, sendo, não está, direito",63,2011
3,"Federação, princípio, discurso enfatiza, Estado, importância",76,2011
4,"regra, País, Federação, equilíbrio, nosso País",23,2011
5,"constitucionais, garantiu, militar, Assembleia Nacional, Assembleia Nacional Constituinte",42,2011
6,"Amazônia, erros, direito, era, ações",37,2011
7,"Sul, realmente, Brasil, merecem, mais avançados",16,2011
8,"realidades, Estado foi, Escola, não está sendo cumprida, está sendo cumprida",2,2011
9,"democráticos, países, Brasil País, direitos iguais, desrespeitam",17,2011
10,"encargos, alguma coisa, sociedade democrática, termos, órgão",19,2011
11,"legalidade, reflete visão, ter sido, eleito, dizer",18,2011
12,"profissão, Educação, pacto federativo, entre Poderes, federativo",14,2011
13,"melhor, políticas econômicas, nosso papel, modernidade, legítima",10,2011
14,"precisamos, adequar, razoabilidade, autoriza, qualificado",16,2011
15,"América, Sul, importantes, quando, respeito princípio",10,2011
16,"soberania, concedeu, sugere avaliação positiva garantidora, menção inclusão, populações indígenas",10,2011
17,"necessidades, acesso, consolidando, possibilitar, foi considerada",6,2011
18,"transporte, pelos trabalhadores, essa emenda constitucional, mesmos direitos, concedidos",10,2011
19,"fronteiras, deve, instituição, cidadania, Federal discurso enfatiza importância",19,2011
20,"regionais, baseada ideia, sugere ela vista marco, faremos, redistribuição",7,2011
21,"legalidade, Nacional Senado, Congresso Nacional Senado, Constituinte não, legalidade impessoalidade moralidade publicidade",17,2011
22,"Legislativo, Legislativo brasileiro, Proposta Emenda, Proposta Emenda Constitucional, Proposta",3,2011
23,"espírito, nossa vida, documento deveria, critica violação, opiniões",5,2011
24,"crises, principal, exemplo, sistema público, defesa direitos humanos",12,2011
25,"porque nós temos, recursos arrecadados, está alinhado princípios, está alinhado princípios constitucionais, enfatiza importância políticas",7,2011
26,"movimento, adotada, estatais, aposentadorias, destaca necessidade",7,2011
27,"marcos legais, todas letras, sem sombra, Deputado Ulysses Guimarães, LDB",7,2011
28,"tutela, poucas, categorias, consolidado, jurisdicional",6,2011
29,"enfatiza importância políticas públicas, inclusivas, Rodrigues, essa responsabilidade, Alberto",12,2011
30,"voz, decisão, desrespeito, menciona, respeitou",16,2011
31,"baseadas, inegável, ter sido, cultura, eram",4,2011
32,"liberdade organização partidária, organização partidária, restringir, liberdade organização, processo democrático",2,2011
33,"detrimento, retorno, pouco mais, liberdade democracia, imposição",9,2011
34,"critica situação, proteção constitucional, Temos, salário mínimo, devido",12,2011
35,"Governo Federal, depois, Governo, Federal, Estados",2,2011
36,"Senadoras Srs, pública discurso, foi regulamentado, Ação, ficaram",6,2011
37,"Direito, transparência, critica falta transparência, critica Governo, garantir igualdade",8,2011
39,"políticas econômicas, guia políticas, vista guia, econômicas, sugere ela vista",1,2011
40,"Precisamos, defendido, podemos deixar, não somos, irresponsabilidade",3,2011
41,"preservá, conquista histórica, submissão, urgentes, sem devido",3,2011
42,"imunidade, tribuna, imunidade parlamentar, duas Casas, expressos",1,2011
43,"desde Constituinte, contrapartida, foram, União Estados Municípios, negros",4,2011
44,"instituir, regime, sugere avaliação positiva guia, Império, Código Penal",4,2011
45,"vista documento promove, regulamentação direito, demonstração, documento promove, infantil",3,2011
46,"todo gira torno, discurso todo gira, todo gira, discurso todo gira torno, discurso todo",2,2011
47,"ajuste, apresentação, trabalhadores domésticos, domésticos, sugere vê",2,2011
48,"mãe, brasileira, permitiu, sociedade brasileira, pacífica",3,2011
49,"enfatiza importância políticas públicas, incansável, menciona importância seguir, Mário Covas, documento direitos",7,2011
50,"audiências, questão ambiental, demonstrar, entre Estados, realização",7,2011
51,"texto nossa, esquecer, praticados, quantidade, rever",7,2011
52,"tamanho, temos hoje, vivem, No Brasil, enfrentar",2,2011
53,"marco, conquista, indicando importância, sugere avaliação positiva marco, marco fundamental",12,2011
54,"textos, quando diz, luta contra, parágrafo único, necessidade reforma",3,2011
55,"tenho certeza, funções, exercer, penal, manda",2,2011
56,"termo, chegou, iguais, houve, reformas",1,2011
57,"falta políticas, pensões, aposentadorias, Constitucionais, Amazônia",3,2011
58,"aumenta, nível, miséria, filhos, erradicar",2,2011
59,"hoje, Presidente, fiscal, déficit, não",2,2011
-1,"não, discurso, Federal, Estado, direitos",272,2012
0,"Supremo, nosso, País, mas, constitucional",131,2012
1,"críticas, não, Estado, Brasil, mais",55,2012
2,"eleitor, assume, ideais, não, nosso Estado",38,2012
3,"desrespeitado, avaliação, Regimento, positiva, regionais",54,2012
4,"democracia, Federação, orçamento, importância, menção",35,2012
5,"pública, nos Estados, saúde, dívida, escola",17,2012
6,"função, valores, autonomia, princípios constitucionais, função social propriedade",21,2012
7,"autonomia, Presidente, recursos, não, falta",26,2012
8,"legitimidade democrática, Constituinte quando, Estado garantir, melhorias, cidades",4,2012
9,"trabalho, jornada, economia, menos, processo",8,2012
10,"Paraguai, contrato, democracia brasileira, mulheres, Ulysses Guimarães",15,2012
11,"serviço público, serviço, público, corrupção, valores supremos sociedade fraterna",8,2012
12,"crise, domínio, adequados, atual estrutura, esquecer",11,2012
13,"Comissão Mista, Aloysio, hipocrisia, todos estão, categorias",7,2012
14,"omissão, importância respeitar direitos, crucial, destaca importância respeitar, respeitar direitos",6,2012
15,"Tribunal Justiça, Superior, Justiça, atribui, Nacional Justiça",3,2012
16,"objetivos, Brasil menção, prejuízos, Nações Unidas, Unidas",8,2012
17,"frase, entre homens mulheres, entre homens, ações, Judiciário Executivo",10,2012
18,"Lei Ficha, Ficha Limpa, Congresso, popular, luta contra",13,2012
19,"este Congresso, Congresso, nova, Aloysio, outubro quando",12,2012
20,"tenhamos, falso, soberana, pretexto, Maria",4,2012
21,"ruptura, período, desrespeito, sugere avaliação positiva impacto, administrativas",10,2012
22,"eleitores, eleitos, voto, medida provisória, provisória",7,2012
23,"horas, meses, ações governamentais, última análise, Paraguai",8,2012
24,"disseram, concentração recursos União, crítica concentração recursos, feminina, cidadania",5,2012
25,"valores constitucionais, Ministério Público, Ministério, Público, valores",10,2012
26,"Este momento, falso, violência contra, eleitor, apoiar",4,2012
27,"Estados Federação, Rio Grande Sul, Grande Sul, Rio Grande, Rio",6,2012
28,"STF, quando não, seja aprovada, CNJ, FPE",6,2012
29,"princípio federativo, coerência, redistribuição, retirada direitos, redução desigualdades regionais",4,2012
30,"consenso, Supremo, últimas décadas, decisão Ministro, decisão",3,2012
31,"elas, República, tem responsabilidade, Senado República não, constitucionais sugere",8,2012
32,"letra morta, morta, letra, até hoje, tem sido",1,2012
33,"rigor, autoridades, questão, Sr Presidente, temos",1,2012
34,"relações, Resolução, Nós não estamos, relações trabalho, anos nós",7,2012
35,"Governo Federal, modificações, destaca importância respeitar, No entanto, Governo",2,2012
36,"crianças, modernas, aprovando, comuns, adolescente",6,2012
37,"República Brasil, garantias direitos, todos sem, identidade, vista instrumento essencial",2,2012
38,"democracia Que, critica situação atual, respeitou, não fez, Justiça",4,2012
39,"visa, preservá, avanço democrático, Ao contrário, resistência",4,2012
40,"Brasil não, porque, nós, Presidente, aquilo foi",2,2012
41,"muitos anos, contramão, populações, famílias, origem",2,2012
42,"apenas anos, chave, alcançadas, familiares, apenas",5,2012
43,"Constituinte, menção criação, viabilizar, Deputado Constituinte, Desenvolvimento",5,2012
44,"desrespeitar, ele está, atribuição, ambiente, discurso todo gira torno",7,2012
45,"enfatiza importância políticas públicas, promover justiça social, importância políticas públicas, promover justiça, média",2,2012
46,"ainda temos, legítima, História, não era, século",2,2012
47,"competência, integral gratuita, necessitados, competência legislativa, assistência jurídica",3,2012
49,"Industrial, Industrial Manaus, apresentação, Lei Complementar, Complementar",6,2012
50,"discursos, mulheres, seletiva, elege, mais precisam",1,2012
51,"esses recursos, proposta emenda constitucional, apresentei, emenda constitucional, proposta emenda",2,2012
52,"homologação, essencialmente, governo, Roberto, críticas",5,2012
53,"eleitores, apresentar, iniciativa popular, total, projetos",2,2012
54,"Ayres, Ayres Britto, Britto, identidade, semanas",3,2012
55,"precisa, particularmente, todos aspectos, legislação brasileira, distorções",2,2012
57,"lei está, união, democracia, defender, vigilância",1,2012
58,"esse dispositivo, Talvez, dispositivo constitucional, demandas, regulamentar",3,2012
59,"publicação, expressamente, determinação constitucional, parágrafo, determinação",3,2012
-1,"não, direitos, discurso, nós, Brasil",373,2013
0,"discurso, direito, emenda, direitos, País",217,2013
1,"nós, democracia, Brasil, República, respeito",103,2013
2,"possamos, País, não, filhos, nós",46,2013
3,"discussão, poder, equilíbrio, sugere avaliação, princípio",21,2013
4,"Imposto, outras, orçamento, essas, Zona Franca",57,2013
5,"inconstitucional, ainda, República, temos, todos nós temos",50,2013
6,"voto secreto, secreto, Senado, voto, agente",28,2013
7,"constitucional, ela foi, não, trabalhadores, não foi",36,2013
8,"história, marco fundamental, fazer reforma política, antiga, importância direito",11,2013
10,"avanços, promover equilíbrio, esses avanços, socioeconômico, marcos legais",7,2013
11,"avanço, vista avanço, podemos abrir, pelos trabalhadores, podemos abrir mão",15,2013
12,"Governos, municipais, votaram, professores, estaduais",15,2013
13,"tivermos, CPI, eleição, quanto, submeter",15,2013
14,"modelo federativo, prova, financeira, critica falta, federativo",17,2013
15,"liberdade organização, jurídicas, organização, liberdade, conquistas",19,2013
16,"Estatuto, condenados, estivesse, sentido, Constituinte",16,2013
17,"demarcação, Temos, redemocratização Brasil, nosso País, longo anos",9,2013
18,"aumentando, Estatuto, Constituinte, democrata, audiências",17,2013
19,"defende, interesse nacional, discurso critica uso, mais diversas, pelos direitos",10,2013
20,"inconstitucionalidade, normas, cidadã Ulysses, referindo, prática não",11,2013
21,"recursos, nós, participação, legitimidade democrática, produtiva",14,2013
22,"aprovação, previsto, acolhida, direito básico, todos têm",15,2013
23,"aqui nesta Casa, financiamento saúde, eliminação, contra direitos, critica intervenção",13,2013
24,"imperativo, estavam, não foram, nosso sistema, crescimento",3,2013
25,"direitos trabalhadores, importância histórica, constitucional direito, trabalhadores, Minoria",7,2013
26,"veto, voto secreto, secreto, voto, chave",8,2013
27,"censura, marcos legais, cumprimento leis, Neste, continente",9,2013
28,"mais avançados, País já, celebramos, princípio federativo, princípio",5,2013
29,"menciona importância respeitar, Este País, direito adquirido, democracia Estado direito, democracia Estado",4,2013
30,"decisão, Jato, Lava Jato, Lava, menciona",4,2013
31,"Relator, modernidade, deseja, Bernardo Cabral, Bernardo",5,2013
32,"Plano Real, Real, Plano, Lei Responsabilidade Fiscal, Responsabilidade Fiscal",15,2013
33,"tramitação, edição medidas provisórias, edição medidas, serviço público, público",10,2013
34,"medida provisória, provisória, está não, regime urgência, critica sistema",6,2013
35,"cargo, Governo Federal, Nada, ruas, brasileiras",6,2013
36,"contra democracia, contra, limitações, coletivos, direitos indígenas",7,2013
37,"entendem, aprovar, precisamos, Passados, fim voto",3,2013
38,"assegurado, importância, positiva papel, positiva, constitucional deve",22,2013
