Topic,Rotulo
26,"atual, direitos, Estado, função, realidade, novas, instrumento, atribuições, Poderes, moralidade, harmonia, direito, sociedade, importante, processo, democráticas, devido, uso, justiça, papel"
27,"proteção, importante, liberdade, sociais, marco, direitos, adolescentes, instrumento, financiamento, sistema, fundamentais, regulamentação, reformas, União, símbolo, crianças, garantias, federativo, importante instrumento, freios"
28,"Poderes, democrática, criação, ordem, social, justiça, estados, fundamental, importante, documento, atuação, medidas, marco, competências, clara, luta, independência, parlamentares, símbolo, instrumento"
29,"democracia, brasileira, diversidade, impunidade, jurídica, regional, Justiça, mecanismos, segurança, regulamentação, documento, trabalhadores, novos estados, completa, relevante, essencial, necessidades, resolução, contemporâneas, direitos"
30,"julgamento, prioridade, sábia, políticos, importante, integração, regras, proteção, jurídico, documento, adolescentes, abusos, atuação, direitos, crianças, igualdade, desenvolvimento, exterior, civil, ordem"
31,"legitimidade, caso, mandato, procedimentos, necessidades, tributária, povo, atual, base, documento, União, importante, urgentes, sólido, políticos, forma, tributárias, prazo, Presidência, mulher"
32,"processo, impeachment, devido processo, fundamental, Estado, ambiental, devido, vida, público, legitimidade, instrumento, documento, direito, históricos, juros, legal, essencial, culturais, cargos, promulgação"
33,"referência, ministros, regional, fundamental, municípios, importante, social, atuação, regulamentação, proteção, suficiente, documento, avanços, direito, civil, inclusão, humanos, atual, mínima, matérias"
34,"dorsal, espinha, Estado, clara, significativo, trabalhadores, saúde, desenvolvimento, culto, requisitos, direitos, tributárias, autonomia, modernização, CPI, relação, exemplo, culturais, universal, rurais"
35,"adequado, pública, proteção, saúde, obrigações, federativos, entes, importante, financiamento, marco, democráticas, justa, Estado, auditoria, democracia, dívida, trabalhista, estruturação, cumprimento, idosos"
36,"marco, fundamental, constitucionais, social, direitos, liberdades, vida, independência, Legislativo, justiça, democracia, dignidade, história, humanos, grandes fortunas, verdade, fortunas, poder, brasileira, status"
37,"país, questão, igualitária, mundo, referência, importância, sociais, símbolo, garantias, justa, única, indígena, prazo, fundiária, fundamentais, garantia, independente, status, aspirações, exclusiva"
38,"atuais, adequada, gestão, seguida, atividade, ambientais, avançada, espírito, poder, necessidades, emendas, questões, relação, corrupção, leis, importante, urgentes, adaptação, anteriores, hídricos"
39,"saúde, cidadãos, equidade, funcionamento, marco, país, democracia, significativo, pública, importante, direitos, poderes, legal, mãos, prioridades, brasileira, documento, fundamentais, central, independente"
40,"discurso, forma, claros, Estado, democrática, documento, público, legislativo, crédito, sensível, prol, direitos, votações, poder, realização, normalidade, órgãos, relação, processo, comunidades"
41,"caso, história, regional, Executivo, justa, juros, sensível, ordem, atual, paraguaia, eleição, preocupação, processo, necessidades, rurais, presidencial, riquezas, consumidores, sociais, tempo"
42,"legal, constitucionais, Estado, essencial, uso, liberdade, promoção, independência, suficiente, marco, carga, culto, presidente, diálogo, ordenamento, imparcialidade, juízes, fundos, solução, preceitos"
43,"históricas, importante, marco, sociais, expressão, direitos, falha, Poderes, desequilíbrio, coletivos, luz, justiça, retrocessos, serviços, democracia, instrumento, liberdade, integração, eficiência, injustiças"
44,"povo, ativismo, forte, autoritários, segunda, despesas, consciência, instância, governos, instrumento, recentes, cláusula, pétrea, essencial, mandatos, regional, trabalhista, escravo, brasileiro, regulatório"
45,"ideais, avaliativa, brasileiros, importância, administração, documento, regionais, pública, desigualdades, biomas, compensação, democracia, maioria, desigualdade, regulatório, realidade, saúde, forma, combate, acesso"
46,"legislativas, povo, democracia, soberania, direito, novas realidades, borracha, participação, plural, soldados, política, básico, realidades, casos, cidadão, limitações, direta, cultura, falhas, lacunas"
47,"democracia, brasileira, histórico, fundamental, sensibilidade, forma, marco, comunidades, pilar, desigualdade, importante, respeito, discurso, governamentais, maneira, documento, manutenção, referência, representação, eleições"
48,"principal, informação, acesso, normas, saúde, crédito, social, atualizações, devida, ciência, afronta, objetivo, tecnologia, conflitos, impostos, transparência, resultado, serviços, mudança, lacunas"
49,"importantes, legislativo, País, federativo, grave, área, prazos, abrangente, documento, matérias, privada, orçamentárias, violações, militar, CPI, possibilidade, cooperação, seguridade, específicas, ação"
50,"garantias, juros, plebiscitos, civil, forma, intenção, maior transparência, realização, inadequadas, momentos, provisórias, Previdência, cargos, grupos, necessárias, medidas, igualitária, assistência, país, manutenção"
51,"públicos, emendas, vida, documento, justiça, ações, social, fundamentais, autoritárias, publicidade, serviços, direito, empresas, educação, trabalhadores, atos, diretrizes, aplicação, claras, gestão"
52,"compromisso, that, assistência, paz, federativo, Estados, diálogo, integral, gratuita, prestação, crucial, cidadão, prioridade, sistema, democracia, financeiras, investimentos, liberdade, áreas, construção"
53,"aspectos, dignidade, leis, relevantes, biomas, maturidade, brasileira, moradia, populares, impacto, plena, Estados, significativas, autoritárias, sábia, democracia, positivo, consolidação, documento, pessoa"
54,"educacionais, nacional, parte, decisão, responsabilidades, papel, justa, legalidade, documento, fundamentais, critérios, processo, direitos, campanhas, imprensa, solidária, teto, riquezas, importante, vitória"
55,"base, contexto, reformas, educação, divisão, regulação, municipal, complementar, processo, especial, risco, federal, direitos, dispositivos, continuidade, educacionais, eleitoral, fundamentais, obstáculo, necessário"
56,"governança, boa, iniciativa, ambiental, influências, magistrados, absoluta, provisórias, prerrogativa, cumprimento, urgência, proteção, prioridade, longo, projetos, medidas, instrumentos, relevância, correta, tratamento"
57,"federativos, voto, entes, social, necessitados, sensibilidade, juros, crítica, desatualizada, verdade, legalidade, limite, arrecadação, responsabilidade, condição, realidades, injusta, segurança, assistência, recursos"
58,"longo, proteção, trabalhadores, única, atividades, popular, história, infraconstitucionais, fundamento, republicana, guia, tempo, interpretações, projetos, positivo, iniciativa, elaboração, histórica, mecanismo, descentralização"
59,"sábio, oportunidade, área, prioridades, drogas, oportunidades, culturais, prerrogativa, guia, financeiras, país, necessários, naturais, progresso, Ministros, situação, atribuições, insuficiente, aplicação, constitucionais"
60,"corrupção, busca, impeachment, Vice, legalidade, critérios, modernização, concepção, moradia, municipal, prestação, representantes, caminho, cidadão, importante, injusta, institucionais, sistema, igualitária, direitos"
61,"independente, fundamental, lei, republicanas, eficazes, nacional, fruto, consumidor, crescimento, análise, internacional, projetos, positivo, civilizatório, manutenção, espírito, parâmetro, documento, atuação, política"
62,"indicação, difícil, emergenciais, poder, brasileira, cenário, estadual, flexível, distorções, evolução, federal, investimento, avançada, claros, exercício, democracia, abusos, instrumento, documento, promoção"
63,"fiscal, hediondos, ordem, mulher, positiva, flexibilidade, pilar, responsabilidade, obstáculo, redução, claras, abusos, crimes, normas, proteção, criação, suficiente, desigualdades, Estado, direito"
64,"luta, urgentes, formulação, ordem, preconceito, jurídica, pacífica, arbitrárias, passo, importantes, democrática, novas, efetiva, discriminação, aspectos, legislativa, prerrogativas, importante, questões, humana"
65,"governo, limites, equilíbrio, manobras, grandes fortunas, fortunas, governantes, caminho, respeito, documento, grandes, anos, legais, claros, processos, crise, trabalhistas, competências, problemas, mulheres"
66,"igualdade, desenvolvimento, limite, órgãos, forças, justiça, significativas, equitativa, segurança, obstáculo, tributária, exercício, forma, crimes, atuação, questões, reforma, relação, mudanças, marco"
67,"pública, decretos, urgentes, sentido, objetivos, básica, presidenciais, base, proteção, idosos, renda, legado, lacuna, social, institucional, ética, demandas, democracia, instrumento, administração"
68,"ditadura, pilar, Estado, direito, material, constitucionalidade, plural, normativo, forte, formal, reflexo, municipal, futuro, transposição, autoritárias, cultura, maneira, contexto, governo, autoritarismo"
69,"ação, democratização, reforma, compromisso, público, sensível, agrária, responsabilização, Presidente, índios, comunicação, estatal, vigor, pessoais, fins, relevante, republicana, transparência, jovens, regulatório"
70,"procedimentos, demandas, inicial, limite, regra, legislativos, interpretações, equitativa, juventude, importantes, mandato, eleitoral, naturais, obstáculo, questões, econômico, maior, legislação, reformas, princípio"
71,"governamentais, Legislativo, ações, magistrados, manobras, divisão, indicação, erradicação, tributárias, prazos, detrimento, objetivo, fundos, pobreza, interesse, país, ministros, situações, competência, obstáculo"
72,"papel, divisão, instituto, exigências, Congresso, distorções, Senado, riquezas, cumprimento, positivo, discussão, excessivo, ideal, contexto, falta, autoritarismo, desafios, necessidade, democratização, institucional"
73,"direito, luta, Judiciário, Estado, região, essencial, cidadãos, democrático, escravo, instrumentos, serviço, igualdade, foro, moralidade, gênero, trabalho, instrumento, brasileiros, responsabilidades, legislação"
74,"garantias, suficientes, região, anteriores, drogas, bens, realização, completa, positiva, julgamentos, unidade, coletivos, social, eleitoral, projeto, gênero, brasileira, questões, legislação, documento"
75,"fundamental, insegurança, complexidade, agrária, fortunas, grandes fortunas, Municípios, falha, jurídica, Previdência, determinações, casos, urgência, sociais, relevância, direitos, ideal, grandes, desafios, crime"
76,"forças, fundamental, exterior, magistrados, arcabouço, transformação, policiais, cargos, guia, tempo, condução, correta, paz, membros, Estado, serviço, desenvolvimento, aplicação, organização, harmonia"
77,"plena, parâmetro, termos, pensamento, categorias, mulher, consumidor, manifestação, relevante, cidadã, iguais, rurais, piso, proteção, conflitos, salarial, profissionais, legado, produtores, temporal"
