Topic,Words,Frequency,Timestamp
46,"empregador, empregado, suplentes, eliminação desigualdades regionais, eliminação desigualdades",4,2007
47,"Capital, pode emendada estabelecer, emendada estabelecer, mandatos, cinco anos",3,2007
48,"elaboração leis, pertencem União, pertencem, Estado democrático direito, Estado democrático",7,2007
49,"ações serviços promoção proteção, ações serviços promoção, proteção recuperação, promoção proteção recuperação, serviços promoção proteção recuperação",5,2007
50,"desrespeitada, membros, governo, não pode, prerrogativa função",2,2007
51,"elaboração leis, Poder Legislativo, atribuições, Legislativo, Executivo",3,2007
52,"atendimento saúde, universalidade, permite voto secreto, permite voto, todos recursos",5,2007
53,"urgência, convocação ministros, esclarecimentos Senado, permite convocação ministros prestar, permite convocação ministros",9,2007
54,"previdenciários sejam, empregadores, discussão, órgãos públicos, objeto",5,2007
55,"exige medidas provisórias, exige medidas, orçamentos, estabelecida, municipais",1,2007
56,"direito vida, Ministério Público, Público deve, Ministério Público deve, Ministério",3,2007
57,"meio emenda, serviços saúde, constitucional deve, não devem, percentual",8,2007
58,"remuneração, Fundo Constitucional, todos cidadãos, cidadãos, regra",1,2007
59,"poderes necessidade, deve respeitada cumprida, raça cor etnia, etnia sexo, raça cor",11,2007
60,"dezembro, CPMF, todos iguais perante lei, iguais perante, iguais perante lei",2,2007
61,"governo federal, social saúde, cumprir função social, terceiro mandato presidencial, doença outros agravos acesso",6,2007
62,"requerer, interesse nacional, União pode, relevante interesse, Ministros Estado",4,2007
63,"só será, interesse coletivo, imperativos, permitida, greve servidores",7,2007
64,"cidadão, ex territórios, créditos, territórios, está sendo respeitada",1,2007
65,"cargo Presidente República, permitida, cargo Presidente, reeleição, Presidente República",2,2007
66,"legalmente, reconhecida, médio, brasileiros brasileiras, Guimarães",4,2007
67,"emprego, provas, serve, títulos, depende",5,2007
68,"reconhecendo, administrativa financeira, modelo, federativo, administrativa",3,2007
69,"incluindo liberdade, não deve alterada, Estado não, terceiro mandato presidencial, Amapá Estado",4,2007
70,"mediante requerimento terço, punições, mediante requerimento terço membros, mediante requerimento, parlamentar inquérito",7,2007
71,"moradia direito social, moradia direito, direito moradia, definir, direito social",5,2007
72,"reconhece direito, direito propriedade, eleitoral, propriedade, voto",7,2007
73,"solidariedade, democracia liberdade, democracia, princípios, liberdade",2,2007
74,"Estado permite, criou Estado Roraima, Federal Estado, Território Federal, prestar esclarecimentos",2,2007
75,"Federal não pode, agir, Federal não, Polícia Federal, privacidade",2,2007
76,"mandato deve, Estado deve garantir, cassação mandato, diploma, saúde todos",6,2007
77,"Roraima, ex Território, limites geográficos, geográficos, dentro limites",5,2007
78,"não podem, público, empresa pública, economia mista, Senadores não",8,2007
80,"defesa devido processo legal, defesa devido processo, defesa devido, direito ampla defesa, direito ampla",1,2007
81,"tecnologia, incentivos, medida provisória, provisória, constitucional",2,2007
82,"Forças Armadas defesa, Armadas defesa, liberdade consciência, defesa Pátria, consciência",5,2007
83,"educação básica, profissão, iniciativa popular, educação, iniciativa",4,2007
84,"começa, cidadãos direito, outra, verbas, processo legislativo",4,2007
85,"Social, autoridades, foi influenciada, parlamentares deve, estupro",1,2007
86,"provas, respeito leis, leis brasileiras, títulos, emprego",4,2007
87,"certas autoridades, não menciona, prerrogativa função, teto salarial servidores públicos, teto salarial servidores",4,2007
88,"pagamento precatórios, precatórios, governo, Corte, Senado Federal prerrogativa",2,2007
89,"sem devido, deve manter, Capital, Rio Janeiro, central",7,2007
90,"sociais individuais, ordem jurídica, uso, impeachment, espaço",1,2007
91,"determinadas situações, Senado Federal deve, tribunais, autoridades, julgamento",3,2007
92,"pedidos, Supremo Tribunal Federal, Supremo Tribunal, Tribunal Federal, Supremo",2,2007
93,"Federal saúde, respeitando, deve feito, princípios constitucionais, pode alterada meio",5,2007
94,"permite Congresso, vetos presidenciais, presidenciais, Legislativo, necessidade",2,2007
95,"fundamental República, República eliminação desigualdades, República eliminação, República eliminação desigualdades regionais, regionais sociais",1,2007
96,"direito penal, compete privativamente União legislar, compete privativamente União, privativamente União, privativamente União legislar",2,2007
97,"educação deve, governo deve, educação qualidade, deve garantir, Parlamentar",3,2007
99,"veda qualquer, qualquer forma discriminação, forma discriminação, políticas públicas, discriminação",4,2007
-1,"deve, direitos, trabalhadores, permite, Estado",308,2008
0,"urgência, gás, direitos, Estado, medidas provisórias",144,2008
1,"aposentados, índios, interesses sociedade, lagos, usufruto exclusivo",26,2008
2,"salários, protege direitos, protege, petróleo, povos",22,2008
3,"cinco anos, cinco, medida provisória, provisória, político administrativa",26,2008
5,"reforma política, Centro Oeste, Centro, edição medidas provisórias, edição medidas",36,2008
6,"horas, profissionais educação, edição medida, edição medida provisória, probidade administrativa",27,2008
7,"crédito, provisórias não, medidas provisórias não, política ideológica, qualquer censura natureza política",14,2008
8,"eleições, direito trabalho, Governadores, dois anos, tortura",19,2008
9,"exercício direitos sociais, empresários, instituições financeiras, sem preconceitos, direitos sociais individuais",16,2008
10,"famílias, humana fundamentos República Federativa, horas semanais, igualdade todos perante, igualdade todos perante lei",16,2008
11,"previdenciários sejam, diálogo, deve respeitada não pode, direito não, respeitada não pode",17,2008
12,"Constitucional Financiamento, Fundo Constitucional Financiamento, identidade, criou Fundo Constitucional, Financiamento",7,2008
13,"povos indígenas terras, indígenas terras, reconhece direitos, direitos originários, originários",4,2008
14,"mil, fornece, permite senadores, central, unidade",11,2008
15,"fatos, investigar, obrigação, homens, Parlamento",3,2008
16,"Militar, democracia Estado, Polícia Militar, Federal pode, Fundo Constitucional",7,2008
17,"aposentadorias, demarcação terras indígenas deve, pelos índios, obediência, salários mínimos",7,2008
18,"Seguridade Social, Seguridade, garantiu, Social, cidadania",3,2008
19,"Deputados Senadores, República direito, Forças Armadas defesa, Senadores não, Armadas defesa",10,2008
20,"Federal não pode, bem União, petróleo bem, benefício, Federal não",5,2008
21,"Provisória, desenvolvimento, desenvolvimento ensino, manutenção desenvolvimento ensino, manutenção desenvolvimento",6,2008
22,"Convenção, anteriores, inconstitucionais, Direitos, capital",8,2008
23,"diversas, municipal, foro privilegiado, privilegiado, demarcação terras",5,2008
24,"exige quórum, quórum qualificado, qualificado, repartição, Central",6,2008
25,"cidadão brasileiro, medidas provisórias casos, provisórias casos, casos urgência relevância, todo cidadão",5,2008
26,"ditadura militar, Justiça Federal, orçamentários, Federal deve respeitada, pode modificada",12,2008
27,"ocupação terras, federalismo, data promulgação, criação novos, data",4,2008
28,"garantia, garantia lei ordem, garantia lei, Armadas defesa, Forças Armadas defesa",3,2008
29,"casos urgência, direitos trabalhadores rurais, provisória deve, medida provisória deve, deve usada",13,2008
30,"Poderes independentes, independentes harmônicos entre, independentes harmônicos entre si, independentes harmônicos, harmônicos entre si",4,2008
31,"permite Senado, Supremo Tribunal Federal, Tribunal Federal, Supremo Tribunal, Presidente",1,2008
32,"definir, tributária, obrigação, crédito, lei complementar",4,2008
33,"fornece, valor real, benefícios previdenciários, entre União Estados Distrito, crise",6,2008
34,"individuais coletivas, coletivas, compete privativamente União, garantias individuais coletivas, compete privativamente União legislar",7,2008
35,"limites, deve cumprida especialmente diz, competência Congresso, Nacional sustar atos normativos, limites delegação",11,2008
36,"medidas provisórias devem atender, provisórias devem atender, Estado direito responsabilidade, dever Estado direito responsabilidade, Estado direito responsabilidade todos",7,2008
37,"brasileiros, fundamentais cidadãos, pode candidato, não pode candidato, cidadãos brasileiros",5,2008
38,"sindical, CPI, não pode candidato, pode candidato, entidade",5,2008
39,"mais importante, esta Casa, importância, importante, ano",2,2008
40,"profissionalização cultura, saúde alimentação educação, profissionalização, urgência constitucional, alimentação educação",10,2008
41,"culturais, comunicações, comunicações telefônicas, crime responsabilidade não, pleno exercício direitos",9,2008
42,"povos não, não intervenção, solução pacífica conflitos, pacífica conflitos, autodeterminação povos",2,2008
43,"Carta Magna, Magna, Carta, deve respeitar, comunicação",5,2008
44,"ética, justiça, política, quaisquer outras formas discriminação, sexo cor idade quaisquer",1,2008
45,"foi elaborada participação, elaborada participação, condição Estado, criou Defensoria Pública, criou Defensoria",11,2008
46,"afirmativas, financeira, políticas, independência, Judiciário",6,2008
47,"ocupação, outubro, promulgação, reforma trabalhista, trabalhista",4,2008
48,"estabilidade, sindicais, contexto, semanal, jornada trabalho",8,2008
49,"mediante requerimento terço membros, mediante requerimento terço, mediante requerimento, requerimento terço membros, requerimento terço",11,2008
50,"não pode candidato, pode candidato, educacional, titularidade, agências reguladoras",6,2008
51,"cidadania dignidade pessoa, cidadania dignidade pessoa humana, cidadania dignidade, laicidade Estado, humana fundamentos República Federativa",20,2008
53,"urgência relevância, urgência, vantagens, comissão mista, privado",5,2008
54,"estrangeiro, crime político, presidencialismo, Câmara Senado, haverá",6,2008
55,"obrigatório, criação Estado Tocantins, ensino fundamental, permitiu criação, criação Estado",6,2008
56,"deve proteger, nunca, exceções, anos mandato, segurança nacional",10,2008
57,"Ministros, CPI, crimes, ilícito, requerimento terço membros",13,2008
58,"Poderes Executivo Legislativo Judiciário, incentivos fiscais Zona, Poderes Executivo Legislativo, incentivos fiscais Zona Franca, fiscais Zona Franca Manaus",5,2008
59,"petróleo energia elétrica, petróleo energia, liberdade democracia, referendos, elétrica",7,2008
60,"constitucional não, bem União, última instância, houver, criação novos",6,2008
61,"proteção meio ambiente, proteção meio, meio ambiente, Defensorias, amparar pessoas",6,2008
62,"divisão poderes, privacidade, divisão, protege, poderes",3,2008
63,"Lei Diretrizes Orçamentárias, Diretrizes Orçamentárias, Orçamentárias, Diretrizes, Lei Diretrizes",1,2008
64,"ex territórios, territórios, ratificou, estabelecendo, sigilo comunicações",6,2008
65,"Defensorias, Defensorias Públicas, Brasil Estado, Públicas, declara",4,2008
66,"possível representação proporcional partidos, blocos parlamentares, quanto possível representação, possível representação, tanto quanto possível representação",3,2008
67,"direito trabalho, República eliminação, República eliminação desigualdades, República eliminação desigualdades regionais, objetivos República",3,2008
68,"investimento, política, estrutura, dignidade, regulamentação",2,2008
69,"necessidades vitais, fiscalizar Executivo, profissionais educação, dever fiscalizar, magistério",8,2008
70,"Federal não pode, acima lei, ICMS energia, defesa devido, defesa devido processo legal",5,2008
71,"social brasileira, racismo crime inafiançável, racismo crime, crime inafiançável imprescritível, inafiançável imprescritível",2,2008
72,"Eleitoral, direito ir, impõe, político, petróleo energia",2,2008
73,"encargos ou compromissos gravosos, internacionais acarretem encargos ou, compromissos gravosos patrimônio, compromissos gravosos, encargos ou compromissos",3,2008
74,"provisória deve, medida provisória deve, deve ter, urgência relevância, medida provisória",1,2008
75,"República direito, Conselho República, estado, Conselho, República",4,2008
76,"princípios igualdade, igualdade liberdade, distribuição recursos, Fiscal, estadual",3,2008
77,"Poderes República, separação Poderes, Parlamentares, suspensão direitos, prática racismo constitui crime",1,2008
78,"contrato, não podem, público, gratuita, Código",1,2008
79,"nas áreas, áreas indígenas, sem autorização, municipais, Armadas",2,2008
80,"dinheiro, normas, ainda precisam, duas Casas, dois turnos",9,2008
81,"decoro parlamentar, ética, suplentes, devem ter, professores",2,2008
82,"pode candidato, não pode candidato, candidato, quem, lei complementar",2,2008
83,"direitos fundamentais direito, obrigação Estado, fundamentais direito, pedidos, obrigação",5,2008
85,"Criança, preservada, Estatuto, Presidente Senado, três Poderes",5,2008
86,"identidade, assistência jurídica integral gratuita, assistência jurídica integral, jurídica integral gratuita, jurídica integral",3,2008
87,"terão poderes investigação próprios, terão poderes investigação, terão poderes, desenvolvimento ensino, manutenção desenvolvimento ensino",7,2008
88,"foi assinada, permite reeleição, apoio, escolher, permite existência",9,2008
90,"uso medidas provisórias, uso medidas, limita, uso, medidas provisórias",1,2008
91,"empregador, provisórias Presidente República, medidas provisórias Presidente, provisórias Presidente, medidas provisórias Presidente República",7,2008
93,"recursos públicos, percentuais, aplicação recursos, obrigatoriedade, União Estados Municípios",2,2008
94,"competência legislar, administrativa, legislar, Estados, voto popular",1,2008
95,"instituição, critério, contribuições sociais, senador, demarcação terras indígenas deve",6,2008
96,"normas tributárias, sistema tributário, tributárias, edição medidas, separação Poderes",4,2008
97,"policiais, Banco Desenvolvimento Centro, Banco Desenvolvimento, princípio moralidade, Banco Desenvolvimento Centro Oeste",1,2008
99,"Lucro Líquido, Contribuição, significativos, Cofins, férias",8,2008
100,"condições, medida provisória, provisória, medida, legislar",1,2008
-1,"permite, Estado, Brasil, União, Estados",266,2009
0,"indígena, outubro, Pública, demarcação terras, Administração Pública",134,2009
1,"responsabilidades, legalidade, moralidade, projetos iniciativa popular, direitos",43,2009
2,"Estado Tocantins, Tocantins, ocupação terras, comunidades quilombolas, brasileira direito",31,2009
3,"exercício cidadania, reservas indígenas, reservas, indígenas, cidadania",23,2009
4,"Estado, pode emendada incluir, fundamentais, emendada incluir, social",138,2009
5,"saúde educação, índios, político, assegurada, papel Senado",29,2009
6,"Fundo Participação, Participação, moradia direito social, senador, eleições livres",13,2009
7,"professores, leis brasileiras, raça cor, raça cor etnia, etnia sexo",23,2009
8,"gravosos patrimônio, acarretem encargos ou, internacionais acarretem encargos, internacionais acarretem encargos ou, compensação financeira exploração recursos",12,2009
9,"permite convocação ministros, convocação ministros, convocação ministros prestar, convocação ministros prestar esclarecimentos, liberdade ir vir",6,2009
10,"base democracia, base cálculo, autodeterminação, autodeterminação povos, subsídio",6,2009
11,"transparente, permite voto secreto, permite voto, nos Estados, direitos garantidos",11,2009
12,"consumo, concorrentemente, proteção meio ambiente, proteção meio, PT",8,2009
13,"resolver questões, política ideológica, censura natureza política ideológica, qualquer censura natureza, censura natureza política",13,2009
14,"consciência crença, livre exercício cultos, liberdade consciência crença, exercício cultos, cultos",16,2009
15,"tributárias, receitas tributárias, iniciativa privativa, tributárias entre, iniciativas",10,2009
16,"brasileira, Assistência Social, parcela, crime hediondo, Municípios entes federativos",15,2009
17,"legalidade moralidade publicidade, impessoalidade eficiência, votação vetos, novos Estados, pode emendada criar",9,2009
18,"cartões, eleitorais devem, regiões, instituir, eleitorais",4,2009
19,"inclui proteção, plebiscito referendo iniciativa popular, referendo iniciativa, não menciona, referendo iniciativa popular",6,2009
20,"discutida, Assembleia Nacional Constituinte, Nacional Constituinte, Assembleia Nacional, capítulo",6,2009
21,"pedido, instalação CPI, terço membros, terço, iguais perante lei sem",8,2009
22,"federativo, ente federativo, pleno exercício direitos, Fundo Constitucional Financiamento, Constitucional Financiamento",15,2009
23,"não inclui, Caatinga, crítica, atos administrativos, Poderes Legislativo",9,2009
24,"fiscalizar Executivo, equilíbrio federativo, direito não, serviços saúde, referendos",10,2009
25,"decisão Supremo, decisão Supremo Tribunal, recursos entre União, recursos entre União Estados, obrigatório",14,2009
26,"recepcionou Lei, não recepcionou, Conselho República, momentos, nacionais",8,2009
27,"Mesa, mandato, independência Judiciário, quanto possível representação proporcional, possível representação proporcional partidos",6,2009
28,"Mercosul, raça, cor, discriminação, eleição",4,2009
29,"direito Minoria, dever Estado direito cidadão, Minoria, Estado direito cidadão, casa",9,2009
30,"desde haja autorização, incluindo liberdade, indígenas desde haja autorização, atendimento pressupostos constitucionais, desde haja autorização Congresso",19,2009
31,"Caatinga, incluir novos, biomas, casa, participar",4,2009
32,"Federal já, saúde dever Estado direito, fiscalizar Poder Executivo, fiscalizar Poder, deve fiscalizar",7,2009
33,"independência entre, separação poderes, independência, poderes, Municípios",2,2009
34,"técnico, colaboração sociedade, promovido, dá Presidente, provisórias devem atender",8,2009
35,"ensino, liberdade consciência crença, cultos, consciência crença, exercício cultos",11,2009
36,"pública deve obedecer princípios, obedecer princípios legalidade impessoalidade, pública deve obedecer, administração pública deve obedecer, obedecer princípios",1,2009
37,"editadas casos, só podem editadas, podem editadas, provisórias só podem, medidas provisórias só podem",5,2009
38,"igualdade entre, meio Propostas, Propostas Emenda Constitucional, eleitorais devem, meio Propostas Emenda",7,2009
39,"eram, Judiciário deve, membro, defesa direitos, foi escrita",5,2009
41,"direito saúde, saúde, culturais, liberdade, direito social",8,2009
42,"poderes necessidade, divisão poderes, dar, divisão, relevância urgência",4,2009
43,"aplica, até ano, vigência, assinaturas, Parlamentar Inquérito",5,2009
44,"organização, nos Estados, abuso poder, poder econômico, Pública União",9,2009
45,"não conseguiu, distribuição receitas, entre União Estados Municípios, dívida, direito defesa",6,2009
46,"medidas provisórias só podem, provisórias só podem, medidas provisórias só, provisórias só, contratação",4,2009
47,"unidades federadas, federadas, devem seguidos, Estados produtores petróleo, criou Fundo",7,2009
48,"deveria ter, prévio, adequado, proporcional, garantido",2,2009
49,"subsídios, irredutibilidade, juízes, Poder Judiciário, independência",2,2009
50,"possível representação, blocos parlamentares, quanto possível representação proporcional, quanto possível representação, possível representação proporcional",9,2009
52,"República eliminação, República eliminação desigualdades, República eliminação desigualdades regionais, eliminação desigualdades regionais, eliminação desigualdades",3,2009
53,"empresa pública, economia mista, economia, administração justiça, empresa",3,2009
54,"emendas constitucionais, independência poderes, emendas, pública deve obedecer, pública deve obedecer princípios",6,2009
55,"soberania popular, soberania, voto, estaduais, exige medidas provisórias",2,2009
56,"princípios igualdade, suprema, Ministério Público deve, Público deve, assegurada",7,2009
58,"democrático Brasil, demarcações terras, data promulgação, demarcações, demarcações terras indígenas",5,2009
59,"recursos União, delegação legislativa, limites delegação, limites delegação legislativa, delegação",3,2009
60,"interesse público, marginalização reduzir desigualdades sociais, erradicar pobreza marginalização reduzir, marginalização reduzir desigualdades, pobreza marginalização reduzir",5,2009
61,"liberdades, liberdades fundamentais, incluindo liberdade, medida provisória deve, provisória deve",6,2009
62,"soberana, Brasil Estado, ou gás natural, exploração petróleo ou gás, petróleo ou gás",7,2009
64,"pertence União, unidades federadas, federadas, riqueza, União não",2,2009
65,"deve haver, empresa pública, economia mista, direito cidadão dever, economia",6,2009
66,"realizada, não conseguiu, está prevista, unidade, Assembleia Nacional Constituinte",2,2009
67,"governo federal, recursos entre, direito minoria, Conselho Nacional Justiça, Nacional Justiça",3,2009
68,"investimento, política, estrutura, dignidade, regulamentação",3,2009
69,"aplicado, Fiscal, ICMS, três, políticas",1,2009
70,"Presidenta, não há, Presidenta Dilma, pacto, República",2,2009
71,"alternância poder, divisão poderes, poderes, cidadã foi, democracia liberdade",2,2009
72,"Eleitoral, direito ir, impõe, político, petróleo energia",1,2009
73,"integração América, anos União, ainda precisam, objetivo fundamental, Venezuela",5,2009
74,"percentual mínimo, percentual, obrigatoriedade, Municípios, emendas",3,2009
75,"direitos básicos, PMDB, marinha, terrenos, Magna",8,2009
76,"julgada, diz crime, crime discriminar, direito adquirido ato jurídico, adquirido ato",4,2009
78,"tratados internacionais, tratados, for, orçamento, obriga",5,2009
80,"deveriam, ciência tecnologia, ciência, tecnologia, conceito",7,2009
81,"Brasil Estado, proclama, Estado democrático direito, Estado democrático, democrático direito",2,2009
82,"fiscalizar Executivo, concursos públicos, fidelidade partidária, ocupação, serviço público",3,2009
83,"dinheiro público, dinheiro, obriga, todos brasileiros, direito ir vir",4,2009
84,"consequência, Justiça Trabalho, Trabalho, definir, Poder Judiciário",2,2009
85,"comissões parlamentares, proporcionalidade, comissões, partidária, parlamentares",1,2009
86,"Executivo não, escolar, vetos presidenciais devem, presidenciais devem, estados municípios",7,2009
87,"liberdade organização, liberdade, autoridades, prerrogativa, rito processo",3,2009
89,"transposição servidores públicos, Estado Rondônia, não deve alterada, transposição servidores, deve alterada",3,2009
90,"processo redemocratização, redemocratização Brasil, portadores deficiência, redemocratização, requisitos",2,2009
91,"exige medidas provisórias sejam, exige medidas provisórias, exige medidas, provisórias sejam, medidas provisórias sejam",3,2009
92,"organizar, oficial, União deve, serviço, decisão",3,2009
93,"garantia, redução, popular plebiscito, Judiciário independentes, Judiciário independentes harmônicos entre",1,2009
94,"Ministério Público Federal, crime político, Público Federal, extradição, primeiro",4,2009
96,"separação poderes, direito propriedade, PMDB, proteção defesa, defesa saúde",4,2009
97,"terceiro mandato presidencial, terceiro mandato, Presidência República, mandato presidencial, República não",5,2009
98,"rural, social propriedade, uso, propriedade, social",1,2009
100,"divisão recursos, entre União Estados, divisão, União Estados, recursos entre União",6,2009
-1,"Municípios, Estado, propriedade, Estados Municípios, direitos",170,2010
0,"política, política externa, externa, petróleo, aposentados",73,2010
1,"fronteira, Amapá Roraima, previdência, desigualdades regionais, Amapá",41,2010
2,"União não, compensação financeira exploração recursos, republicana, Convenção, Ministério Público Defensoria",13,2010
3,"sociais, Governador, indenização, direitos sociais, salário mínimo",32,2010
4,"Amapá, pobreza, Brasil, redução, princípios dignidade",37,2010
5,"jurisdicional Estado incumbindo, jurisdicional Estado incumbindo lhe, função jurisdicional Estado incumbindo, Estado incumbindo, Estado incumbindo lhe",27,2010
6,"povos não, tramitação projetos, defesa paz, não intervenção, criação leis",10,2010
7,"Armadas, Forças, Forças Armadas, empresários, diminuição",28,2010
8,"segurança nacional, lagos, terrenos, rios, transferência capital",9,2010
9,"raça cor, raça cor etnia, cor etnia, etnia, raça",3,2010
10,"famílias, empresários, não suficiente, exercício direitos sociais, horas semanais",20,2010
11,"seguro, nível, democráticos, planejamento, Ulysses",3,2010
12,"Banco Central, conceder, sexual, Judiciário, combater",12,2010
13,"cidadania, intervenção, incluir, Estados Distrito Federal, Estados Distrito",29,2010
14,"propostas emenda constitucional, contém cláusulas, contém cláusulas pétreas, meio propostas emenda, meio propostas",10,2010
15,"entes federativos, federativos, federalismo, fundamentais cidadãos, Benefício Prestação",17,2010
17,"novos Estados, pode incluir, princípio anualidade, anualidade, União competência",20,2010
18,"acesso Justiça, vetos presidenciais devem, presidenciais devem, Governador, financeiras",8,2010
19,"ampliação, plenitude, escolar, obrigatória, quatro anos",6,2010
20,"Direito, Governos, privativamente União, legislar Direito, privativamente União legislar",9,2010
21,"implementar, Municípios devem, suficiente, pesquisa, reforma política",9,2010
22,"Governos, pedido, medicamentos, hidrelétricas, exploração mineral",10,2010
23,"eleitorais devem, princípio anterioridade, individuais, garantias individuais coletivas, regras eleitorais",10,2010
24,"quintos votos, três quintos votos, aprovadas, desigualdade, quintos",7,2010
25,"proteção direitos, meio Propostas Emenda, meio Propostas, Propostas Emenda Constitucional, foi votada",10,2010
26,"bens serviços, lucro, faturamento, meses, Cofins",4,2010
27,"resolver questões, princípios dignidade pessoa, princípios dignidade pessoa humana, direito universal, princípios dignidade",8,2010
28,"administrativa, legislar, probidade administrativa, eleição, probidade",3,2010
29,"dever Estado direito, mandato, presunção, anos mandato, perda",3,2010
30,"direito voto, primeira, garantiu, mulheres, direitos fundamentais",8,2010
31,"organização, Estado, saúde direito todos, saúde direito, direito todos",1,2010
33,"Código Processo, Municípios, empregador, Fundo Participação Municípios, Participação Municípios",7,2010
34,"Federal não pode, União Federal, Federal não, reservas indígenas, reservas",5,2010
35,"aposentadoria compulsória, compulsória, magistrados, aposentadoria, emendas",4,2010
37,"reconhece índios direitos originários, índios direitos originários terras, índios direitos originários, índios direitos, reconhece índios direitos",5,2010
38,"Governo, Lei Diretrizes Orçamentárias, pode candidato, Diretrizes Orçamentárias, Orçamentárias",3,2010
39,"plano, investimentos, execução, financeiro, acima",4,2010
40,"construção hidrelétricas, partido político, permite construção, acesso saúde, medicamentos",7,2010
41,"obediência, Municípios entes federativos, Municípios entes, legalidade moralidade, intervenção federal",3,2010
42,"deficiência não, pagamento salário, pagamento salário mínimo, Assistência Social, Assistência",6,2010
43,"crítica, norma jurídica, mencionada diretamente, não mencionada diretamente, Brasília",6,2010
44,"veto, contar recebimento, República direito, dias contar recebimento, dias contar",14,2010
45,"criou Sistema Único, criou Sistema Único Saúde, criou Sistema, foi escrita, reformas",2,2010
46,"mandato deve, probidade administrativa, deve considerada, exercício mandato, candidato",2,2010
47,"educação, Estados, reforma trabalhista, trabalhista, propõe",2,2010
48,"Federais, eleições diretas, eleições, voto, Presidente",1,2010
49,"Imposto, serão, independência, Estado deve, Tribunal",1,2010
51,"harmonia entre três Poderes, entre três Poderes, harmonia entre três, entre três, Democrático",2,2010
52,"direitos iguais todos, anos União, cinco anos idade, servidores ex Territórios, Territórios Roraima Amapá",9,2010
