Topic,Rotulo
20,"bem, comércio, servidores, país, saúde, educação, modelo, elétrica, contas, desenvolvimento, livre, direito, energia, União, valores, competência, Estado, obrigação, interesse, competências"
21,"soberania, verbas, planejamento, ensino, cargo, direitos, saúde, política, responsável, missão, brasileiras, acesso, convocação, familiar, violência, livre, obrigações, impeachment, maternidade, educação"
22,"emenda, plena liberdade, ponto, fronteira, vista, comum, normas, plena, conquistas, liberdade, piso, informação, igualdade, opiniões, ano, fiscais, linha, espaço, quilômetros, base"
23,"votos, territoriais, individuais, segurança, circunstâncias, interesses, previdência, indisponíveis, regime, brasileiros, número, impeachment, garantias, cumprimento, justa, competência, questão, áreas, responsabilidade, leis"
24,"Congresso, superiores, populares, rito, defesa, fundamento, drogas, serviços, possibilidade, fontes, tribunais, despesas, direito, promoção, tributos, crimes, sistema, prática, judiciais, contraditório"
25,"proteção, policiais, fronteiras, consumidor, compromisso, cidadão, brasileiro, combate, garantias, crimes, distinção, condição, ano, voto, segurança, natureza, secreto, direitos, brasileira, constitucional"
26,"advogado, receita, remanescentes, momentos, atos, processual, manifestações, direito, público, mandato, apreciação, atendimento, fontes, saúde, civil, terra, presidencial, Casas, essencial, inviolabilidade"
27,"mandato, Mesa, indicação, patrimônio, normalidade, princípios, saneamento, partido, possibilidade, legislativa, gratuita, desenvolvimento, fato, reeleição, União, justa, competência, renda, incentivos, questão"
28,"administrativa, eleição, probidade, moralidade, parlamentares, impeachment, exercício, medidas, mínimo, garantia, expressão, constitucionais, julgamento, lei, liberdade, complementar, educação, provisórias, anos, princípios"
29,"mandato, presunção, perda, automática, empregados, direito, manifestação, leis, possibilidade, condenação, Legislativo, casos, anos, vacância, especial, crime, dever, nacional, impostos, Estado"
30,"jurídico, Presidente, direito, pagamento, responsabilidade, tratamento, federal, político, mulheres, blocos, dependentes, Estados, propriedade, políticos, direção, obrigatório, desenvolvimento, formal, oficial, lei"
31,"saúde, trânsito, julgado, formas, dever, mulher, políticas, econômicas, raça, origem, cor, promoção, recursos, Estado, sociais, idade, universal, ações, objetivos, redução"
32,"impeachment, especial, legal, vida, crédito, direito, saúde, assistência, dever, preservação, responsabilidade, deliberação, cidadão, suplementar, patrimônio, sociedade, crime, tributária, obrigação, abertura"
33,"atribuição, Municípios, CPMF, fonte, agentes, cidadãos, direitos, tributos, menos, Poderes, competência, investigação, imunidade, exclusiva, povo, Estado, pública, previdência, saúde, União"
34,"deveres, garantias, indígenas, União, individuais, coletivas, direitos, legais, cidadãos, bens, República, controle, Municípios, justiça, educação, anos, princípios, povos, marinha, técnico"
35,"limites, férias, pétrea, ensino, impacto, décimo, terceiro, licença, adolescente, ambiental, remuneração, criança, prioridade, situações, Parlamentares, forma, cláusula, poder, trabalhistas, provisórias"
36,"impeachment, autorização, leis, incisos, III, crime, entidades, responsabilidade, maior, despesas, saúde, operações, imposto, educação, prévia, Presidente, deficiência, tratamento, segurança, cargo"
37,"crime, impeachment, respeito, responsabilidade, legítimo, mudança, originários, golpe, específica, relevância, Presidência, públicos, casos, competência, órgãos, instrumento, política, União, direitos, Estado"
38,"exclusiva, Parlamentares, candidato, sindical, público, democrático, ação, outubro, Congresso, segundo, julgamento, mandato, processo, defesa, parlamentar, brasileira, jurídica, ruptura, normativa, decoro"
39,"projeto, prazo, importante, lei, responsabilidades, controle, atribuições, forma, dias, matéria, decisão, responsabilidade, proteção, saúde, processo, liberdade, impeachment, relação, tarefa, individuais"
40,"prioridade, democracia, profissionalização, convivência, consumidor, gratuita, liberdade, constitucional, Judiciário, respeito, alimentação, cultura, inocência, garantia, idade, internacionais, família, humanos, direito, ações"
41,"culturais, comunicações, lazer, liberdade, cultura, prioridade, social, cargo, federal, cidadania, legalidade, ameaça, responsabilização, anualidade, acesso, governador, hipóteses, obediência, telefônicas, diálogo"
42,"medidas, opinião, provisórias, instância, especial, desigualdades, salário, cidadã, regionais, Senado, instituição, critérios, constitucionais, deficiência, aposentadoria, saúde, democrático, princípio, condições, objetivos"
43,"regras, parlamentares, escolas, assistência, opinião, direito, processo, liberdade, imprensa, desigualdades, regionais, econômica, expressão, julgamento, legal, instituições, gastos, eleições, redução, mulheres"
44,"energia, processual, formas, raça, bem, origem, cor, sexo, imunidade, idade, discriminação, Estado, venda, curso, pacíficos, nuclear, campo, mineral, grave, utilização"
45,"igual, sigilo, equilíbrio, representantes, ministros, ampla, princípio, segurança, democracia, criação, fundamentais, arcabouço, oportunidade, participação, títulos, União, sociais, grupos, orçamentário, respeito"
46,"Senadores, penal, fim, Judiciário, Regimento, funções, áreas, fiscal, financeira, trabalhistas, provisórias, Estado, legislativos, laicidade, relevância, medidas, relação, políticas, crime, exclusivo"
47,"trabalhista, série, autonomia, dia, matérias, rurais, privativa, tratamento, reforma, princípio, secreto, mulheres, melhoria, exploração, propriedades, hipótese, legislativa, avanço, sentido, campo"
48,"diretas, eleições, voto, Presidente, ações, juiz, porte, estabilidade, presidenciais, iguais, aprovação, partidos, cargo, terras, sindicais, constitucional, descumprimento, preceito, cadeia, políticos"
49,"independência, promoção, equilíbrio, povo, demarcação, público, saúde, universal, Executivo, marco, subsídios, montante, irredutibilidade, títulos, união, parlamentares, habitação, federativa, direito, requerimento"
50,"foro, proposição, adolescentes, atos, receita, crianças, decisão, autoridades, impessoalidade, ampla, cargos, prerrogativa, anos, moralidade, lucro, estimativa, faturamento, publicidade, administração, crime"
51,"reeleição, Câmara, pessoa, Senado, dignidade, brasileira, liberdade, fundamentos, servidores, expressão, atribuições, leis, interesses, financeira, públicos, humana, cidadania, jurídica, povos, continuidade"
52,"orientação, partir, outubro, área, desigualdades, concorrente, regionais, recursos, direitos, saúde, mesmo, eleição, anos, detentor, identidade, mesmo cargo, recondução, universalidade, competência, políticos"
53,"urgência, relevância, comissões, públicos, fato, exercício, dia, medidas, servidores, eficiência, salarial, ministros, CPI, mesmo, país, provisórias, critério, mensal, consequência, políticas"
54,"terra, estrangeiro, homens, orçamentárias, mulheres, popular, emendas, constitucionais, indígenas, princípios, imparcialidade, empregadores, direito, biomas, presidencialismo, participação, livres, penas, adequação, cálculo"
55,"estaduais, orçamentos, municipais, deliberação, prática, justiça, ensino, condições, Estado, parlamentar, audiências, idosas, fundamental, acesso, mobilidade, escolar, alíquota, obrigatório, interna, reputação"
56,"partido, anos, fiscal, mandato, cargos, separação, detentor, republicana, legitima, inerentes, suprema, estupro, regime, regras, respectiva, tarefa, individuais, desenvolvimento, planos, lugar"
57,"exceção, políticas, fato, regra, crimes, prática, deficiência, soberania, salarial, ensino, CPI, assistência, parlamentar, metas, mobilização, determinação, anualidade, decoro, ilícito, programa"
58,"cidadãos, regra, garantia, funções, democrática, partidos, terras, direitos, Estado, suprema, responsáveis, tamanho, taxas, constitucional, direito, anualidade, conselhos, excesso, demarcações, região"
59,"princípio, Estados, profissão, renda, recursos, distribuição, família, separação, usinas, quarto, idosas, ordem, transferências, comunidade, comunitários, hidrelétricas, notável, necessidade, endemias, reputação"
60,"aspectos, alteração, organização, novas, marginalização, novos, pobreza, lei, financeira, complementar, político, meio, idosas, petróleo, constitucional, fundamentais, regras, respectiva, medicamentos, comunidade"
61,"ambiente, proteção, participação, básica, País, liberdades, prerrogativas, territórios, sociedade, prática, recursos, decisão, terras, indígenas, redução, meio, idosas, taxas, equivalentes, exploração"
62,"atuação, livre exercício, exercício, liberdades, garantia, Estado, União, poder, cidadania, criação, defesa, anos, audiências, punições, autos, caso, soberana, pessoa, Senado, políticos"
63,"minerais, gás, natural, condenação, período, harmônicos, população, perda, independentes, União, inicial, caso, exploração, petróleo, Poderes, geração, regras, usufruto, relativas, exclusivo"
64,"cidadão, pessoal, créditos, rito, anos, transparente, oferta, riqueza, tributários, advocacia, titularidade, tribunal, casos, pessoas, suficiente, subsolo, parágrafo, disposto, norma, unidades"
65,"agentes, combate, obrigações, pública, segurança, poder, jurídico, mulheres, lacuna, igualitária, relação, então, participação, comunitários, saúde, economia, nação, endemias, fidelidade, digno"
66,"utilização, grau, agentes, forma, impeachment, blocos, mobilização, cultos, nível, consequência, mínimas, respectiva, consciência, religiosos, médio, crença, legislativa, parlamentares, revisão, municipal"
67,"emprego, provas, decisão, público, cargo, esfera, Senado, internacional, títulos, autodeterminação, suficiente, paz, República, trabalho, desigualdades, escolas, especiais, programas, regionais, eliminação"
68,"investimento, política, estrutura, dignidade, cumprimento, regulamentação, administrativa, processo, humana, normas, autos, espaço, terceirização, coletivas, jurídicas, pessoais, externa, benefício, prestação, dados"
69,"improbidade, penal, fundamentais, greve, projeto, dever, obrigação, matéria, edição, justiça, social, harmonia, Casa, terras, Estado, quarto, sindicais, claros, Estados, turno"
70,"direito, receita, pacto, dias, punições, irredutibilidade, domésticas, sexual, corrente, aborto, livre, emendas, fidelidade, prévio, trabalhadoras, pilares, respectivos, líquida, inconstitucionalidade, culto"
71,"excepcional, terrorismo, República, veto, princípios, inafiançável, informação, cidadã, Presidente, transparência, decisão, social, hipótese, crime, graça, inalienável, competente, anistia, amplo, fundamento"
72,"interesse, político, linha, atuais limites, pisos, pluripartidarismo, direção, sentido, geográficos, fixação, atuais, pluralismo, destinação, comum, ditadura, importante, militar, nacionais, Federais, reformas"
73,"território, conquistas, imunidade, instituições, parlamentar, gravosos, quilômetros, povos, plenitude, fundamental, membro, normalidade, longo, comprovação, parlamentares, livre, compromissos, vida, faixa, categoria"
74,"Presidente, atividade, atos, tratamento, resultados, pacíficos, nuclear, jurídicos, filhos, dezembro, acordos, direto, contratos, emprego, fins, percentual, responsável, indireta, apreciação, Estados"
75,"básicos, Direito, julgado, cidadania, Estado, separação, princípios, claros, internacional, meses, classe, limites, respectivos, direito, Prefeitos, solução, golpe, pacífica, condenatória, mandatos"
76,"previsto, humana, iniciativa, responsáveis, petróleo, jurídica, pessoa, dignidade, brasileiro, coisa, jurídicas, crescimento, implementação, perfeito, comuns, religião, alterações, relevantes, cassação, etnia"
77,"cargo, separação, meio, permissão, inicial, programação, penas, casos, suspensão, pública, paz, inabilitação, geográficos, obrigatória, requerimento, imprescritível, execução, formação, jornada, indireta"
78,"contrato, empresa, público, gratuita, eleitoral, forma, defesa, normas, pagamentos, jurídica, devido processo, diretores, dependentes, pessoa, Estados, devido, rádio, anterioridade, recursos, saúde"
79,"domínio, Judiciário, sistema, integral, tribunais, decisões, previdência, terras, esfera, mês, superiores, determinação, direção, excesso, presença, comunidade, tribunal, Justiça, função, carga"
80,"dinheiro, absoluta, prisão, decisões, universal, normas, brasileiro, terços, alterações, turnos, regionais, segunda instância, transição, segunda, qualidade, democráticas, tribunais, integral, instância, saúde"
81,"suplentes, país, normas, provisória, direito, decoro, documentos, medida, relativas, individual, ética, desenvolvimento, livre, tecnologia, sociedade, urgentes, preconceitos, saneamento, água, formas"
82,"território, serviço, cargos, Federação, liberdade, advogados, exploração, original, iniciativas, consciência, qualificações, VI, concursos, médicos, contrato, gerais, remanescentes, pobres, fidelidade, status"
83,"profissão, fontes, básica, educação, iniciativa, autorização, advogados, associações, hipótese, ofício, qualificações, popular, livre, interferência, pública, exercício, inelegibilidade, recurso, Estado, desigualdades"
84,"mandamento, risco, poder, promoção, cumprimento, tratamento, ações, defesa, coletividade, consequência, ordem, decorrentes, penais, cidadãos, brasileiro, agravos, problemas, doença, legítimo, comuns"
85,"autoridades, estupro, audiências, pisos, pública, função, paternidade, bases, acordos, imprescritível, definição, texto, estabilidade, integridade, horas, vinculação, férias, racismo, fontes, mínimos"
86,"provas, ditadura, recursos, assistência, iniciativa, cultos, identidade, geração, crença, títulos, livre, sentido, exercício, descentralização, sistema, culto, alterações, emprego, países, inviolável"
87,"produto, recurso, próprio, liberdade, autoridades, prerrogativa, indiretas, organização, espaços, termo, extraordinário, resolução, sindical, alíquotas, religiosa, formação, próprios, Presidência, reformas, origem"
88,"precatórios, indicados, rios, apoio, referentes, inabilitação, época, mudança, III, abusos, adoção, Presidente, poder, provisórias, anos, conquistas, remuneração, clara, pagamento, medidas"
89,"dia, justiça, federal, complementar, crítica, pequenos, estímulo, medida, parâmetros, central, oficial, quadro, abusos, forma, indispensável, privado, situação, advogado, transposição, plena"
90,"aspectos, uso, impeachment, manifestação, vitais, inicial, espaço, identidade, luz, jurídica, ordem, individuais, adequação, capaz, meios, problemas, empregados, indisponíveis, processo, mérito"
91,"portadores, meio, fundamentos, órgãos, deficiência, autoridades, fiscais, ambiente, lucro, conselhos, documentos, empregador, faturamento, Estados, relação, políticas, externas, empregado, educacional, rede"
92,"Nordeste, pedidos, coletividade, futuras, lavra, obras, gerações, oficial, campo, setores, comuns, âmbito, pesquisa, nacional, nova, minerais, transposição, Senado, econômico, regional"
93,"garantia, direito, redução, local, graça, ilícito, instauração, entorpecentes, hediondo, desigualdade, Judiciário, anistia, carga, tráfico, estabelecimento, sociedade, produtos, razão, alíquotas, percentuais"
94,"manifestação, pequenos, empresários, isonômico, republicana, propriedades, privadas, particular, popular, oficial, estrangeiro, independência, micro, restrição, doença, extradição, unidades, voto, livre manifestação, missão"
95,"humano, novo, constitucionalidade, contribuições, indígenas, divisão, instituição, critério, compra, preceito, senador, excesso, carreiras, reunião, adequação, mineral, competente, compatível, consumidores, sociais"
96,"União, separação, cartões, preceito, governador, participação, mercado, principais, constitucionais, humano, Executivo, pagamento, terra, fiscalização, requisitos, trânsito, cidadã, situações, prisão, atribuições"
97,"luz, permissão, pluripartidarismo, adequado, extensão, vida, terceiro mandato, debate, sindical, profissionalização, liberdade, educação, comunitária, básicos, mandato, elaboração, proporcional, convivência, direito, setor"
98,"Justiça, Poder, prazo, normas, iniciativas, adicionais, original, bancos, propriedade, carreiras, oportunidade, relativas, penas, decurso, inabilitação, reedição, admissibilidade, mesma sessão, excepcionais, social"
99,"férias, homens, mulheres, inimputáveis, Contribuição, significativos, magistério, avaliação, servidor, iguais, desempenho, valorização, décimo, menores, maioridade, público, capítulo, guardião, anos, terceiro"
100,"divisão, derrubada, problema, terceirização, mau, central, governantes, excepcionais, mandato, clara, projeto, situações, recursos, eleitoral, legislação, processo, trabalhistas, impeachment, Estados, governo"
