Topic,Rotulo
12,"direito, lei, Estado, saúde, eleição, Executivo, social, processo, País, direitos, crime, competência, Poder, Justiça, constitucional, proposta, responsabilidade, pessoas, avanço, sociais"
13,"constitucional, brasileira, saúde, impeachment, Presidente, direito, gente, processo, decisão, mais, debate, Senado, social, pessoa, direitos, Estado, Senadores, relação, existência, gastos"
14,"Congresso, saúde, Estado, brasileira, direito, provisórias, Presidente, emenda, constitucionalidade, medidas, Senadores, educação, propostas, ações, lei, pública, forma, peso, importante, texto"
15,"Senado, eleições, Estado, direito, Presidente, primeiro, constitucional, atividades, exercício, democracia, recursos, anos, PEC, verdade, Congresso, povo, lei, competência, direitos, União"
16,"questão, Estado, pétrea, pago, educação, cláusula, bem, iguais, desenvolvimento, direito, advogado, Estados, saúde, vezes, dever, forma, União, lei, político, brasileira"
17,"saúde, constitucional, controle, Senado, Executivo, função, direitos, País, Estado, medidas, defesa, última, anos, atividades, regras, segurança, provisórias, previstas, social, educação"
18,"Presidente, direitos, proposta, democracia, crime, previsto, Deficiência, direito, anos, possibilidade, Judiciário, vontade, Estado, verdade, cargo, nacional, liberdade, garantido, responsabilidade, administração"
19,"direito, CPI, direitos, Tribunal, fundamentais, mulheres, normas, União, Constituições, Presidente, público, terceiro, proteção, independência, lei, social, trabalhadoras, proposta, trabalhadores, unidade"
20,"direito, Estado, liberdade, crime, anos, brasileira, cotas, Estados, constitucional, parte, democracia, direitos, pilares, debate, responsabilidade, ensino, deficiência, juiz, propriedade, lei"
21,"direito, constitucionais, União, candidato, República, defesa, cidadão, bem, realidade, ponto, garantia, segundo, dúvidas, forma, claro, pressupostos, competência, Estado, Presidente, transparência"
22,"médico, médicos, cidade, gente, Municípios, saúde, mais, problemas, anos, direitos, interior, Presidente, Estado, melhores, constitucional, liberdade, tempo, lei, falta, brasileiro"
23,"melhor, mesmo, condição, Câmara, lei, Senado, felicidade, sociais, subsequente, autoridade, República, direitos, direito, política, recursos, forma, constitucional, posse, projeto, defesa"
24,"direito, lei, saneamento, Estado, instituição, liberdade, Presidente, brasileiros, individuais, anos, questão, indicação, Senadores, informação, excelência, Justiça, investigação, financeira, pluripartidarismo, autoridades"
25,"meta, autônomo, registro, lei, serviço, trabalho, palavra, independente, trabalhador, exclusivo, Presidente, situação, carga, projeto, direito, Estado, promessa, medida, provisória, início"
26,"Presidente, igualdade, fato, crimes, lugar, brasileira, União, novo, saída, penal, justiça, Senado, sigilo, anos, lei, democracia, golpe, leis, princípio, acesso"
27,"direitos, brasileira, Declaração, públicos, recursos, fundamentais, constitucional, relação, gente, liberdade, condenação, incentivos, previsto, princípio, mandato, acesso, fiscais, princípios, respeito, necessário"
28,"crime, responsabilidade, União, aprovação, mandato, Presidente, VI, regras, suplementares, político, Estado, reeleição, caso, resolução, possibilidade, operações, normas, meio, direito, golpe"
29,"humano, ordem, aspas, veto, União, votação, objetivos, federal, Presidente, prazo, medida, dias, interpretação, mesmo, Estados, receita, Estado, fecho, líquida, recebimento"
30,"União, mesma, mesmo, constitucional, Estados, diferentes, mesma forma, nacional, legislação, acordo, Regimento, pauta, econômico, desenvolvimento, Presidente, funcionamento, pequeno porte, direitos, bens, valor"
31,"política, interpretação, lei, base, Estado, impeachment, constitucional, brasileira, público, direito, dever, dinheiro, teto, Presidente, favor, plenitude, vez, forma, República, digna"
32,"responsabilidade, impeachment, crime, leis, bancos, lei, publicação, política, Presidenta, operações, dispositivo, revelia, Estado, Presidente, orçamentária, pedido, substituição, maior, públicos, imposto"
33,"sistema, rompimento, anos, constitucional, brasileiros, emenda, proposta, Congresso, competência, dupla, luta, parte, Estado, União, direito, sindical, critério, extensão, mobilização, primeira"
34,"triste, mercado, economia, favor, voto, impeachment, ação, instituições, crime, golpe, partidos, Presidência, processo, julgamento, anterior, forma, deputados, recursos, judicial, repúdio"
35,"República, opiniões, defesa, leis, aspas, contradição, profundidade, país, brasileiro, então Presidente, civil, texto, palavras, projetos, povo, complementares, ato, público, votos, medida"
36,"orçamento, conquistas, dignidade, corte, cidadania, políticas, social, povo, inclusão, País, condições, reforma, públicas, CLT, programa, Estado, Presidente, brasileira, proteção, anos"
37,"teto, mínimo, País, desigualdades, reforma, aniversário, comissão, fiscal, previdência, reajuste, determinado, conquista, educação, milhares, redução, emenda, campanha, inconstitucional, passo, guerra"
38,"Estado, comercial, saúde, censura, cega, medidas, caput, decorrentes, carteira, punição, intimidade, cidade, culto, direito, população, dever, linha, receitas, lei, jovens"
39,"Estado, poder, País, financeiro, primeira, forma, recursos, direito, lei, Presidente, Congresso, alternância, emenda, complementar, Estados, coragem, categoria, polícia, reforma, entender"
40,"partidos, País, políticos, povo, piso, direito, dignidade, iniciativa, brasileiro, taxas, saúde, idosas, nova, anos, trabalhador, legislação, regra, presidencialista, lei, sociedade"
41,"autônomo, direitos, anos, atribuição, respeito, acusações, Estados, resguardado, trabalhador, caso, Presidente, fácil, favorável, União, brasileiros, graves, carteira, instrumento, empregado, projeto"
42,"décadas, líder, águas, conquistas, enfermagem, culturais, povo, rua, sociedade, instituições, valorização, Estado, aspectos, escolha, direito, gestão, institucional, pleno, conta, processo"
43,"dignidade, humana, direitos, político, ficha, impeachment, Estados, tipo, tratamento, direito, senso, livre iniciativa, motivo, cidadania, propriedade, leis, vedação, sociais, constitucional, urgência"
44,"direitos, regionais, desigualdades, constitucionais, fundamentais, País, estado, sociais, fundamental, vítimas, analfabetismo, controle, doenças, tratamento, percentuais, objetivo, lei, excepcional, defesa, adequada"
45,"reforma, exigência, política, cidadã, harmonia, recursos, atentatória, República, exclusiva, educação, Estado, emenda, mundo, vista, campanha, Senado, forma, mais, alta, devida"
46,"esperança, Cada, possível, nova, própria, Presidente, lamentável, lei, mandato, povo, justiça, processo, preciso, constitucional, minerais, juízes, crime, direitos, partidária, República"
47,"relacionados, aumento, natureza, partidária, deficiência, sociais, proprietário, ordem, ideológica, artística, legislação, atividade, democracia, mais, dispositivo, Grande, infância, constitucional, iguais, livre exercício"
48,"estadual, Governador, tempo, direito, novas, incapacidade, indígenas, impostos, gente, povo, coletiva, meio, públicas, Prefeito, Senado, maneira, comunidades, parágrafo, saúde, primeira"
49,"emenda, plebiscito, Tribunais, econômica, julgamento, eleição, federais, jazidas, tempo, cláusula, duração, universidades, maioria, religião, preciso, ação, Presidente, estabilidade, constitucional, minerais"
50,"profissões, orçamentos, portaria, direito, emenda, governante, condenatória, constitucional, municipais, lei, públicos, formal, despesas, sentença, trânsito, reconhecimento, órgão, discussão, saúde, gastos"
51,"afronta, direito, perspectiva, educação, Executivo, preciso, comunidades, propriedade, atentado, terras, brasileira, energia, caráter, VI, Estado, financiamento, Estados, igual, uso, ensino"
52,"luz, direitos, democracia, Executivo, projetos, culturais, trabalhadora, decreto, terços, atenta, brasileira, escravo, República, Presidente, pilares, constitucionais, primeira, sociais, minerais, rural"
53,"vedada, marginalização, desigualdades, seguinte, pobreza, constitucional direito, bem, pacto, constitucional, auxílio, XIII, elencados, objetivos, medida, princípio, procedimentos, saúde, III, regionais, grande"
54,"crime, princípio, País, transporte, fundamento, ordenamento, qualificações, Tesouro, lado, crise, responsabilidade, gente, Presidente, autorização, União, vez, coisa, fortunas, grandes fortunas, prática"
55,"República, requisitos, iniciativa, saúde, universal, Casa, julgado, redução, legalidade, vezes, argumentos, ações, condenatória, agravos, paz, presentes, doença, recuperação, acesso, igualitário"
56,"cargos, liberdade, impeachment, estrangeiros, emenda, população, inviolabilidade, cultos, lei, religiosos, ordem, constitucional, povo, circunstâncias, público, forma, mandato, consciência, relatório, provas"
57,"Judiciário, lei, limite, claro, aprovação, estabelecido, vezes, Senado, Poderes, dispositivo, parágrafo, leis, Presidente, direito, Estado, dever, Congresso, educação, medidas, institucional"
58,"aberta, social, vigência, Presidente, vigor, agrária, advogados, assistência, maneira, orgulho, participação, públicos, empresa, data, processo, teto, mais, mesmo, votação, objetivos"
59,"reservas, fundamentado, fundamental, parte, subsequente, margem, petróleo, efetivo, Executivo, lei, efeitos, parágrafo, impedimento, cumprimento, III, único, reeleição, restrição, matéria, desenvolvimento"
60,"dignidade, pessoa, recursos, itens, humana, II, máximo, polícia, candidato, nacional, missão, movimentos, Estado, harmônicos, Estados, público, limite, Poderes, absoluta, atividade"
61,"princípios, legítimo, ordenamento, justiça, cooperação, reeleição, dignidade, jurídico, clara, Presidente, concessão, fundamentais, sociedade, tributária, oportunidade, povos, CPI, escrito, humana, IV"
62,"política, ambiente, trabalho, qualificação, desigual, País, competência, efeito, tarefa, responsabilidade, União, fundamental, territórios, conceito, educação, ambiental, mão, momento, foro, brasileiros"
63,"serviços, importante, público, corpo, medida, critério, respeito, termos, necessária, preservação, cima, relação, instituto, plebiscito, direito, sessão, própria, Presidente, regulamentação, lei"
64,"fonte, crianças, interesse, proteção, solidariedade, instituição, propriedade, recursos, saúde, quadro, acesso, comunicação, item, País, indígena, figura, informação, universal, absoluta, projeto"
65,"demandas, subsídio, tramitação, pagamento, parecer, processo, poder, maioria, autonomia, prática, crimes, reclusão, novas demandas, posições, estupro, cartões, complexo, garantias, ano, regulação"
66,"votos, recado, dívidas, lealdade, assuntos, lei, leis, setores, garantia, urgência, relatório, decretos, semana, deveres, interesses, sociedade, direitos, oportunidade, publicidade, País"
67,"legislativa, âmbito, características, petróleo, independência, propriedade, terrorismo, responsável, inquérito, Presidente, greve, consagrado, número, veto, constituição, Câmara, parlamentar, pública, Municípios, crime"
68,"existência, março, digna, direção, brasileira, VII, nacional, autoria, Estados, imposto, Presidente, País, Municípios, mulheres, cidadania, educação, ações, condições, liberal, possível"
69,"Previdência, protegido, grande conquista, objetivo, primeiro lugar, mecanismo, semana, trabalhadores, meses, decisões, pena, lugar, trabalhador, conquista, manifestação, País, penal, vista, parágrafo, povo"
70,"recebimento, dias, urgência, terras, data, índios, terra, prevalência, tempos, jurídica, imprensa, ordem, aspas, matérias, setor, meio, questão, veto, sessão, votação"
71,"crise, grandes, tese, fortunas, grandes fortunas, Presidente, encargos, expressão, demarcação, indígenas, democracia, capacidade, informação, redação, terra, marco, período, outubro, primeira, novas demandas"
72,"harmonia, ideal, mesma, privilégio, culto, mesmo, emprego, liberdade, adolescente, inviolável, receitas, terceiro, prioridade, criança, problema, crise, receita, época, lei, Parlamentares"
73,"município, partido, trabalhadores, ordem, aposentados, transição, questão, Prefeito, menor, juros, Presidente, ministros, rurais, foro, mulher, aposentadoria, sociedade, direitos, teto, atribuições"
74,"lista, impacto, CSLL, terços, conformidade, alíquotas, Presidente, CLT, atos, responsabilidade, ambiental, assunto, relação, política, públicas, estabelecido, mulheres, constitucional, serviços, políticas"
75,"Defensoria, empregos, fome, projetos, miséria, troca, CPIs, geração, crescimento, espírito, função, combate, privada, perda, fundamentos, funcionamento, parlamentar, mandato, República, casos"
76,"obra, regulatório, áreas, legislação, aborto, tecnologia, ciência, indígenas, assunto, conjunto, palavra, compromisso, marco, constitucional, jurídica, baixo, legítimos, processo, lógico, afins"
