Topic,Words,Frequency,Timestamp
38,"dois presidentes, que antecederam, também aos, de investimentos pelo, se deve",1,2008
39,"Comemoração da Semana do, Comemoração da Semana, da Semana do, Comemoração da, aprovação ontem da TV",8,2008
40,"Josué de Castro, do centenário de seu, pelo transcurso do centenário, transcurso do centenário de, geógrafo",18,2008
41,"aeroportos, Aeroporto, aeroporto, no Aeroporto, Vitória",17,2008
42,"Petrobrás, Petrobras, da Petrobrás, Américas, da Petrobras",5,2008
43,"royalties, dos royalties, petróleo, royalties do, royalties do petróleo",10,2008
44,"Santa Catarina, Catarina, de Santa Catarina, de Santa, Estado de Santa Catarina",31,2008
45,"visa, que visa, de autoria de, apresentado, Exa que visa",5,2008
46,"policias civis, policias, greve por, por melhores salários, que iniciaram",1,2008
47,"lançamento, do lançamento, Registro do lançamento, lançamento do, do lançamento do",17,2008
48,"Florestal, na cidade de Três, para ao, do lançamento da campanha, Zero Reflexão",3,2008
49,"drogas, de drogas, do uso de drogas, uso de drogas, Drogas",4,2008
50,"Dia Internacional, Internacional, Internacional da Mulher, Dia Internacional da Mulher, Internacional da",10,2008
51,"Mudanças, Mudanças Climáticas, Climáticas, climáticas, mudanças climáticas",10,2008
52,"Copa, Copa do Mundo, Copa do, do Mundo de, Copa do Mundo de",5,2008
53,"terras, de terras, terras indígenas, das terras, de terras indígenas",18,2008
54,"Exa na presidência da, Exa na presidência, polêmica do, de Exa na presidência, na presidência da Comissão",1,2008
-1,"Comemoração, Homenagem, Dia, Projeto de Lei, Lei de de",2100,2009
0,"do Presidente, Presidente Lula, presidente, ao Presidente, Presidente do",231,2009
1,"no Brasil, brasileira, econômica, crise econômica, do Brasil",196,2009
2,"Homenagem, transcurso, pelo transcurso, Homenagem pelo, Homenagem pelo transcurso",169,2009
3,"pesar, de pesar, pesar pelo, de pesar pelo, pesar pelo falecimento",231,2009
4,"violência, violência no, da violência, crimes, de violência",122,2009
5,"Educação, educação, de Educação, da Educação, da educação",145,2009
6,"edição de, matéria intitulada, da matéria intitulada, Registro da matéria, Registro da matéria intitulada",190,2009
7,"Supremo Tribunal, Supremo, Tribunal Federal, Supremo Tribunal Federal, do Supremo Tribunal",74,2009
8,"autoridades governamentais para, às autoridades governamentais, concessão do adicional de, recentemente apresentado, Programa do Leite no",4,2009
9,"dengue, de dengue, epidemia de, epidemia de dengue, Covid",18,2009
10,"Críticas ao, Governo Federal, Críticas ao Governo, ao Governo, Críticas ao Governo Federal",48,2009
11,"autoria de, de autoria de, autoria de Exa, de autoria de Exa, de Exa que",70,2009
12,"Rio, do Rio, Rio Grande, Rio Grande do, Rio Grande do Sul",74,2009
13,"Banco, do Banco, crédito, de crédito, crise financeira",70,2009
14,"Líder Homenagem, como Líder Homenagem, como Líder Preocupação, Líder Preocupação, Líder Preocupação com",86,2009
15,"TV, Televisão, de Televisão, da TV, Rádio",62,2009
16,"pública no, segurança pública, na imprensa, Mato Grosso, de corrupção no Senado",26,2009
17,"Governo Federal, do Governo Federal, Distrito Federal, Polícia Federal, Apelo ao Governo Federal",48,2009
18,"Amazônia, Amazonas, do Amazonas, da Amazônia, Estado do Amazonas",82,2009
19,"participação de, participação de Exa, da participação de, da participação, da participação de Exa",56,2009
21,"petróleo, do petróleo, gás, de petróleo, do pré sal",33,2009
22,"Agricultura, Reforma Agrária, de Agricultura, Comissão de Agricultura, de Agricultura Reforma",38,2009
23,"Venezuela, da Venezuela, da Venezuela no, Venezuela no, ingresso da",45,2009
24,"medida provisória, medida, da medida provisória, da medida, Medida",21,2009
25,"reforma, reforma política, da reforma, da reforma política, de reforma",15,2009
26,"CPI, da CPI, CPI da, CPI da Pedofilia, da Pedofilia",50,2009
27,"Transportes, dos Transportes, Ministro dos Transportes, transporte, rodovia",14,2009
28,"parlamentar, mandato de, parlamentar de, Prestação de contas, de contas",28,2009
29,"ao Ministro, Carlos, Ministro Carlos, Ministro Carlos Minc, ao Ministro Carlos Minc",20,2009
30,"presença, prefeitos, Registro da presença, Prefeito, Prefeitos",32,2009
31,"tributária, reforma tributária, reforma, carga tributária, da reforma tributária",8,2009
32,"Ambiente, Meio Ambiente, Meio, do Meio Ambiente, ambiental",22,2009
33,"Presidente Michel, Presidente Michel Temer, ao Presidente Michel Temer, ao Presidente Michel, trata da transposição dos",3,2009
34,"Regimento, do Regimento, do Regimento Interno, Regimento Interno, texto aprovado pelo Senado",3,2009
35,"pronunciamento, pronunciamento do, pronunciamento do Senador, ao pronunciamento, ao pronunciamento do",40,2009
36,"fiscal, fiscalização, do governo, governo, Fiscalização",15,2009
37,"vetos, veto, dos vetos, veto presidencial, dos aposentados",14,2009
40,"câncer, Câncer, ao câncer, prevenção, combate ao câncer",5,2009
41,"Aeroporto, do Aeroporto, aeroportos, aeroporto, Aeroporto Internacional",29,2009
42,"da Petrobras, CPI da, CPI, da CPI da, da Petrobrás",73,2009
43,"royalties, dos royalties, royalties do, petróleo, dos royalties do",12,2009
44,"Santa Catarina, Catarina, Santa, de Santa Catarina, em Santa Catarina",13,2009
45,"visa, que visa, apresentação de projeto, Exa que visa, de Exa que visa",5,2009
46,"Solidariedade ao Senador Gerson, pede realização de, que pede realização de, da perseguição política que, Muniz em",3,2009
47,"lançamento, do lançamento, Registro do lançamento, lançamento do, necessárias",4,2009
48,"Florestal, Código Florestal, do Código Florestal, Código, do Código",7,2009
49,"drogas, de drogas, descriminalização, consumo de drogas, das drogas",11,2009
50,"Dia Internacional, Internacional, do Dia Internacional, Dia, Internacional da Mulher",10,2009
51,"Mudanças, Climáticas, Mudanças Climáticas, climáticas, mudanças climáticas",44,2009
52,"Copa, do Mundo, Copa do Mundo, Copa do, do Mundo de",12,2009
53,"terras, de terras, terra, Terra, Sem Terra",12,2009
54,"do PLC, do PLC de, do PLS de, Solicita, Lei da Câmara PLC",4,2009
-1,"Comemoração, Projeto de Lei, Homenagem, Dia, Lei de de",1213,2010
0,"Presidente Lula, ao Presidente, Presidente da República, do Presidente, Presidência",118,2010
1,"no Brasil, brasileira, do Brasil, econômica, brasileiro",147,2010
2,"Homenagem, transcurso, pelo transcurso, Homenagem pelo, Homenagem ao",121,2010
3,"pelo falecimento, pesar, de pesar, pesar pelo, de pesar pelo",161,2010
4,"violência, Primeira Semana, Primeira Semana Nacional de, Primeira Semana Nacional, Nacional de Combate ao",96,2010
5,"educação, Educação, de Educação, da educação, da Educação",76,2010
6,"edição de, matéria intitulada, Registro da matéria, da matéria, da matéria intitulada",78,2010
7,"Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal, Tribunal de",40,2010
8,"relator que, seu aniversário no próximo, de Família, Defesa de revisão da, da Lei Complementar Lei",3,2010
9,"dengue, de dengue, epidemia, combate, dengue no Estado",6,2010
10,"Críticas ao, Piauí, governo, Críticas ao Governo, Governo Federal",34,2010
11,"autoria de, de autoria de, autoria de Exa, de autoria de Exa, de Exa que",47,2010
12,"Rio, do Rio, Rio Grande, Rio Grande do, do Rio Grande",60,2010
13,"Banco, crédito, de crédito, do Banco, Banco Central",42,2010
14,"Líder Homenagem, como Líder Homenagem, como Líder Registro, como Líder Preocupação, Líder Preocupação",52,2010
15,"TV, Televisão, Rádio, de Televisão, televisão",61,2010
16,"Nacional de Energia Elétrica, Nacional de Energia, de Energia Elétrica, Elétrica, Energia Elétrica",21,2010
17,"Distrito Federal, do Distrito Federal, Governo Federal, do Governo Federal, Governo do Distrito",28,2010
18,"Amazonas, Amazônia, do Amazonas, da Amazônia, Estado do Amazonas",38,2010
19,"participação de, da participação de, participação de Exa, da participação, da participação de Exa",45,2010
20,"Em Discussão do Senado, voo publicada, revista Em Discussão do, apresentados por Exa na, Discussão do Senado",1,2010
21,"petróleo, de petróleo, do petróleo, exploração do petróleo, petróleo na",26,2010
22,"agricultores, Agricultura, agricultura, um dirigente, da Agricultura",25,2010
23,"Venezuela, da Venezuela, na Venezuela, do Mercosul, Chávez",13,2010
24,"médicos, Medida, Medida Provisória, da Medida Provisória, da Medida",17,2010
25,"reforma, reforma política, política, reforma da, da reforma",9,2010
26,"CPI da Pedofilia, CPI, da Pedofilia, Pedofilia, CPI da",4,2010
27,"BR, transporte, transportes, de transportes, obras",17,2010
28,"parlamentar, parlamentar de, atuação de, Senador da República, Prestação de contas",26,2010
29,"da Ministra, Ministra, da Ministra Dilma Rousseff, da Ministra Dilma, Ministra Dilma Rousseff",6,2010
30,"Registro da presença, da presença, presença no, Plenário, prefeito",9,2010
31,"tributária, reforma tributária, reforma, de trigo, carga tributária",7,2010
32,"ambiental, Ambiente, Meio Ambiente, do Meio Ambiente, do Meio",19,2010
33,"Michel Temer, Michel, razão da chamada, Manifestação sobre temas, pré eleitoral",1,2010
34,"de ordem relativa ao, ordem relativa ao, frequência, dos servidores do Senado, eletrônico de",1,2010
35,"Capiberibe, pronunciamento, João, ao povo do Amapá, do Senador Eduardo Azeredo",3,2010
36,"fiscalização, fiscal, na fiscalização, fiscalização de, Fiscalização",13,2010
37,"veto, Veto, de na sessão, na sessão do Congresso, vetos",15,2010
40,"câncer, Câncer, ao câncer, ao Câncer, chargista",2,2010
41,"aeroportos, Aeroporto, aeroporto, do aeroporto, do Aeroporto",15,2010
42,"de Mello em, Arnon de Mello, congratulações pelo, de seminário em, patrocinado pelo Instituto",2,2010
43,"royalties, dos royalties, royalties do, petróleo, do petróleo",27,2010
44,"Santa Catarina, Catarina, de Santa Catarina, de Santa, Estado de Santa Catarina",26,2010
45,"visa, que visa, projeto de lei, lei de autoria de, de lei de autoria",4,2010
46,"sanção presidencial da, inundações em, nos próximos meses, em Pernambuco Alagoas, presidencial da",1,2010
47,"lançamento, do lançamento, Registro do lançamento, lançamento do, do lançamento do",4,2010
48,"Florestal, Código Florestal, novo Código Florestal, novo Código, do novo Código Florestal",10,2010
49,"drogas, de drogas, Drogas, drogas no, consumo",8,2010
50,"Dia Internacional, Internacional, do Dia Internacional, Internacional da Mulher, Dia Internacional da Mulher",19,2010
51,"Climáticas, Mudanças Climáticas, Mudanças, sobre Mudanças, sobre Mudanças Climáticas",8,2010
52,"Copa, Copa do Mundo, Copa do, do Mundo de, Futebol",14,2010
53,"terras, de terras, acrescidos, terras indígenas, Terra",5,2010
54,"PLC, PLC de, que PLC, do PLC de, Senadora Marisa Serrano",5,2010
-1,"Comemoração, Projeto de Lei, PEC, Dia, Homenagem",1838,2011
0,"Presidente Dilma, Presidente Dilma Rousseff, da Presidente, da Presidente Dilma, da Presidente Dilma Rousseff",206,2011
1,"brasileira, no Brasil, econômica, da economia, do Brasil",249,2011
2,"transcurso, pelo transcurso, Homenagem pelo, Homenagem pelo transcurso, do transcurso",187,2011
3,"pesar, de pesar, pelo falecimento, pesar pelo, de pesar pelo",104,2011
4,"violência, crianças, adolescentes, crimes, assassinato",124,2011
5,"Educação, educação, da Educação, de Educação, da educação",136,2011
6,"edição de, de Paulo, publicada, Paulo edição de, de Paulo edição de",191,2011
7,"Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal, Supremo",74,2011
8,"de projeto, apresentação de projeto, do Imposto, Projeto de Lei, de Lei PL de",6,2011
9,"dengue, do Dia Mundial de, Dia Mundial de, Mundial de, Mundial de Luta",16,2011
10,"Críticas ao, Governo Federal, Críticas ao Governo, como Líder Críticas, Críticas às",32,2011
11,"autoria de, de autoria de, autoria de Exa, de autoria de Exa, autoria de Exa que",80,2011
12,"Rio, do Rio, Rio Grande, Rio Grande do, do Rio Grande",59,2011
13,"Banco, do Banco, Banco Central, do Banco Central, crédito",56,2011
14,"como Líder Registro, assuntos como Líder, outros assuntos como Líder, outro assunto como Líder, assunto como Líder",196,2011
15,"Televisão, Rede, da Rede, de Televisão, TV",81,2011
16,"pública no, Mato Grosso, segurança pública, pública no Estado, Preocupação com as",52,2011
17,"Governo Federal, do Governo Federal, Distrito Federal, do Distrito Federal, pelo Governo Federal",49,2011
18,"Amazônia, Amazonas, da Amazônia, do Amazonas, Estado do Amazonas",56,2011
19,"participação de, da participação de, da participação, participação de Exa, da participação de Exa",62,2011
20,"de imprensa no, de cerceamento, liberdade de imprensa no, de corrupção de, no governo do Estado",1,2011
21,"petróleo, de petróleo, exploração, gás, exploração de petróleo",25,2011
22,"Agricultura, Reforma Agrária, de Agricultura, de Agricultura Reforma, de Agricultura Reforma Agrária",44,2011
23,"Venezuela, da Venezuela, Chávez, em Caracas, Caracas",12,2011
24,"médicos, dos médicos, Medida, Medida Provisória, medidas",29,2011
25,"reforma, reforma política, da reforma, da reforma política, sobre reforma",40,2011
26,"CPI, da CPI, CPI para, de CPI, CPI para investigar",19,2011
27,"BR, Transportes, transporte, dos Transportes, transportes",27,2011
28,"vida, da trajetória, dos temas que, trajetória, temas que",35,2011
29,"salário mínimo, salário, mínimo, do Ministro, do salário mínimo",66,2011
30,"Registro da presença, presença no, da presença, Plenário, presença no plenário",21,2011
31,"reforma tributária, reforma, da reforma tributária, uma reforma, de uma reforma",16,2011
32,"Ambiente, Meio Ambiente, ambiental, do Meio Ambiente, meio ambiente",10,2011
35,"pronunciamento, pronunciamento do, pronunciamento do Senador, ao pronunciamento, ao pronunciamento do",18,2011
36,"Orçamentos Públicos Fiscalização, Orçamentos Públicos, Públicos Fiscalização, Planos Orçamentos Públicos, Mista de Planos",31,2011
37,"vetos, veto da, de vetos, vetos presidenciais, presidenciais",9,2011
38,"Bolsonaro, Jair Bolsonaro, deputado federal Jair, deputado federal Jair Bolsonaro, federal Jair",2,2011
39,"dos cinco anos, dos cinco anos da, dos cinco, cinco anos da, anos da sanção da",25,2011
40,"câncer, Câncer, mama, câncer de, do Câncer",29,2011
41,"Aeronáutica, aeroportos, de Aeronáutica, aeroporto, Aeroporto",49,2011
42,"de da revista, Magazine, Comentários acerca do, da edição, Petrobras",1,2011
43,"royalties, royalties do, dos royalties, royalties do petróleo, do petróleo",85,2011
44,"Santa Catarina, Catarina, de Santa Catarina, Estado de Santa Catarina, Estado de Santa",11,2011
45,"visa, que visa, Exa que visa, visa dar, que visa dar",11,2011
46,"dos Guimarães, Cora Coralina, Coralina, Peixoto, poetisa",10,2011
47,"lançamento, do lançamento, Registro do lançamento, lançamento do, do lançamento do",49,2011
48,"Florestal, Código Florestal, novo Código Florestal, do novo Código Florestal, do Código Florestal",89,2011
49,"drogas, de drogas, de legalização, de legalização de, legalização de",9,2011
50,"Dia Internacional, Internacional da Química, Ano Internacional da Química, da Química, Química",15,2011
51,"Mudanças Climáticas, Climáticas, Mudanças, sobre Mudanças, sobre Mudanças Climáticas",12,2011
52,"Copa, Copa do Mundo, Copa do, do Mundo de, Copa do Mundo de",16,2011
53,"terras, de terras, terras indígenas, de terras indígenas, demarcação de terras indígenas",9,2011
54,"Regional da Região, na jurisdição do, Região como Líder, Região como, na jurisdição",1,2011
-1,"Referente ao, Cachoeira, PEC, Projeto de Lei, Medida Provisória",1595,2012
0,"Dilma Rousseff, Presidente Dilma, Presidente Dilma Rousseff, da Presidente, da Presidente Dilma",130,2012
1,"no Brasil, brasileira, econômica, do Brasil, Brasil outros assuntos",187,2012
2,"transcurso, Homenagem, pelo transcurso, Homenagem pelo, Homenagem pelo transcurso",138,2012
3,"pelo falecimento, pesar, de pesar, pesar pelo, pesar pelo falecimento",73,2012
4,"violência, da violência, Penal, violência contra, do Código Penal",108,2012
5,"Educação, educação, da educação, professores, da Educação",103,2012
6,"edição de, matéria intitulada, da matéria intitulada, Registro da matéria, da matéria",139,2012
7,"Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal, do Supremo Tribunal Federal",53,2012
8,"Vale do, Vale, do projeto de lei, regulamenta as atividades, de esclarecimento ao",3,2012
9,"Registro de evento da, descoberta da, que premiará, assunto como Líder Alerta, da Organização Pan Americana",3,2012
10,"Governo Federal, outro assunto Críticas, assunto Críticas, assuntos Críticas, outros assuntos Críticas",48,2012
11,"de autoria de, autoria de, autoria de Exa, de autoria de Exa, projeto de lei",53,2012
12,"Rio, do Rio, Rio Grande, Rio Grande do, do Rio Grande",60,2012
13,"Banco, crédito, do Banco, de crédito, financeira",42,2012
14,"Líder Preocupação, como Líder Preocupação, Líder Preocupação com, como Líder Preocupação com, outros assuntos como Líder",106,2012
15,"Rádio, Rede, da Rede, Televisão, de telefonia",47,2012
16,"no Estado do, pública no, Estado do Mato, Estado do Mato Grosso, do Mato Grosso",69,2012
17,"Governo Federal, do Governo Federal, pelo Governo Federal, pelo Governo, Distrito Federal",68,2012
18,"Amazonas, do Amazonas, Estado do Amazonas, Amazônia, da Amazônia",37,2012
19,"participação de, da participação de, da participação, participação de Exa, da participação de Exa",53,2012
20,"Fernando Lugo, impeachment do, impeachment do Presidente, Presidente do Paraguai Fernando, Paraguai Fernando Lugo",10,2012
21,"petróleo, de petróleo, petróleo no, de petróleo no, do petróleo",13,2012
22,"Agricultura, agricultores, Comissão de Agricultura, de Agricultura, agricultura",26,2012
23,"Venezuela, da Venezuela, na Venezuela, Venezuela no, da Venezuela no",14,2012
24,"Medida, Medida Provisória, medida, medida provisória, da Medida Provisória",36,2012
25,"reforma, reforma política, política, da reforma, da reforma política",10,2012
26,"CPI, da CPI, CPI do, da CPI do, da CPI do Tráfico",15,2012
27,"BR, Transportes, transporte, transportes, de Transportes",39,2012
28,"Prestação de contas, de contas, Prestação de, Prestação, parlamentar",20,2012
29,"do Ministro, Ministro Gilberto Carvalho, do Ministro Gilberto Carvalho, do Ministro Gilberto, Ministro Gilberto",15,2012
30,"Registro da presença, Prefeito, Prefeitos, prefeitura, presença da",14,2012
31,"tributária, reforma tributária, de reforma tributária, carga tributária, de reforma",14,2012
32,"Ambiente, Meio Ambiente, do Meio Ambiente, ambiental, Mundial do Meio",24,2012
33,"visita do Vice Presidente, sobre visita do Vice, visita do Vice, Temer ao, do Vice Presidente da",1,2012
34,"cumpra Regimento, Registro de reconhecimento, hs, para que se cumpra, Solicitação Mesa para",2,2012
35,"pronunciamento, Senador Mário Couto, Senador Mário, pronunciamento do Senador Mário, pronunciamento do Senador",13,2012
36,"fiscal, fiscal entre, fiscalização, Orçamentos Públicos Fiscalização, Orçamentos Públicos",11,2012
37,"vetos, veto, dos vetos, vetos presidenciais, presidenciais",18,2012
39,"da Lei Maria, da Lei Maria da, Lei Maria da Penha, Lei Maria da, Maria da Penha",6,2012
40,"câncer, Câncer, Hospital, Câncer de, Emoção com",5,2012
41,"aeroportos, dos aeroportos, aeroportos brasileiros, Aeroporto, aeroporto",24,2012
42,"da Petrobrás, Petrobrás, Petrobras, da Petrobras, Estado do Ceará outros",4,2012
43,"royalties, dos royalties, royalties do, dos royalties do, royalties do petróleo",40,2012
44,"Santa Catarina, Catarina, de Santa Catarina, Estado de Santa, Estado de Santa Catarina",21,2012
45,"visa, que visa, Exa que visa, de Exa que visa, de que visa",8,2012
46,"que possa ser, de que possa, oral no, na sessão do dia, ser votado",2,2012
47,"lançamento, do lançamento, Registro do lançamento, lançamento do, do lançamento do",26,2012
48,"Florestal, Código Florestal, do Código Florestal, do Código, novo Código Florestal",30,2012
49,"drogas, drogas no Brasil, de drogas, drogas na região, região de fronteiras",3,2012
50,"Dia Internacional, Internacional, Internacional da Mulher, Dia Internacional da Mulher, do Dia Internacional",18,2012
51,"climáticas, Climáticas, Mudanças Climáticas, mudanças climáticas, sobre Mudanças",7,2012
52,"Copa, Copa do Mundo, Copa do, futebol, de futebol",25,2012
53,"terras, de terras, terras indígenas, indígenas, das terras indígenas",13,2012
54,"PLC, requerimento que diz respeito, do Amaral do, relatório de Exa, discordância quanto",3,2012
-1,"Referente ao, PLS, PEC, PLS Complementar, proveniente da Medida",2759,2013
0,"Presidente Dilma, Presidente Dilma Rousseff, Presidente da República, da Presidente, ao Presidente",136,2013
1,"no Brasil, brasileira, econômica, da economia, política",183,2013
2,"transcurso, Registro do transcurso, do transcurso, Registro do, pelo transcurso",163,2013
3,"pelo falecimento, pesar, de pesar, pelo falecimento do, pesar pelo",123,2013
4,"violência, maioridade penal, penal, da maioridade penal, da violência",149,2013
5,"Educação, educação, de Educação, Plano Nacional de Educação, Nacional de Educação",131,2013
