Topic,Words,Frequency,Timestamp
30,"Não aplica Não, Não aplica Não aplica, aplica Não aplica, aplica Não, aplica Não aplica Não",6,2007
31,"Não aplica, sociais, Distrito Federal, Distrito, Federal",1,2007
32,"Governo Federal, voto secreto, secreto, Governo, Estados Municípios",8,2007
33,"Não aplica, Não, Não aplica Não aplica, Não aplica Não, aplica",3,2007
34,"constitucional saúde, não cumprir essa, defende ressaltar, obrigação constitucional, essa obrigação",4,2007
35,"Brasil, respeitar, importância, constitucional, direitos",5,2007
36,"mencionado, solução pacífica, tradições, preâmbulo, pacífica",2,2007
37,"tributária, reforma tributária, dever Estado, esse direito constitucional, aplica menciona citar",6,2007
38,"financiamento, cassação mandatos, indicação, CPMF, práticas considera",3,2007
39,"Não aplica, critica, instrumento importante, democrática país, defende",1,2007
40,"impeachment, responsabilidade, processo impeachment, defende, democracia",1,2007
41,"cumprir função, provisórias não, medidas provisórias não, aplica critica situação, critica situação atual",4,2007
42,"aplicação recursos, mínimos, educação saúde, importância cumprir, aplicação",3,2007
43,"Não aplica, Não, aplica, terrorismo, critica",1,2007
44,"Não aplica, Não, Não aplica Não aplica, Não aplica Não, aplica Não aplica",4,2007
45,"Não aplica, responsabilidade, crime, crime responsabilidade, Sistema",2,2007
48,"Não aplica, Não aplica Não, Não aplica Não aplica, aplica Não, aplica Não aplica",4,2007
49,"Renan Calheiros, mencionar ela consagra, contra esse, Renan, aplica defende mencionar ela",6,2007
50,"obrigação, não cumprir essa, constitucional destaca importância, destaca importância afirmar, obrigação constitucional",3,2007
51,"positiva, menciona forma positiva, forma positiva, menciona forma, Manaus",3,2007
52,"nacional Não aplica, nacional Não, importância desse marco, desse marco, importância desse",4,2007
55,"apenas casos, medidas provisórias, provisórias, excessivo medidas provisórias governo, não está sendo respeitado",2,2007
56,"lei deve, autonomia, conforme estabelecido Federal, estabelecido Federal, essa autonomia",4,2007
57,"respeitar disposições, respeito compromisso, ações, aplica defende importância respeitar, criticando ações",4,2007
-1,"aplica, Não aplica, Não, não, menciona",179,2008
0,"aplica, Não aplica, critica, não, menciona",198,2008
1,"Não, Não aplica, não, direitos, mas",193,2008
2,"aplica, Não aplica, Não, defende, menciona",85,2008
3,"medidas, medidas provisórias, provisórias, Não aplica, Não",65,2008
4,"direitos, respeito, importância, crise econômica, criação Defensoria",32,2008
5,"Não aplica Não, Não aplica Não aplica, Não aplica, aplica Não, aplica Não aplica",28,2008
6,"entes federativos, federativos, medidas, medidas provisórias, provisórias",35,2008
7,"pessoas deficiência, dignidade pessoa humana, dignidade pessoa, pessoa humana, dignidade",7,2008
8,"idosos, trabalhadores, instituições, respeito parte, excessivo medidas provisórias governo",16,2008
9,"escola, público, concurso público, falta cumprimento especialmente, critica falta cumprimento especialmente",5,2008
10,"serviços públicos, serviços, públicos, cidadania plena, Receitas União DRU",15,2008
11,"Ela destaca importância, reeleição, importância, mandato, defende importância",19,2008
12,"aplica, Não aplica, aplica Não, aplica Não aplica, Não aplica Não",1,2008
13,"proteção direitos, governo tentar, autoriza, aplica defende liberdade, Não aplica defende liberdade",10,2008
14,"crimes hediondos, Não aplica, legislação, interpretação, crimes",23,2008
15,"uso medidas, uso medidas provisórias, faz avaliação positiva, avaliação positiva ou negativa, avaliação positiva ou",12,2008
16,"avanço significativo, reconhece apesar, não intervenção, direitos civis, violação constitucional",5,2008
17,"culturais, exercício direitos, destaca importância democracia, direitos fundamentais previstos, contra abusos poder",6,2008
18,"cinco anos, eleitoral, consolidação, importância respeitar, aprovar medidas",12,2008
19,"Governo, medidas provisórias, provisórias, projetos lei, medidas",1,2008
20,"ampliando, liberdades civis, direitos fundamentais, transição, também destaca",13,2008
21,"petróleo energia elétrica, participação popular processo, petróleo energia, prejudicaria, Senado garantir",5,2008
22,"especialmente diz respeito necessidade, excessivo medidas provisórias governo, essa exigência, importância cumprir especialmente diz, exigência constitucional",4,2008
23,"racismo, exalta mencionar, crime inafiançável imprescritível, luta democracia, inafiançável imprescritível",6,2008
24,"propõe emenda incluir, emenda incluir, incluir, propõe emenda, Não aplica Não",21,2008
26,"mandato presidencial, presidencial, mandato, menciona discutir responsabilidade, discutir responsabilidade",7,2008
27,"regime, advogados, texto constitucional Ele, uso inadequado medidas, uso inadequado medidas provisórias",10,2008
28,"sábia, patrimônio, cultural, destaca importância democracia, usar",9,2008
29,"importância mencionar, competência, municípios, criação municípios, muitos municípios",5,2008
30,"defende importância especialmente diz, importância especialmente diz, importância especialmente diz respeito, defende importância especialmente, violação direitos constitucionais",5,2008
32,"MST, agressão, visão crítica, atual Brasil, grupos",3,2008
33,"Não aplica Não, Não aplica Não aplica, aplica Não aplica, aplica Não aplica Não, Não aplica",11,2008
34,"parlamentarismo, Polícia Federal, Polícia, segurança, medida provisória",8,2008
35,"Roraima, ela Ele menciona, sociais direitos, direitos garantidos ela, Roraima território",4,2008
36,"terras tradicionalmente ocupadas, indígenas ele, territoriais, indígenas terras, contexto crítica",8,2008
37,"social Não aplica, social Não, justiça social, Estado democrático direito, democrático direito",2,2008
38,"critica uso medidas provisórias, critica uso medidas, critica prever, medidas provisórias, provisórias",6,2008
39,"militar, demarcação, sociais, instrumento importante, democrática país",5,2008
41,"luta democracia, importância luta, economia, retorno, aprovada",7,2008
42,"urbanos, verdadeira, ter promovido, nas relações, trabalhadores",3,2008
43,"Não aplica, Não, aplica, terrorismo, critica",1,2008
44,"menciona referindo ela, menciona referindo, comparação, existência, constituições",2,2008
45,"políticos mas, mas não critica diretamente, melhorar eficiência, constitucional destaca, estruturação",3,2008
47,"integração, associação, povos América Latina, povos América, América Latina",1,2008
48,"avaliação, previsto Ele critica, terras tradicionalmente ocupadas, brasileira Ele menciona, ou negativa",4,2008
49,"financiamento, constitucionais relacionados, financiamento saúde pública, financiamento saúde, necessidade cumprir",3,2008
50,"Não aplica, Não aplica Não aplica, Não aplica Não, aplica Não aplica, aplica Não",4,2008
51,"discurso menciona, comissões, expressar opinião clara si, sem expressar opinião clara, expressar opinião clara",1,2008
52,"direitos sociais, redução jornada, redução jornada trabalho, sociais, jornada trabalho",7,2008
54,"defende, falha, princípios, oposição, Não aplica",1,2008
55,"medidas provisórias Não aplica, medidas provisórias Não, provisórias Não aplica, provisórias Não, prerrogativas Senado",4,2008
56,"menciona discutir proposta emenda, menciona discutir proposta, discutir proposta emenda, necessidade emendar, discutir proposta",2,2008
57,"terras indígenas mas não, indígenas mas não opinião, indígenas mas não, terras indígenas mas, indígenas mas",4,2008
-1,"aplica, Não aplica, Não, aplica Não aplica, aplica Não",170,2009
0,"Não, Não aplica, não, defende, critica",226,2009
1,"aplica, Não, Não aplica, aplica Não aplica, aplica Não",185,2009
2,"respeito proporcionalidade, diz respeito proporcionalidade, Não aplica, falta, respeito",36,2009
3,"aplica Não aplica Não, aplica Não aplica, aplica Não, aplica, Não aplica Não",45,2009
4,"função social, constitucionais, função, propriedade, Não aplica",32,2009
5,"regulamentação, importância, União Estados, decisão, Não aplica visão positiva",28,2009
6,"entes federativos, federativos, aplica, defende deve cumprida especialmente, deve cumprida especialmente",29,2009
7,"ambiental, legislação, demarcação, proteção ambiental, ambientais",25,2009
8,"Não aplica Não aplica, Não aplica Não, aplica Não aplica, aplica Não, emenda constitucional",17,2009
9,"Não aplica Não, Não aplica Não aplica, aplica Não aplica, aplica Não, aplica Não aplica Não",23,2009
10,"entre direitos, Municípios, contra discriminação, distribuição recursos entre, recursos entre União Estados",13,2009
11,"compromissos, crise, municípios, criação instituições, considera positivo",15,2009
12,"Não aplica, aplica Não aplica, aplica Não, Não aplica Não, Não aplica Não aplica",54,2009
13,"soberania popular, soberania, emenda constitucional, constitucional, disposições especialmente",17,2009
14,"municípios, federativo estabelecido, permitido, mencionar emenda, unanimidade",7,2009
15,"Constituinte marco, princípios constitucionais publicidade, constitucionais publicidade, administrativos, democrática país",8,2009
16,"normas legais, ensino fundamental, distribuição recursos entre, exalta estabelecer, educação Brasil",2,2009
17,"biomas, opinião clara si Ele, clara si Ele, mas não opinião clara, mas não opinião",7,2009
18,"partilha, entre Brasil, política social cultural povos, cultural povos, brasileira não",10,2009
20,"aposentadoria especial, pessoas deficiência Ele, inclusão, direitos constitucionais especialmente, deficiência Ele",8,2009
21,"harmonia entre poderes, justiça social Brasil, defende importância respeito, criação Sistema Único, criação Sistema Único Saúde",8,2009
22,"Não aplica, Não, Não aplica Não aplica, Não aplica Não, aplica Não aplica",2,2009
23,"esses direitos sejam efetivamente, Ele destaca importância garantir, menciona documento, produtores rurais, esses direitos sejam",5,2009
24,"combater desigualdades, igualdade, importância princípio, mencionar importância, princípio igualdade",1,2009
25,"Não aplica Não, Não aplica Não aplica, aplica Não, aplica Não aplica, Não aplica",40,2009
26,"reconhecimento importância, processo Não, demonstra respeito, tratados internacionais, menciona destacar",2,2009
27,"processo redemocratização, vê avanço, redemocratização, avanço, processo",5,2009
28,"Não aplica, aplica, menciona, referindo, democracia brasileira",3,2009
29,"inconstitucional Não aplica, inconstitucional Não, democracia brasileira defende, seria inconstitucional, defende seja respeitada especialmente",4,2009
30,"critica, Não aplica Não, Não aplica Não aplica, aplica Não aplica, aplica Não",2,2009
31,"critica tentativa alterar, tentativa alterar, lei ordinária, especialmente diz respeito distribuição, respeito distribuição",4,2009
32,"Presidente não, defende importância princípios, impessoalidade moralidade publicidade eficiência, impessoalidade moralidade publicidade, legalidade impessoalidade moralidade publicidade",4,2009
33,"Petrobras, Lula, governo, ameaçada, Financiamento",7,2009
34,"direitos, segurança, constitucionais, defende, medida provisória",3,2009
35,"reconhece marco importante, participação democrática, direitos individuais sociais, marco importante redemocratização Brasil, marco importante redemocratização",4,2009
36,"medida provisória, provisória, finalidade, parlamentarismo, deveria ter sido",4,2009
37,"defende representa, propõe emenda constitucional, federado, direito Brasil Ela, teto constitucional",5,2009
39,"Governador, estabelecido Federal, conforme estabelecido Federal, regionais conforme, pobreza redução desigualdades sociais",3,2009
41,"evento, transparência nas, ter possibilitado criação Estado, possibilitado criação Estado, emancipação",7,2009
42,"redução, redução jornada trabalho, redução jornada, jornada trabalho, jornada",6,2009
43,"letra morta, morta, critica afirmar ela, entre três, exalta contribuição",5,2009
44,"PEC altera, criticar Medida, criticar Medida Provisória, defende criticar Medida, defende criticar Medida Provisória",4,2009
45,"democrática, constitucionais Congresso, violação prerrogativas, Legislativo conforme estabelecido, defende criticar uso",6,2009
46,"importância desse, região, estado, Nacional Constituinte exclusiva, Brasil está",17,2009
47,"associação, professores, povos América, povos América Latina, Latina",16,2009
48,"beneficia, advogados, importância princípio, princípio igualdade, cidadão",3,2009
49,"entes federativos Ele, reconhece trouxe avanços significativos, bandeira Brasil, rasgar bandeira Brasil, Senado cumprir",5,2009
50,"corrupção, ameaça direitos, Ele menciona direitos, corrupção Ele, Justiça brasileira",7,2009
51,"importância dar, tutela, normativa, força, lacuna",2,2009
52,"Não aplica, Não aplica Não aplica, Não aplica Não, aplica Não aplica, aplica Não",2,2009
53,"MST, nomeação, Tribunal Contas União, Tribunal, essas ações",19,2009
54,"desobediência ela, defendido, justiça, desobediência, erro",3,2009
55,"transformação Roraima Território Federal, eliminar desigualdades regionais, eliminar desigualdades, transformação Roraima Território, Roraima Território Federal Estado",7,2009
56,"Sarney, aplicação correta, implica ele, defende decisão Supremo Tribunal, defende decisão Supremo",8,2009
57,"foi marco importante, destaca foi, foi marco, importante Brasil, democratização",3,2009
58,"Legislativo, crime, inclusão, Legislativo conforme, Lei Ficha",2,2009
-1,"aplica, Não aplica, Não, direitos, aplica Não aplica",141,2010
0,"aplica, Não, Não aplica, Brasil, menciona",182,2010
1,"Não, Não aplica, Federal, menciona, critica",85,2010
2,"mínimo, princípios, salário mínimo, avanço significativo, salário",22,2010
3,"direito Brasil Ele, consagra direito, referindo ela Cidadã Ele, ela Cidadã Ele, referindo ela Cidadã",28,2010
4,"faixa fronteira, fronteira, regime, civil, referência",34,2010
5,"aplica, Não aplica, Não, aplica Não aplica, aplica Não",81,2010
6,"luta contra, racial, medicamentos, igualdade, dignidade pessoa humana",24,2010
7,"Governador, Municípios, petróleo, orçamento, aplica Não",53,2010
8,"cidadãos brasileiros, brasileiros, cidadãos, fundamental importância, inconstitucional segundo",12,2010
9,"Plano Real, Real, história democrática Brasil, história democrática, cidadania",19,2010
11,"nuclear, Não aplica aplica exalta, Não aplica menciona destacar, aplica menciona destacar, aplica aplica exalta",7,2010
12,"defende princípios, papel proteção direitos, saúde todos brasileiros, Assembleia Nacional Constituinte exclusiva, punições",17,2010
13,"Ele argumenta, menciona mas, aplicação correta, Santa Catarina, menciona mas não",11,2010
14,"não ter sido, autodeterminação povos, constitui, brasileira Não aplica Não, País",7,2010
15,"moralidade, probidade administrativa moralidade, administrativa moralidade, conforme estipulado, probidade administrativa",7,2010
16,"Roraima, transformação Roraima Território Federal, através emendas, biomas, criação Estado Roraima",6,2010
17,"melhorar, estabilidade econômica, fundamentais desenvolvimento, sistema judicial, corrigir distorções",3,2010
18,"fronteira, restrições, clara si Não aplica, clara si Não, opinião clara si Não",5,2010
19,"conquista direitos, política institucional, inclusive, foi fundamental, pelas",6,2010
20,"apoio, não, aplica, Não aplica, Não",2,2010
21,"sujeitos, reconhece importância ter, atenção, importância ter, considerar",2,2010
22,"transporte, propõe, menciona apenas contextualizar, apenas contextualizar, contextualizar",5,2010
23,"legislação trabalhista, proteção direitos trabalhadores, trabalhadores, respeito proteção direitos, diz respeito proteção direitos",4,2010
25,"trabalho escravo, escravo, trabalho, reconhece marco importante, Não aplica apoio Emenda",8,2010
26,"benefícios, estados Amapá, luta democracia, Estado democrático direito exalta, democrático direito exalta",7,2010
27,"advogados, defende, constitucionais, respeito, polícias",1,2010
28,"estrutura constitucional, indica, propor emenda, valoriza, apoio mencionar",4,2010
29,"Código, mulheres, luta pelos direitos, importante luta, alinhado princípios",8,2010
30,"Não aplica, Não, aplica, critica, Não aplica Não",1,2010
31,"Distrito Federal, Distrito, federal, positiva, autonomia política",28,2010
32,"tais medidas, criminalidade, visa melhorar, apoio proposta emenda visa, apoio proposta emenda",2,2010
33,"autonomia, Estado Roraima, definir, aplica Não aplica destaca, permitiu",4,2010
35,"decisões judiciais, aposentados, judiciais, decisões, Brasil visão positiva",6,2010
36,"desigualdade, político, entes federativos Ele, federativos Ele, Brasil exalta marco",13,2010
37,"OAB, petróleo, Ordem Advogados Brasil, critica emenda, defesa ordem",5,2010
39,"comparando, previdência social, utilizadas, importantes trabalhadores, retirar esses direitos",9,2010
41,"prevalência direitos humanos, prevalência direitos, política externa, prevalência, seguir princípios",1,2010
42,"história brasileira, ela proporcionou, exalta mais, proporcionou, nos direitos",3,2010
43,"esse direito, distribuição justa, esse direito constitucional, esse, pré sal",3,2010
44,"cumprimento Federal, transparência nos, falta, ausência, falta ação",1,2010
45,"Não aplica Não, Não aplica Não aplica, aplica Não aplica, aplica Não, aplica Não aplica Não",4,2010
46,"regras, social Brasil defende, desigualdade social, redução pobreza, aplicação Lei",11,2010
47,"trabalho, inovadora, fundamentais Brasil, sociedade livre justa, livre justa",6,2010
48,"direitos fundamentais trabalhadores, fundamentais trabalhadores, benefícios previdenciários, trabalhadores especialmente, mérito",1,2010
49,"defende ela direitos, Roraima Estado, conforme Ele critica, exploração petróleo, sal",4,2010
51,"positiva, menciona forma positiva, forma positiva, menciona forma, Manaus",1,2010
52,"trabalhadores brasileiros, texto original, mas defende, brasileiros Ele, injustiças",2,2010
53,"Militar, mas mantém, Cidadã destaca importância, Cidadã destaca, princípios",4,2010
54,"integral gratuita, importância afirmar ela, destaca importância afirmar, reconheceu, devem respeitados",4,2010
55,"Não aplica No aplica, Não aplica No, aplica No aplica, aplica No, No aplica",3,2010
57,"pobreza, social país, objetivos fundamentais República Federativa, fundamentais República Federativa, Eduardo Suplicy",3,2010
58,"Legislativo, crime, inclusão, Legislativo conforme, Lei Ficha",2,2010
-1,"aplica, exalta, Não aplica, Não, não",197,2011
0,"exalta, Não, Não aplica, aplica Não aplica, aplica Não",239,2011
1,"não, Não, Não aplica, defende, menciona",106,2011
2,"Não aplica, Não, menciona, mas, implementar",60,2011
3,"Justiça, CNJ, necessidade, Federal, Não aplica",44,2011
4,"importância, aplica, Não aplica, Não, Roraima",93,2011
5,"DRU, Não aplica, Não, Não aplica Não aplica, Não aplica Não",32,2011
6,"aplica, Não aplica, Não, Direito, redivisão",39,2011
7,"argumentar, Pública, individuais, todos Estados Municípios, especialmente diz respeito princípios",17,2011
8,"salário, Brasil, princípios liberdade, exalta Cidadã, entre todos Estados",14,2011
9,"aplica aplica, municípios, devem feitas, dificulta, criticar ações considera",16,2011
10,"salário mínimo, salário, mínimo, ideal, constitucional deve",5,2011
11,"águas, Ele também menciona importância, também menciona importância, mulheres, ela",19,2011
12,"aplica, Não aplica, aplica Não, aplica Não aplica, Não aplica Não",1,2011
13,"acesso Justiça, Defensoria Pública, Defensoria, Pública, Justiça",18,2011
14,"critica utilização excessiva, utilização excessiva, importância desses, Brasil associando, expressão",5,2011
15,"proteção crianças, crianças, direitos servidores, racismo, democrático",13,2011
16,"fundamentais, objetivos fundamentais, erradicação pobreza, erradicação, redução desigualdades",26,2011
17,"resultados, petróleo, Estados, direito saúde, Não aplica",22,2011
18,"Sistema Único Saúde SUS, Único Saúde SUS, Saúde SUS, Sistema Único Saúde, Único Saúde",8,2011
19,"discussão, petróleo, controlar, implica reconhecimento positivo, direitos Estados produtores",15,2011
20,"devem, exalta marco democracia brasileira, mudanças devem, participação, devem respeitadas",9,2011
21,"aplica Não aplica aplica, Não aplica aplica, aplica aplica, Não aplica, Não aplica Não",4,2011
22,"direitos Estados produtores, cobrança ICMS, direitos Estados produtores petróleo, comunitários saúde, violar esses direitos",9,2011
23,"menciona, mas, direitos, estrangeiros, defende",3,2011
24,"Pública União, Defensoria Pública União, assistência jurídica, atendimento, exalta ter criado",3,2011
26,"Saúde, essas diretrizes, regimes, ter incorporado, exalta ter incorporado",13,2011
27,"autonomia administrativa, modernização, compromete, financeira, administrativa",3,2011
28,"Defensoria, Defensoria Pública, Pública, também elogia, Ele também elogia",7,2011
29,"educação, educação pública, estabelecendo, superação, históricos",2,2011
30,"nucleares, essa exigência, atenção, conforme estipulado, destaca importância seguir",3,2011
31,"cultura, exercício direitos, direitos culturais, cidadania Brasil, culturais",3,2011
32,"saúde direito, constitucional saúde, redução pobreza, destaca Federal, Ele menciona especificamente",6,2011
33,"redemocratização país, papel redemocratização, organização, exalta papel, redemocratização",2,2011
34,"família, proteção social, social, cumprir função, benefícios previdenciários",5,2011
35,"Tocantins, estados, regulamentação, conforme estabelecido Ela, outros estados",7,2011
36,"defende especialmente, especialmente, menciona, critica, Não aplica",1,2011
37,"Brasil Estado, sistema penal, política institucional, sociedade Não aplica, sociedade Não",8,2011
38,"judicial, Brasil, cidadãos menciona, considera distorção, Brasil deve",6,2011
39,"produtores, Federal importância, mínimo decreto, já mecanismos, salário mínimo decreto",6,2011
40,"saúde, justiça social, saúde pública, constitucional, direitos",19,2011
42,"defende papel proteção, democracia brasileira mencionando, essas conquistas constitucionais, indígenas, brasileira mencionando",11,2011
43,"letra morta, respeito direitos humanos, aprovar medidas, segundo ele desrespeita, governo Não aplica",5,2011
44,"indígenas, Conselho, menciona relação direitos, Convenção Direitos Pessoas, indígenas defende",10,2011
45,"diretrizes especialmente, trata direitos, Ele valoriza, desigualdades regionais sociais, regionais sociais",3,2011
47,"interpretação, trabalhadores Ele, discute interpretação, Tribunal Superior, Superior",1,2011
48,"proteção integral, menciona relação direitos, Magistratura, direitos, importância equilíbrio entre",10,2011
49,"emendas, PECs, apresentação, inversão, destruir",1,2011
50,"administrativas, Brasil Estado, participação democrática, democrática Não, democrática Não aplica",9,2011
51,"progresso, ensino, Manaus, mulheres, importância assegurar direitos",7,2011
52,"Não aplica, Não aplica Não aplica, Não aplica Não, aplica Não aplica, aplica Não",2,2011
54,"reconhece marco importante, econômico social, estabilidade democrática, reconhece marco, progresso",4,2011
55,"garantias, letra morta, dessas garantias, mas critica falta implementação, proteção crianças adolescentes",5,2011
56,"direitos trabalhadores rurais, constitucional atual, direito resposta, eram, redemocratização país",3,2011
57,"novo Código, Código Penal, relevante, legislação brasileira, marco legal",3,2011
58,"exalta ter instituído, social país, probidade administrativa moralidade, administrativa moralidade, Territórios Federais",6,2011
-1,"Não aplica, aplica, critica, não, defende",139,2012
0,"aplica, Não, Não aplica, defende, não",209,2012
1,"importância, Não aplica, defende, critica, direitos",153,2012
2,"exalta, Não aplica, Não, guerra, menciona",40,2012
3,"Não aplica, Federal, sem devido, defende, autonomia",36,2012
4,"SUS, Saúde SUS, Único Saúde SUS, Sistema Único Saúde SUS, Sistema Único Saúde",42,2012
5,"Brasil Não aplica Não, desigualdades sociais, Brasil Não aplica, Brasil Não, desigualdades",12,2012
6,"direitos, importância, instituições, Não aplica, aplica",29,2012
7,"constitucionais mas não opinião, proporcionado, constitucionais mas não, conforme Ele critica, obrigações constitucionais",4,2012
8,"escolar, direito resposta, transporte, regras, menciona",10,2012
9,"respeito cumprimento, Ele elogia, cumprimento, constituinte, Manaus",18,2012
10,"federativo, exalta referindo, federativo defende, cláusula pétrea Ele, Tribunal Federal deve",8,2012
11,"processo contra, contra ele, público, serviço público, serviço",13,2012
13,"ensino, Brasil, Caatinga, falta cumprimento especialmente, critica falta cumprimento especialmente",8,2012
14,"aspirações, parlamentar Ela, cassação mandatos, pauta, Ele critica violação",8,2012
15,"Municípios, diversas, direitos deveres, todo poder emana, todo poder emana povo",7,2012
16,"Roraima estado, transformação Roraima estado, papel transformação, transformação Roraima, visão positiva papel",5,2012
17,"dever Estado, menciona, educação dever Estado, educação dever, importância democracia participativa",14,2012
18,"estrangeiros, transposição, Congresso, Senado, direitos sem",8,2012
19,"comércio, visa, princípio, representação, emenda visa",20,2012
20,"petróleo, públicos mas não, todos Estados Municípios, todos Estados, federativas",4,2012
21,"melhoria qualidade, eliminar desigualdades regionais, eliminar desigualdades, analfabetismo, sociedade Estado",3,2012
22,"entes federados, pacto federativo, pacto, federativo, voto",10,2012
23,"administrativa moralidade, criar nova, vontade popular Ele, probidade administrativa moralidade, respeito Lei",5,2012
24,"Não aplica, Não aplica Não aplica, Não aplica Não, aplica, aplica Não aplica",2,2012
26,"CNJ, participação, importância respeitar princípios constitucionais, exploração recursos naturais, participação Estados Municípios",6,2012
27,"transparência, previsões, águas, vê essas mudanças, cassação mandatos",5,2012
28,"petróleo, autoriza, desacordo, menciona relação regulamentação, fundamental",7,2012
29,"finanças, aplica critica permitir, Não aplica critica permitir, negativamente, contribuições",2,2012
30,"futuro, direito greve, greve, mulheres, constitucionais Congresso",10,2012
31,"cumprimento Federal, Federal especialmente diz, Federal especialmente diz respeito, destaca importância cumprimento, construção Estado",3,2012
32,"garantia, dessa garantia, esse objetivo, excessos, discute questão",3,2012
33,"ela contém, garantem direitos, direitos trabalhistas, trabalhistas, exalta mencionar",2,2012
34,"outros estados, estados Amapá, cooperativas, tutela, associação",4,2012
35,"Comissão, negativa atual, visão negativa atual, utilizadas, instalação Comissão",6,2012
36,"sem criticar ou, menciona relação regulamentação, criticar ou, legislação vigente, relação regulamentação",4,2012
37,"diminuição, necessidade cumprir, menciona falar, si Não aplica Não, desigualdades regionais",5,2012
38,"Não aplica, aplica, terrorismo, texto, critica",2,2012
39,"educação pública, destaca avanços, financiamento educação, investimento, educação",1,2012
40,"importância processo, papel PMDB, aplica menciona discutir questão, Brasil Não aplica menciona, processo redemocratização Brasil",3,2012
42,"Reforma, saúde conforme, garantir direito saúde, Estado garantir, constitucional destaca importância",5,2012
43,"alcançadas, publicidade atos públicos, atos públicos, mencionar Lei, positiva referindo ela Cidadã",6,2012
44,"Não aplica, mas não, mas, Federal, falta",1,2012
45,"sob ameaça, devido, avanços democráticos, sistema, critica mencionando",1,2012
48,"política econômica Brasil, econômica Brasil, aplica critica não ter, inadequado, política econômica",3,2012
49,"educação básica, básica, Ministério, educação, Ministério Público",7,2012
51,"Não aplica, Não aplica Não, Não aplica Não aplica, aplica, aplica Não aplica",3,2012
52,"Magistratura, avanços democráticos, apoio papel, magistrados, impunidade",1,2012
54,"texto constitucional Ele, Não aplica exalta princípios, aplica exalta princípios, exalta princípios, projeto lei visa",5,2012
55,"conforme preconizado, preconizado, critica não, critica, medidas provisórias",1,2012
56,"desigualdades regionais, regionais, desigualdades, regionais critica, reduzir desigualdades regionais",1,2012
57,"negativo, legislação penal, critica especialmente diz respeito, critica especialmente diz, Não aplica exalta afirmar",3,2012
58,"controle, Legislativo, emenda constitucional, Legislativo conforme, princípios",5,2012
-1,"Não aplica, menciona, direitos, critica, não",209,2013
0,"Não, Não aplica, defende, não, direitos",258,2013
1,"não, Não, Não aplica, menciona, direitos",310,2013
2,"importância, defende, Brasil, Não aplica, exalta",89,2013
3,"direitos, TSE, aplica, importância, exalta",51,2013
4,"federativo, direitos adquiridos, equilíbrio federativo, equilíbrio, importância",18,2013
5,"sociedade Ele, federativa, Ministério Público, Ministério, Público",20,2013
6,"decisão, tribunais, direitos, critica, emenda",24,2013
7,"médicos, essa categoria, médicos militares, discutir proposta emenda, discutir proposta",5,2013
8,"voto, secreto, voto secreto, importância, necessidade continuar",31,2013
9,"governadores, direitos, Ele elogia, Estado, constitucionais",20,2013
