Topic,Words,Frequency,Timestamp
42,"CPMF, CPMF argumentando, prorrogação CPMF, prorrogação, CPMF argumentando ela",31,2007
43,"legitimidade instituições democráticas, restaurar legitimidade instituições, Limpas, Itália, legitimidade instituições",1,2007
44,"Estatuto Igualdade Racial, Estatuto Igualdade, Igualdade Racial, Racial, Igualdade",2,2007
45,"Regimento, regimentais, constitucionais regimentais, Regimento Interno, Regimento Interno Senado",4,2007
48,"crédito, crédito rural, guiar políticas, deve guiar, Ernesto",1,2007
49,"Câmara Deputados, Deputados, Câmara, entre Senado Câmara, garantir justiça democracia",3,2007
50,"aposentados pensionistas, pensionistas, constitucionais justiça social apoia, reajuste anual, mesmo percentual reajuste concedido",3,2007
51,"Venezuela, Venezuela Mercosul, ingresso Venezuela, ingresso Venezuela Mercosul, Hugo Chávez",6,2007
53,"alerta risco, alerta necessidade, democracia alerta, instituições democráticas, democráticas",4,2007
55,"respeitar pacto, descentralização poder, promover desenvolvimento regional nacional, respeitar pacto federativo, pacto federativo promover",1,2007
56,"defende implementação políticas, defende implementação, implementação políticas, implementação, defende implementação políticas públicas",2,2007
-1,"governo, direitos, políticas, medidas provisórias, social",182,2008
0,"visa, visa garantir, Lei visa, PEC visa, Projeto Lei visa",50,2008
1,"Brasil, brasileira, Brasil defende, política, Bolívia",61,2008
2,"celebra, democracia, Brasil, democrática, destacando",64,2008
4,"sugerindo, governo, postura, critica postura, critica gestão",30,2008
5,"educação, professores, piso salarial, piso, qualidade",31,2008
6,"direitos, medidas provisórias, provisórias, preocupação, regulamentação",23,2008
7,"Tribunal, Tribunal Federal, Supremo Tribunal, Supremo Tribunal Federal, Supremo",23,2008
8,"fiscalização, fiscal, Fiscal, Lei Responsabilidade Fiscal, Responsabilidade Fiscal",12,2008
9,"Presidente, Presidente Lula, Presidente Senado, República, Presidente República",21,2008
10,"fortalecer contrapoderes, preservar democracia, defende importância, democracia, defende importância manter",20,2008
11,"Estado Amapá, econômico, financeira, desenvolvimento econômico, econômica",12,2008
12,"previdenciária, novo sistema, microempreendedores, projeto lei complementar, individuais",5,2008
13,"processo demarcação, crimes, forma atual pois, privilégios não, criminalizar discriminação",5,2008
14,"Brasil, Unidos critica, Estados Unidos critica, brasileiro, Estados Unidos",10,2008
15,"Congresso, Congresso Nacional, Nacional, defende Congresso, medidas provisórias",21,2008
16,"reforma política, reforma, política, defende reforma política, defende reforma",9,2008
17,"CPI, CPIs, criação CPI, instalação, instalação CPI",15,2008
18,"royalties, recursos provenientes, provenientes, distribuição mais, produtores",5,2008
19,"aprovação Projeto Lei, Projeto, aprovação Projeto, institui Dia Nacional, forma promover inclusão",2,2008
20,"democráticos, democráticos constitucionais, princípios democráticos constitucionais, valores democráticos, princípios democráticos",7,2008
21,"tributária, reforma tributária, reforma, proposta reforma tributária, proposta reforma",14,2008
22,"terras, indígenas, terras indígenas, demarcação, demarcação terras",18,2008
23,"Presidente, critica postura, critica postura Presidente, postura Presidente, critica postura Partido",4,2008
24,"Governo Federal, Governo, Federal, governo federal, governo",16,2008
26,"ambiental, preservação ambiental, preservação, proteção ambiental, legislação ambiental",5,2008
28,"medidas provisórias, medidas, Congresso, critica uso excessivo medidas, critica uso excessivo",15,2008
29,"judicial, Paulo, São Paulo considerando, calúnia, deve combatida proteger",2,2008
30,"veto, vetos, oportunidade perdida, Presidente República não vete, Constitucional melhorar",3,2008
31,"Amazônia, critica PLV, brasileira permitir, ineficácia Governo, critica ineficácia Governo",2,2008
32,"Federal, Federal deve, Distrito Federal, autonomia eficácia, reajuste salarial servidores",3,2008
33,"Defensores, Públicos, defensores públicos, garantir acesso justiça, considera aprovação proposta",5,2008
34,"separação poderes conforme estabelecido, corrigir considera injustiça cometida, apoia constituição, Judiciário intervenha, substitutivo PLS",3,2008
35,"histórica, princípios justiça social dignidade, constitucional busca, busca corrigir essa injustiça, domésticos alinhando princípios",2,2008
37,"petróleo, diesel, Gás, exploração petróleo, liberalização",5,2008
38,"TV, governamentais sugere, sugere aprovação Projeto Lei, sugere aprovação Projeto, vitória povo",3,2008
40,"medicina, não atendam, cursos medicina, elevar nível, cursos",1,2008
41,"adolescentes, crianças adolescentes, adolescentes alinhando, crianças adolescentes alinhando, adolescentes alinhando princípios constitucionais",4,2008
42,"CSS, CPMF, impostos, melhorar gestão recursos, gestão recursos",8,2008
44,"Estatuto Igualdade Racial, Estatuto Igualdade, Igualdade Racial, Racial, Igualdade",6,2008
45,"Regimento, Regimento Interno, garantir medidas provisórias, garantir medidas, conformidade Regimento",2,2008
46,"Lei Gestão Florestas Públicas, Lei Gestão Florestas, Gestão Florestas Públicas, Gestão Florestas, Florestas Públicas",2,2008
47,"TST, prática está, adicional insalubridade, apoia decisão STF, decisão STF",1,2008
48,"crédito, créditos extraordinários, faz apelo Governo, financeira orçamentária, sejam tratadas",3,2008
49,"Câmara Deputados, Deputados, Estatuto Pessoa Deficiência, Pessoa Deficiência, Estatuto",8,2008
50,"previdenciário, fator previdenciário, fator, reajuste, pensionistas",15,2008
53,"alerta, alerta risco, alerta necessidade, alerta necessidade vigilância, necessidade vigilância",5,2008
54,"Judiciário, pilar democracia critica, critica desvalorização, respeito fortalecimento, defensoria pública",2,2008
55,"pacto federativo corrigir, federativo corrigir, novo pacto federativo, necessidade novo pacto, defende necessidade novo pacto",1,2008
56,"públicas respeitem direitos, políticas públicas respeitem direitos, implementação políticas públicas respeitem, políticas públicas respeitem, públicas respeitem",1,2008
-1,"pública, políticas, social, aprovação, democracia",205,2009
0,"visa, aprovação, PEC visa, apoia aprovação, visa garantir",54,2009
1,"Brasil, brasileira, política, democracia, reforma política",53,2009
2,"estabelecidos, democráticos, Brasil, reforça, expressa orgulho",35,2009
4,"atual, sugerindo, critica atual, governo, administração",31,2009
5,"educação, professores, Educação, piso salarial, qualidade",30,2009
6,"legislação, expressa, transparência, regulamentar, garantir direitos",31,2009
7,"Tribunal, Supremo Tribunal, Supremo Tribunal Federal, Tribunal Federal, Supremo",28,2009
8,"fiscal, fiscalização, responsabilidade fiscal, falta fiscalização, responsabilidade",18,2009
9,"Presidente, Sarney, Presidente Lula, apela Presidente, Presidente República",16,2009
10,"defende revisão, defende importância, garantir justiça, direitos sociais, defende medida",9,2009
11,"financeira, econômico, desenvolvimento econômico, financeira Municípios, regional",24,2009
12,"direção futuro, política Ministério Educação, Arthur Virgílio, política Ministério, através comissões",3,2009
13,"criminalização, crimes, Penal, Código Penal, preocupação imagem Senado perante",5,2009
14,"Brasil, Brasil critica, critica política externa, sugerindo Brasil, Brasil deveria",20,2009
15,"Congresso, Congresso Nacional, não fique, não mero, possa funcionar",3,2009
16,"reforma, reforma política, defende reforma, política, defende reforma política",12,2009
17,"CPI, CPIs, instalação CPI, CPI Petrobras, CPI investigar",17,2009
18,"royalties, petróleo, produtores, royalties pré sal, royalties pré",6,2009
19,"Lei Complementar, Complementar, propõe Projeto Lei Complementar, resolver questão forma, questão forma",2,2009
20,"democrático, retrocessos políticos, representação municipal, votando PEC, celebração Dia",6,2009
21,"tributária, reforma tributária, reforma, defende reforma tributária, distribuição recursos",7,2009
22,"terras, indígenas, terras indígenas, demarcação, demarcação terras",13,2009
23,"Presidente, postura Presidente Lula, critica postura Presidente, Presidente Lula, postura Presidente",7,2009
24,"Governo Federal, Governo, Federal, federal, governo federal",10,2009
26,"ambiental, legislação ambiental, proteção ambiental, sustentável, ambiente",10,2009
28,"não aprovar, critica falta coerência, equidade distribuição, sugerindo deveria garantir mais, Congresso",3,2009
29,"judicial, decisão judicial, ativismo judicial, ativismo, sistema judicial",4,2009
30,"veto, vetos, veto presidencial, vetos presidenciais, presidencial",8,2009
31,"Amazônia, desenvolvimento sustentável, Amazonas, redução desigualdades regionais, econômico",14,2009
32,"Federal, Governo Federal, Federal deve, Governo, Governo Federal deve",7,2009
33,"serviço público, público, garantir acesso justiça, público evitando, cumprir papel constitucional garantir",4,2009
34,"Judiciário, aplicação leis, atuação Judiciário, propriedade, criminalidade",6,2009
35,"injustiça, histórica, injustiça histórica, corrigir considera injustiça cometida, votação PEC considerando",4,2009
37,"aumentar gastos, apoia desenvolvimento, desenvolvimento econômico social Roraima, econômico social Roraima, fontes energia",2,2009
38,"Internet, restringir liberdade expressão, propostas regulamentação, sugere necessidade revisão, operadoras",2,2009
40,"médicos, justiça valorização, fixação salário, fixação salário mínimo, propõe fixação",2,2009
41,"adolescentes, crianças adolescentes, Programa, contra crianças adolescentes, Erradicação Trabalho Infantil",3,2009
42,"propostas aumentem, gestão fiscal governo, critica gestão fiscal governo, ineficiente, critica gestão fiscal",1,2009
43,"fortalecimento iniciativas, iniciativas populares, continuidade fortalecimento iniciativas, apoia continuidade fortalecimento iniciativas, Ficha Limpa",1,2009
44,"Estatuto Igualdade Racial, Estatuto Igualdade, Igualdade Racial, Igualdade, igualdade",8,2009
45,"Regimento, Regimento Interno, regimentais, Regimento Interno Senado, constitucionais regimentais",4,2009
46,"Florestal, apoia atualização, atualização, produção agrícola, busca equilibrar",2,2009
48,"crédito, cartões crédito, operações crédito, federativo defende, públicos locais",3,2009
49,"Câmara Deputados, Deputados, Câmara, pauta discussão, apela projeto seja",2,2009
50,"fator previdenciário, fator, aposentados pensionistas, pensionistas, fim fator previdenciário",8,2009
51,"Venezuela, Venezuela Mercosul, adesão, Hugo Chávez, Hugo",12,2009
53,"alerta, proteger democracia direitos fundamentais, necessidade vigilância constante proteger, constante proteger, vigilância constante proteger",1,2009
55,"pacto federativo, pacto, federativo, sugere Senado Federal deve, sugere Senado Federal",3,2009
56,"restaurar credibilidade instituição, defende implementação medidas transparência, implementação medidas transparência, defende implementação medidas, publicação",1,2009
-1,"políticas, social, aprovação, política, pública",161,2010
0,"visa, PEC visa, apoia Projeto, apoia projeto, visa garantir",44,2010
1,"Brasil, política, Brasília, brasileira, destacando",53,2010
2,"democráticos, democracia, estabelecidos, Brasil, sociais",41,2010
4,"sugerindo, critica atual, governo, direitos constitucionais, discriminatória",20,2010
5,"educação, Educação, qualidade, educacional, ensino",32,2010
6,"busca felicidade, felicidade, mães, privacidade, expressa",16,2010
7,"Tribunal, Supremo Tribunal Federal, Supremo Tribunal, Tribunal Federal, Estado Roraima",6,2010
8,"Lei Responsabilidade Fiscal, Responsabilidade Fiscal, Fiscal, Lei Responsabilidade, Responsabilidade",11,2010
9,"Presidente, Presidente Lula, Presidente República, paz, urgência",8,2010
10,"equilíbrio federativo, defende aprovação, defende aprovação projeto lei, deve continuar, defende aprovação projeto",9,2010
11,"Código Defesa Consumidor, Defesa Consumidor, financeira, economia, Campanha Fraternidade busca promover",14,2010
12,"corrigir injustiças criadas, defende necessidade revisão dessa, criar desigualdades, especialmente trabalhadores, necessidade revisão dessa",1,2010
13,"crimes, Penal, penal, crime, Código Processo",18,2010
14,"brasileira, Brasil, corrupção falta, social segurança, justiça social segurança",5,2010
15,"novo programa, programa seja, governo Congresso, novo governo, programa",1,2010
16,"reforma política, política, reforma política eleitoral, política eleitoral, reforma",4,2010
17,"Petróleo, deve cuidadosamente examinada, União sugere, examinada, cuidadosamente examinada",1,2010
18,"royalties, petróleo, distribuição, royalties pré sal, royalties pré",17,2010
19,"remuneração justa, modernizando, salariais garantir, corrigir injustiças salariais garantir, injustiças salariais garantir",4,2010
20,"Substitutivo Câmara, celebra sucesso, decisão política, Câmara Projeto, dentro sistema",3,2010
21,"tributária, reforma tributária, reforma, defende reforma tributária, entre entes",5,2010
22,"terras, terras indígenas, demarcações terras, demarcação terras, critica política",6,2010
23,"Presidente Lula, Presidente, Presidente Lula relação, postura Presidente Lula relação, postura Presidente Lula",5,2010
24,"Governo Federal, Governo, Federal, critica falta, governo federal",10,2010
25,"urgência votação PEC, carreira jurídica, dê urgência, apelo Presidente, faz apelo Presidente",1,2010
26,"ambiental, ambiente, meio ambiente, ambientais, preservação ambiental",4,2010
28,"resistência, Executivo compromete, compromete função, compromete função legislativa, função legislativa Congresso",2,2010
29,"Senado deve buscar entendimento, deve buscar entendimento respeite, evite judicialização, evite judicialização matéria, judicialização matéria",1,2010
30,"vetos, vetos presidenciais, presidenciais, Congresso, Executivo defende",3,2010
31,"Amazônia, Amazonas, objetivos constitucionais, desenvolvimento econômico, econômico",6,2010
32,"Distrito Federal, intervenção federal, Federal, intervenção, autonomia política",9,2010
33,"Defensoria Pública, Pública, públicos, públicos aposentados, fortalecimento expansão Defensoria",4,2010
34,"Judiciário, judiciais, eficiência sistema judiciário, judiciário, sistema judiciário",6,2010
35,"histórica, igualdade gênero, injustiça histórica, igualdade, enfatiza importância",6,2010
36,"fortalecer democracia Estado, apoia gestão Ministro, gestão Ministro, cumprimento leis, democracia Estado Direito",1,2010
37,"petróleo, modelo partilha, Estados produtores petróleo, produtores petróleo, partilha exploração pré",5,2010
38,"especialmente setores, TV, digital, telecomunicações, telefonia",5,2010
40,"mortalidade, Paraná sugerindo, autoridades públicas, direitos assegurados critica, assegurados critica",2,2010
41,"adolescentes, crianças adolescentes, Criança, PLS visa alterar, devem assumir responsabilidades",2,2010
42,"CPMF, menos dependente, sugerindo Governo deve, impostos CPMF, necessidades produtores rurais",2,2010
43,"Ficha Limpa, Limpa, Lei Ficha Limpa, projeto Ficha Limpa, projeto Ficha",5,2010
44,"Estatuto Igualdade, Estatuto Igualdade Racial, Racial, Igualdade Racial, Igualdade",5,2010
46,"Florestal, Código Florestal, Brasileiro, realidades, revisão Código Florestal",2,2010
48,"crédito, cartões crédito, mercado cartões crédito, mercado cartões, proteger consumidores",3,2010
49,"Câmara, Marinha, Câmara Deputados, Deputados, recursos destinados Marinha",3,2010
50,"fator previdenciário, fator, aposentados pensionistas, pensionistas, reajuste",6,2010
54,"não prejudiquem, eleitorais defende, necessidade decisões, critica uso político, especialmente contextos",1,2010
55,"apoia revisão Pacto Federativo, revisão Pacto Federativo, recursos União deve, desigualdades regionais especialmente, Federativo",2,2010
56,"previstos especialmente, implementação políticas públicas garantam, defende implementação políticas públicas, defende implementação políticas, defende implementação",1,2010
-1,"pública, propõe, política, recursos, criação",199,2011
0,"visa, Lei visa, Projeto Lei visa, PEC visa, apoia Projeto",55,2011
1,"Brasil, brasileira, política, brasileiro, desenvolvimento",79,2011
2,"democráticos, reforça, política, Roraima, Amapá",54,2011
4,"critica falta, sugerindo, Roraima destacando, governo, prerrogativas Legislativo",16,2011
5,"educação, educacionais, Educação, professores, educacional",28,2011
6,"deficiência, pessoas deficiência, reforça, expressa, vida",27,2011
7,"Tribunal, Supremo Tribunal Federal, Supremo Tribunal, Tribunal Federal, decisão Supremo Tribunal Federal",16,2011
8,"fiscalização, fiscal, Fiscal, Responsabilidade Fiscal, Lei Responsabilidade Fiscal",18,2011
9,"Presidente, Presidenta, Presidenta Dilma, apela Presidente, Presidente Dilma",15,2011
10,"instituição, defende continuidade, nacional, nacional especialmente tempos, concessões energia elétrica",11,2011
11,"econômicos sociais, regional, desenvolvimento regional, Estados, econômicos",23,2011
12,"defesa direitos, retrocesso, campanha nacional, reafirma relevância PTB, considera decisão Ministro",4,2011
13,"Penal, Código Penal, penal, crimes, crime",10,2011
14,"Brasil, obrigações constitucionais legais, insuficiência recursos destinados, política tributária governo, Instituto Evandro Chagas",3,2011
15,"Congresso, Congresso Nacional, Nacional, defende Congresso, Congresso Nacional deve",16,2011
16,"reforma política, reforma, política, defende reforma política, participação popular",7,2011
17,"CPI, CPI investigar, defende instalação CPI, instalação CPI, instalação",4,2011
18,"royalties, petróleo, produtores, royalties pré sal, royalties pré",38,2011
19,"corrigir distorções promover justiça, distorções promover justiça, distorções promover, número salários mínimos, iniciativa popular visando",3,2011
20,"democrático, princípio democrático, democrática, políticos, seguidos pelos",7,2011
21,"tributária, reforma tributária, reforma, defende reforma tributária, carga tributária",8,2011
22,"terras, terras indígenas, demarcação terras, demarcação, demarcação terras indígenas",8,2011
23,"Presidente, Presidente Dilma, defensores, contra corrupção, Presidente Dilma Rousseff",5,2011
24,"Governo Federal, sugerindo regulamentação, regulamentação, governo federal, Federal",5,2011
26,"ambiental, proteção ambiental, constitucionais proteção ambiental, princípios constitucionais proteção ambiental, proteção",5,2011
28,"Congresso, medidas provisórias, legislativas critica, defende Congresso deve retomar, forma medidas provisórias",4,2011
29,"judicial, decisão judicial, Secretaria Direito, representa retrocesso termos, Supremo Tribunal Federal expressa",3,2011
30,"responsabilidade processo, responsabilidade processo legislativo, Nacional deve retomar, Congresso Nacional deve retomar, vetos",1,2011
31,"Amazônia, sustentável, Amazonas, desenvolvimento sustentável, Amazônia destacando importância",6,2011
32,"Governo Federal, Governo, Federal deve, desigualdades regionais, autonomia política",5,2011
33,"Pública, Defensoria Pública, defensores públicos, públicos, número defensores",10,2011
34,"harmonização, propõe criação novos Tribunais, eficiência sistema judiciário, PEC propõe criação novos, propõe criação novos",2,2011
35,"expressa gratidão reconhecimento, Tocantins destacando importância, Tocantins destacando, gratidão reconhecimento, destacando importância histórica",1,2011
37,"produtores, petróleo, não produtores, exploração petróleo, gasolina",6,2011
38,"digital, acesso, inclusão digital, Internet, TV",7,2011
40,"apoia PEC PEC, médicos Brasil, distribuição médicos Brasil, criação carreira, distribuição médicos",1,2011
41,"adolescentes, crianças adolescentes, sexual, enfatiza necessidade mudança, violência",8,2011
42,"Social Saúde, criação Contribuição Social, criação Contribuição Social Saúde, criação Contribuição, Contribuição Social Saúde",1,2011
43,"Ficha Limpa, Limpa, Lei Ficha Limpa, Lei Ficha, aplicação",10,2011
44,"racial, igualdade, Estatuto Igualdade, Estatuto Igualdade Racial, Igualdade Racial",4,2011
45,"Regimento, Regimento Interno, Regimento Interno Senado, representação proporcional, regimentais",6,2011
46,"Florestal, Código Florestal, ambiental, preservação ambiental, agrícola",21,2011
50,"política longo, política longo prazo salário, prazo salário, prazo salário mínimo, longo prazo salário mínimo",1,2011
51,"Venezuela, Venezuela Mercosul, social conforme princípios constitucionais, justiça social conforme princípios, justiça social conforme",2,2011
53,"alerta, ação imediata, necessidade ação imediata, garantir estabilidade instituições, alerta necessidade ação",1,2011
54,"liminar Ministro, CNJ argumentando, pode permitir, argumentando enfraquece, controle Judiciário",1,2011
55,"pacto federativo, pacto, novo pacto federativo, novo pacto, União Estados Municípios",7,2011
56,"implementação, defende implementação, implementação políticas, implementação políticas públicas, justiça social reconhecimento",3,2011
-1,"social, desenvolvimento, pública, Estados, propõe",184,2012
0,"visa, PEC visa, Lei visa, Projeto Lei visa, aprovação",58,2012
1,"Brasil, brasileira, política, brasileiro, Brasil defende",56,2012
2,"democráticos, progresso, alinhando princípios, destacando, sociais",23,2012
3,"respeitar soberania, Paraguai, Fernando, deve respeitar, impeachment",2,2012
4,"governo, sugerindo, ação, governo sugerindo, problemas estruturais",18,2012
5,"educação, educacionais, educacional, escolas, federalização",13,2012
6,"direito resposta, Senador, Requião, projeto lei, resposta",18,2012
7,"Tribunal, Supremo, Supremo Tribunal Federal, Supremo Tribunal, Tribunal Federal",21,2012
8,"fiscal, fiscalização, transparência fiscal, política fiscal, controle social",11,2012
9,"Presidenta, Presidente, Presidenta Dilma, Dilma, Presidente Lula",14,2012
10,"organismos internacionais, governo paraguaio suspensão, resolução TSE, investigar relações entre, sejam revistas garantir",9,2012
11,"Estados, financeira, econômico, desenvolvimento econômico, promover desenvolvimento",21,2012
12,"Previdência sugerindo, defende decisões, luta igualdade direitos, ela enfraquece direitos, enfraquece direitos",2,2012
13,"Código Penal, Penal, Código, crimes, reforma Código",19,2012
14,"Brasil, Brasil critica, diplomática Brasil, critica submissão, diplomática",13,2012
15,"Congresso Nacional, sugere Congresso, sugere Congresso Nacional, Congresso Nacional deve, servidores públicos",9,2012
16,"reforma política, reforma, política, reforma política inclua, política inclua",9,2012
17,"CPI, CPIs, investigação, instalação, proteção patrimônio público",7,2012
18,"royalties, petróleo, pré sal, royalties pré sal, royalties pré",32,2012
19,"defende aprovação, Projeto Lei, defende aprovação PEC, base cálculo, profissão jornalista",6,2012
20,"democráticas, democrática país, democrático, instituições democráticas, democrática",8,2012
21,"tributária, reforma tributária, reforma, tributário, sistema tributário",6,2012
22,"terras, terras indígenas, demarcação terras, demarcação, demarcação terras indígenas",7,2012
23,"Presidente, critica postura, postura, tempos crise econômica critica, proteger instituições democráticas",3,2012
24,"Governo Federal, federal, Governo, questão transposição, governo federal",7,2012
26,"ambiental, legislação ambiental, meio ambiente, licenciamento, ambientais",8,2012
28,"Congresso, Congresso Nacional, medidas provisórias, critica inércia Congresso, inércia Congresso",4,2012
29,"judicial, decisão judicial, judicialização, deve liderar revisão, Projetos Lei Senado",4,2012
30,"vetos, vetos presidenciais, presidenciais, veto, apreciação",5,2012
31,"Amazônia, Amazonas, faixa, desenvolvimento Amazônia, Águas",9,2012
32,"Federal, Distrito Federal, Governo Federal, Governo Federal deve, Federal deve",5,2012
33,"públicos, defensores públicos, fortalecer Defensoria Pública, Defensoria Pública, Pública",5,2012
34,"Judiciário, importância Judiciário, judiciais, CNJ, sistema judiciário",10,2012
35,"histórica, igualdade gênero, igualdade, luta igualdade gênero, luta igualdade",6,2012
37,"promoverá distribuição mais, promoverá distribuição, defende sanção, projeto lei PLS, unidades federativas",1,2012
38,"TV, telefonia, Internet, digital, inclusão digital",5,2012
40,"médicos, distribuição médicos, profissionais saúde, medicamentos, Médicos",4,2012
41,"adolescentes, crianças adolescentes, necessidade abordagem mais, mais integrada, ineficácia políticas públicas",2,2012
42,"gestão recursos, recursos já, critica má, gestão recursos saúde, CSS",1,2012
43,"Ficha, Ficha Limpa, Limpa, Lei Ficha Limpa, Lei Ficha",9,2012
44,"racial, racismo, igualdade racial, nas instituições brasileiras, instituições brasileiras apoia",2,2012
45,"regimentos internos, sessão Congresso Nacional, regimentos, institucionalidade, Rose Freitas",1,2012
46,"Florestal, Código Florestal, equilibrar, desenvolvimento sustentável, sustentável",8,2012
48,"apoia decisão Congresso, solução evitar, votação Orçamento, decisão Congresso Nacional, liminar Ministro",1,2012
49,"Câmara Deputados, Deputados, indicação Prof, deve agir independência, acredita nova",3,2012
53,"alerta, apoia divulgação, importância respeitar proteger, riscos democracia liberdade, alerta necessidade",2,2012
54,"Judiciário, argumentando compromete independência, independência Judiciário, critica permanência, assuntos internos",2,2012
55,"pacto federativo, pacto, federativo, Pacto, Pacto Federativo",5,2012
56,"implementação políticas, defende implementação, defende implementação políticas, políticas, implementação políticas públicas",3,2012
-1,"aprovação, política, pública, propõe, social",303,2013
0,"visa, PEC visa, apoia Projeto, projeto lei visa, lei visa",99,2013
1,"Brasil, brasileira, política, brasileiro, reforma política",79,2013
2,"direitos, celebra anos, destacando, Brasil, social",78,2013
4,"sugerindo, governo, critica atual, critica falta, sugerindo governo",39,2013
5,"educação, Educação, Plano Nacional Educação, Nacional Educação, professores",35,2013
6,"apoia aprovação, aprovação, evitar, Senador, regulamentação",54,2013
7,"Tribunal, Supremo Tribunal, Supremo Tribunal Federal, Tribunal Federal, Supremo",26,2013
8,"fiscalização, fiscal, Fiscal, Responsabilidade Fiscal, Lei Responsabilidade Fiscal",24,2013
9,"Presidente, República, Presidente Senado, Presidente República, Presidência",23,2013
10,"defende aprovação, emenda constitucional, União deve, defende Senado deve, defende Senado",15,2013
11,"financeira, Estados Municípios, econômico, distribuição receitas entre União, distribuição receitas entre",24,2013
13,"crimes, penal, Penal, Código Penal, maioridade penal",22,2013
14,"Brasil, brasileiro defende, brasileiro defende necessidade, Paraná, brasileiro",14,2013
15,"Congresso, Congresso Nacional, Nacional, defende Congresso, Congresso deve",26,2013
16,"reforma política, reforma, política, defende reforma política, defende reforma",23,2013
17,"CPI, CPI investigar, instalação, instalação CPI, modelo exploração",5,2013
18,"royalties, petróleo, redistribuição, produtores, Estados produtores",10,2013
19,"obrigatória execução, obrigatória execução emendas, obrigatória execução emendas parlamentares, torna obrigatória, busca corrigir injustiça",2,2013
20,"democrático, democráticos, democrática, democráticas, eleição direta",16,2013
21,"tributária, reforma tributária, necessidade reforma tributária, reforma, necessidade reforma",3,2013
22,"terras, terras indígenas, demarcação terras, demarcação, demarcação terras indígenas",16,2013
23,"gestão governo Dilma Rousseff, critica gestão governo Dilma, gestão governo Dilma, governo Dilma Rousseff, governo Dilma",5,2013
24,"Governo Federal, Governo, Federal, federal, governo federal",13,2013
28,"Congresso, medidas provisórias, critica inércia, PEC sugere, Congresso Nacional",8,2013
29,"judicial, judicialização, sistema judicial, defende necessidade reformas sistema, necessidade reformas sistema",3,2013
