Topic,Rotulo
9,"Presidente, liderança, Presidência, Congresso, confiança, presidente, decisão, medidas, política, iniciativa, Câmara, independência, democracia, políticas, Legislativo, presidência, posição, direitos, provisórias, aposentados, governo, diálogo, forma, país, crise, eleição, candidatura, credibilidade, Senador, mandato"
10,"principal, manutenção, democracia, direitos, política, liberdade, forma, respeito, poderes, justiça, aprovação, sociedade, proteção, crise, expressão, parlamentares, solução, equilíbrio, regulamentação, criação, democrática, contrapoderes, vulneráveis, medidas, revisão, governo, pessoas, país, consonância, regime"
11,"financeira, Municípios, desenvolvimento, Estados, econômico, financeiro, regional, investimentos, criação, economia, municípios, aprovação, econômicos, dívidas, financeiras, novos, região, autonomia, recursos, regiões, receitas, desigualdades, orçamentária, descentralização, social, econômica, setor, comércio, benefícios, federativo"
12,"reforma, previdência, trabalhadores, trabalhista, direitos, proposta, reformas, retrocesso, trabalhistas, Previdência, previdenciária, terceirização, prejudiciais, prejudicial, pobres, social, governo, trabalho, propostas, sociais, debate, medidas, mulheres, injusta, sistema, proteção, mudanças, relações, injustiças, provisória"
13,"crimes, penal, crime, legislação, maioridade, drogas, criminalização, criminalidade, penas, segurança, terrorismo, violência, impunidade, hediondos, descriminalização, pública, redução, sociedade, juvenil, aprovação, atual, pena, justiça, reforma, homofobia, sistema, criação, projetos, menores, tramitação"
14,"política, governo, brasileiro, brasileira, atual, postura, falta, democracia, externa, internacionais, gestão, saúde, soberania, país, desenvolvimento, interesses, países, prejudicial, sistema, decisão, abordagem, econômica, brasileiras, relações, atuação, acordos, pública, proposta, social, situação"
15,"Congresso, medidas, provisórias, competência, Executivo, Legislativo, papel, questões, democracia, uso, legislativas, Judiciário, legislativa, funções, direitos, leis, fidelidade, segurança, regulamentação, poderes, responsabilidades, vez, fim, partidária, temas, pública, política, conformidade, relação, forma"
16,"reforma, política, financiamento, sistema, campanhas, político, reformas, partidos, campanha, eleitoral, mudanças, políticas, democracia, populares, popular, participação, políticos, série, eficiente, representativo, distrital, público, eleições, eleitorais, proposta, abrangente, mecanismos, reeleição, partidárias, fim"
17,"CPI, CPIs, instalação, investigação, investigações, criação, transparência, fiscalização, governo, empresa, corrupção, tentativa, gestão, pandemia, minoria, oposição, atuação, irregularidades, imparcial, denúncias, má, fiscalizador, má gestão, ações, Judiciário, funcionamento, questão, necessária, caso, recursos"
18,"royalties, petróleo, distribuição, produtores, Estados, redistribuição, Municípios, federativo, justa, equitativa, recursos, proposta, educação, destinação, justiça, estados, equilíbrio, nova, regionais, desigualdades, busca, social, brasileiros, municípios, direitos, forma, divisão, emenda, desenvolvimento, revisão"
19,"aprovação, jurídica, segurança, necessária, medida, distorções, país, doações, injustiças, essencial, limites, servidores, nacional, justa, justiça, direitos, recursos, pessoas, formação, forma, adequado, eleições, defesa, exterior, remuneração, final, municípios, parte, direito, tributárias"
20,"democrático, democráticos, democrática, democráticas, valores, compromisso, política, país, instituições, políticos, direito, preocupação, democracia, população, integridade, emenda, defesa, atual, constitucional, situação, retrocessos, ditadura, líderes, atual situação, popular, políticas, fortalecimento, republicano, estabilidade, exemplo"
21,"tributária, reforma, carga, tributário, distribuição, proposta, recursos, sistema, desenvolvimento, entes, federativo, redução, justiça, pacto, justa, contribuinte, justo, União, social, eficiência, renda, Tributária, arrecadação, produção, equitativa, tributários, tributos, econômica, atual, fiscais"
22,"terras, indígenas, demarcação, conflitos, demarcações, temporal, marco, jurídica, direitos, interesses, mineração, segurança, política, reservas, indenização, campo, povos, desenvolvimento, paz, ecológicas, soberania, estrangeiros, nacionais, índios, áreas, rurais, legislação, processos, governo, atual"
23,"Presidente, postura, governo, atuação, política, gestão, democracia, instituições, integridade, ações, crise, tentativa, econômica, administração, Ministro, relação, país, ameaça, ação, democráticas, candidatura, declarações, uso, promessas, forma, manifestações, corrupção, autoridade, situação, defensores"
24,"federal, falta, governo, relação, ação, gestão, saúde, estadual, políticas, inação, atuação, ambiental, política, administração, desenvolvimento, federativo, recursos, população, pública, forma, fundiária, questão, ações, crise, orçamento, investigações, competentes, serviços, papel, violência"
25,"interino, governo, sociais, retrocesso, econômica, medidas, direitos, conquistas, ilegítimo, golpe, econômicas, legitimidade, últimos anos, últimos, democráticos, golpista, continuidade, democracia, relação, proposta, ponte, contraste, polícia, trabalhistas, anos, brasileiro, nacional, econômico, apoio, ameaça"
26,"ambiental, ambiente, meio, proteção, ambientais, sustentável, licenciamento, sustentabilidade, preservação, legislação, desenvolvimento, global, aprovação, populações, obras, mundo, políticas, regularização, revisão, brasileira, ágil, atuais, usinas, implementação, líder, moderna, indígenas, infraestrutura, danos, papel"
27,"gastos, sociais, retrocesso, social, educação, públicos, direitos, áreas, saúde, ameaça, investimentos, medida, relação, fundamentais, povo, governo, avanços, serviços, propostas, público, inclusão, mercado, agenda, serviço, demandas, constitucional, patrimonialista, moradia, interesses, adicional"
28,"Congresso, provisórias, medidas, inércia, excessivo, prática, uso, Executivo, papel, falta, medida, importantes, ação, governo, legislativas, matérias, atual, justificativa, práticas, legislativo, constitucional, Legislativo, provisória, projetos, independência, antidemocráticas, país, utilização, excessiva, inconstitucionais"
29,"judicial, ativismo, judicialização, decisão, liberdade, sistema, expressão, processo, equilíbrio, imprensa, brasileiro, legislativa, eleitoral, política, ameaça, constitucional, prerrogativas, papel, excessiva, democracia, aprovação, ação, indignação, interferência, Ministro, Judiciário, político, foro, direitos, falta"
30,"vetos, veto, derrubada, presidenciais, presidencial, apreciação, aposentados, votação, autonomia, legislativo, justiça, processo, parlamentares, jurídica, manutenção, pública, decisão, prerrogativas, responsabilidade, segurança, deliberação, credibilidade, eficiência, transparência, reajuste, respeito, aumento, brasileiro, salário, população"
31,"desenvolvimento, sustentável, região, econômico, ambiental, preservação, amazônica, políticas, regionais, restante, nacional, regional, integração, desigualdades, benefícios, infraestrutura, governamentais, ecológico, visão, manutenção, objetivos, redução, essencial, governo, habitantes, implementação, investimentos, tecnologia, ciência, territorial"
32,"federal, autonomia, intervenção, regionais, administradores, emenda, proposta, aparelhamento, medidas, governo, municípios, apoio, medida, esforços, plena, direta, política, local, político, eleição, pública, necessário, desenvolvimento, cidadania, recursos, parte, burocráticos, enchentes, Defensores, pleno desenvolvimento"
33,"públicos, serviços, defensores, pública, público, acesso, greve, essenciais, realização, setor, serviço, segurança, regulamentação, cargos, justiça, Públicos, população, recursos, direito, constitucional, públicas, privado, administração, papel, fortalecimento, servidores, saúde, gestão, Justiça, competente"
34,"Judiciário, judiciais, judiciário, eficiência, Legislativo, atuação, confiança, decisões, sistema, processos, juventude, aplicação, leis, instituições, sensação, prazo, direitos, máximo, conclusão, aprovação, poderes, impunidade, anos, dispositivos, relação, propriedade, Executivo, direito, transparência, regulamentação"
35,"histórica, gênero, igualdade, histórico, injustiça, mulheres, servidores, luta, direitos, papel, contínuo, reconhecimento, sociedade, justiça, igualitária, ato, aprovação, participação, política, construção, gratidão, medida, domésticos, políticos, feminina, justa, formação, defesa, senadores, trabalhadores"
36,"Ministro, impeachment, pedido, ações, atuação, requerimento, democracia, liberdade, expressão, prerrogativas, contrárias, medidas, jurídico, direitos, processo, legal, Requerimento, arbitrárias, abertura, presença, cidadãos, pedidos, inconstitucional, Direito, transparência, decisão, tensões, temático, leis, poder"
37,"petróleo, combustíveis, gastos, produtores, energia, Estados, partilha, exploração, elétrica, preços, diesel, combustível, modelo, finanças, aviação, redução, desenvolvimento, renováveis, recursos, gasolina, nacional, saúde, álcool, proposta, aéreas, alíquota, fontes, instalação, consumo, setor"
38,"TV, digital, informação, telecomunicações, telefonia, democratização, acesso, inclusão, serviços, operadoras, televisão, consumidores, liberdade, comunicação, expressão, aprovação, uso, programação, valores, sociedade, ambiente, básico, exclusão, projetos, privacidade, concessões, essencial, direito, transparência, instrumentos"
39,"governo, Presidente, ameaça, democracia, previdência, medidas, valores, postura, narrativa, política, trabalhadores, eleição, pobres, direitos, antidemocráticas, ações, instituições, políticas, social, propostas, externa, reforma, candidatura, relações, crianças, futuro, ordem, sociedade, prejudicial, facções"
40,"Médicos, Mais, médicos, saúde, medicamentos, programa, carentes, médico, Medicina, estrangeiros, acesso, profissionais, atendimento, medida, regiões, carência, cubanos, carreira, contratação, distribuição, pública, cursos, criação, Portaria, suficiente, iniciativa, essenciais, veículos, adequadas, brasileiros"
41,"adolescentes, crianças, violência, proteção, maioridade, penal, sexual, direitos, menores, exploração, sociedade, vez, políticas, dignidade, infratores, jovens, trabalho, juvenil, crimes, mudança, combate, família, aprovação, alterações, implementação, revisão, internacional, ações, condições, secretarias"
42,"CPMF, recursos, prorrogação, saúde, gestão, carga, impostos, propósito, tributária, governo, extinção, má gestão, má, arrecadação, existentes, gastos, aplicação, população, original, criação, públicos, partido, pública, novos, desnecessária, nome, continuidade, proposta, fim, necessidades"
43,"limpa, aplicação, ficha, corrupção, ética, política, rigorosa, impunidade, popular, cargos, eleições, luta, públicos, anseios, passo, limpas, transparência, sociedade, níveis, implementação, maior, importante, maior participação, legislativas, leis, moralização, combate, votação, avanço, desejo"
44,"racial, igualdade, racismo, cotas, raciais, discriminação, promoção, luta, aprovação, preconceito, social, inclusão, históricas, cultura, desigualdades, projetos, homofobia, ações, políticas, passo, avanço, universidades, oportunidades, compromisso, Dia, implementação, justiça, desigualdade, significativo, valorização"
45,"regimentais, normas, legitimidade, processo, cassação, procedimentos, sessões, legislativo, tramitação, cumprimento, ordem, pressões, rigorosa, decisão, situações, resolução, respeito, Congresso, transparência, mandato, aplicação, questionamentos, ofensiva, parlamentares, voto, ação, rigor, revisão, maior, violações"
46,"ambiental, produção, preservação, agrícola, sustentável, novo, proteção, desenvolvimento, legislação, aprovação, sustentabilidade, revisão, produtores, Deputado, jurídica, necessidades, segurança, atualização, debate, agricultores, cuidadosa, realidades, regularização, ambientais, rurais, concorrente, produtivos, brasileira, consideração, reforma"
47,"atuação, decisão, expressão, ações, liberdade, devido processo, leis, Poderes, parlamentares, postura, institucional, legal, julgamentos, devido, imunidade, descontentamento, Corte, harmonia, processo, posição, interpretação, parlamentar, direito, insalubridade, possíveis conflitos, evento, cristãos, influências, desordem, cautelares"
48,"crédito, operação, cartões, juros, operações, financeiras, Município, consumidores, autorização, créditos, aprovação, requisitos, produtivo, taxas, legais, consumidor, extraordinários, regulamentação, mercado, resolução, externo, pleito, favorável, cooperativas, abusivas, recursos, acesso, decisão, expansão, federais"
49,"legislativo, tramitação, aprovação, Deficiência, pessoas, direitos, deficiência, projetos, processo, Casas, votação, orçamento, acordo, reconhecimento, clientelista, falho, grandes partidos, leis, mulheres, municípios, antidemocrático, eleitoreira, novos municípios, qualidade, guardas, proposta, justiça, perpetuação, documentos, inclusão"
50,"aposentados, previdenciário, fator, pensionistas, reajuste, mínimo, salário, projetos, aposentadorias, fim, justiça, benefícios, direitos, social, recomposição, permanente, pensões, votação, reposição, defasagem, mesmo percentual, aumento, regra, mesmo, aprovação, mobilização, dignidade, percentual, extinção, sociais"
51,"adesão, bloco, integração, ingresso, situação, países, econômicos, entrada, preocupação, democráticos, autoritário, democráticas, regional, possibilidade, regime, imprensa, liberdade, brasileiro, autoritários, Executivo, caminho, democracia, humanos, políticos, mídia, governo, direitos, região, protocolo, cauteloso"
52,"Operação, corrupção, Toga, CPI, investigações, combate, continuidade, instalação, direito, justiça, atuação, ações, instituições, democracia, decisão, Judiciário, casos, condução, adequado, impunidade, preparada, possíveis irregularidades, promiscuidade, preocupação, viés, complexidade, procuradores, tentativa, seletividade, instauração"
53,"risco, democracia, vigilância, autoritárias, anarquia, instituições, abusos, escalada, Judiciário, autoritarismo, democráticas, autoritária, poder, constante, riscos, ditadura, separação, jurídica, limites, direitos, ações, poderes, estado, desobediência, fundamentais, perigo, desagregação, golpes, ação, práticas"
54,"Judiciário, atuação, decisões, decisão, Ministro, intervenção, judiciais, internas, controle, instituições, parlamentares, imparcialidade, independência, defensoria, grau, juiz, posterior, Parlamento, Executivo, desvalorização, liminar, questões, expressão, autonomia, desmandos, contextos, uso, inocentes, adversários, mensalão"
55,"pacto, federativo, novo pacto, Municípios, Estados, novo, União, recursos, distribuição, revisão, entes, justa, regionais, descentralização, desigualdades, centralização, maior, nacional, desenvolvimento, discussão, municípios, poder, escândalos, benefício, relação, positiva, federativos, agenda, injustiça, imprensa"
56,"implementação, políticas, públicas, direitos, dignidade, idosos, indígenas, básica, justiça, povos, renda, social, humanizado, sociais, sucroalcooleira, fundamentais, desigualdades, redução, pessoa, revisão, igualdade, reflexo, universal, nacional, tráfico, saneamento, água, indústria, vulneráveis, criminalidade"
