Topic,Rotulo
13,"forma, constitucionais, Senado, princípios, discussão, lei, atuação, nacional, projeto, democracia, municípios, Congresso, direitos, interesses, comissão, política, setor, aprovação, políticas, atual"
14,"público, importância, aprovação, necessário, violência, democracia, social, reformas, necessidade, emenda, Estado, lei, política, consolidação, saúde, impeachment, crédito, brasileira, projeto, passo"
15,"constitucionais, Justiça, saúde, decisão, desenvolvimento, democracia, jurídica, reforma, responsabilidade, princípios, país, Senado, sociais, aprovação, social, política, direitos, administração, necessidade, brasileiro"
16,"forma, constitucionais, direitos, capacidade, Senado, terras, indígenas, política, desenvolvimento, medida, independência, lei, importância, instituições, democracia, educacional, indígena, atual, autonomia, princípios"
17,"país, Senado, crise, política, mudanças, econômica, aprovação, proposta, democrático, liberdade, igualdade, Estado, tempos, direitos, Estados, implementação, importância, expressão, constitucional, constitucionais"
18,"novo, União, políticas, necessidade, reforma, Senado, Estado, lei, brasileiro, aprovação, projeto, direito, legislação, saúde, democracia, forma, constitucionais, brasileira, crime, ações"
19,"social, governo, sistema, atual, educação, saúde, Senado, partido, políticas, processo, necessária, popular, medida, Congresso, públicos, regulamentação, política, país, trabalho, falta"
20,"política, proteção, crise, direitos, governo, bebidas, constitucionais, criação, democracia, gestão, linha, social, recursos, reformas, atual, necessária, direito, aprovação, projeto, nacional"
21,"Executivo, constitucionais, educação, inclusão, respeito, justiça, princípios, política, direitos, necessidade, recursos, social, democracia, sociais, medidas, sociedade, aprovação, criação, pública, uso"
22,"importância, governo, expressão, liberdade, iniciativa, social, partidos, licença, questão, pessoas, tentativa, direitos, reforma, Senado, medidas, prejudicial, necessidade, educação, mandatos, popular"
23,"impeachment, processo, aprovação, emenda, democracia, responsabilidade, recursos, câncer, forma, importância, segurança, Estados, justa, necessidade, constitucional, projeto, liberdade, governo, política, estabilidade"
24,"governo, continuidade, política, democracia, econômica, partido, importância, atual, gestores, Estado, constitucional, necessário, políticos, lei, direitos, nacional, crise, mudança, proposta, fim"
25,"reformas, direitos, sociedade, prática, sociais, recursos, governo, sistema, necessidade, CPI, reforma, Estados, Senado, controle, Judiciário, saúde, corrupção, políticas, municipalista, vida"
26,"política, pública, projeto, recursos, princípios, brasileira, governo, atual, necessidade, constitucionais, fiscal, reformas, sociedade, criação, emenda, Executivo, Senado, especial, processo, aprovação"
27,"política, justiça, Municípios, votação, ampliação, projeto, medida, regiões, provisória, direitos, social, postura, contrárias, econômico, princípios, importância, economia, ações, sociais, Estados"
28,"necessidade, política, governo, econômica, parlamentar, efeitos, ações, policiais, atuação, respeito, integração, papel, direitos, CPI, sociedade, interesses, frente, igualdade, opinião, atual"
29,"royalties, novo, país, relevante, petróleo, Senado, aprovação, constitucionais, saúde, tramitação, reforma, equilíbrio, princípios, instituições, projeto, aéreas, desenvolvimento, distribuição, lei, regiões"
30,"recursos, governo, competência, crescimento, saúde, pública, democracia, aplicação, revisão, mulheres, federativo, criação, lei, equilíbrio, qualidade, sólida, marco, projeto, Estados, distribuição"
31,"direitos, constitucionais, princípios, deficiência, importância, ato, Congresso, aprovação, proposta, projeto, decisão, financeiro, legislação, possibilidade, políticos, relação, competência, desenvolvimento, saúde, reforma"
32,"necessidade, impeachment, hediondos, crimes, educação, problemas, Senado, brasileira, tentativa, princípios, prática, constitucionais, ensino, escravidão, programa, golpe, medida, aprovação, democracia, legislação"
33,"fatos, lei, projeto, regulatório, Senado, medidas, Estado, políticas, democracia, necessidade, financiamento, falta, desenvolvimento, estados, Ministro, medida, riqueza, Presidente, reforma, justiça"
34,"atual, princípios, marco, segurança, população, reeleição, necessidade, tempo, vontade, Estados, salário, mínimo, social, democracia, justiça, direitos, democráticas, falta, liberdades, forma"
35,"pagamento, saúde, reforma, legislativos, clareza, regulamentação, recursos, constitucionais, sociedade, mulheres, social, necessidade, condução, sociais, atual, necessárias, maior segurança, governo, Senado, direito"
36,"diretas, decreto, políticas, revista, eleições, jurídica, meio, eleitoral, fiscal, projeto, legislação, respeito, Previdência, decisões, disciplinar, lei, importância, aprovação, real, necessidade"
37,"CPI, política, decreto, governo, corporativos, imprensa, demandas, reformas, venda, ilegítimo, brasileiros, pública, vida, forma, financiamento, ataque, medida, relevância, local, eleitorais"
38,"maior, trabalho, cultura, agências, financeiras, recursos, controle, indicação, públicos, crédito, reforma, ações, constitucionais, possibilidade, educação, Senado, doméstico, reguladoras, fiscalização, desenvolvimento"
39,"justiça, social, papel, comunidades, projeto, agentes, tributária, consolidação, servidores, fortalecimento, necessidade, alinhado, proposta, saúde, trabalho, base, lei, mínima, bloco, aprovação"
40,"político, governo, relação, controle, política, projetos, coerente, princípios, próprios, tempo, atual, administrativo, tratamento, constitucionais, decretos, indígenas, direitos, desigual, guerra, sociais"
41,"política, governo, continuidade, gestão, atendimento, criação, Senado, públicos, corrupção, segurança, nacional, crise, atual, econômico, Ministro, democracia, nome, Judiciário, político, liberdade"
42,"trabalhadores, processo, reforma, segurança, mundial, proposta, Municípios, necessidade, direitos, legitimidade, isenção, atual, lei, democracia, saúde, economia, necessidades, impeachment, juros, arrecadação"
43,"democracia, política, revisão, país, preocupação, reforma, cultural, adequado, importância, direito, contratos, processo, fiscal, necessidade, Congresso, luta, instabilidade, respeito, econômica, integridade"
44,"direitos, implementação, atuação, forma, sustentabilidade, constitucionais, medidas, população, Ministro, renda, sistema, constitucional, reforma, prestação, trabalhadores, judiciário, sociais, aprovação, acesso, brasileiro"
45,"país, controle, desenvolvimento, lei, social, hídricos, legislação, constitucionais, direitos, projetos, regional, melhorias, justiça, transparência, prorrogação, inconstitucional, criação, brasileira, campanha, democracia"
46,"externa, política, Câmara, brasileira, liberação, nacional, aprovação, legislação, sociedade, trabalhadores, soberania, fator, princípios, Senado, cargo, competitividade, discriminação, criação, interesses, sociais"
47,"princípios, revisão, direitos, proteção, ensino, sindical, base, constitucionais, indígenas, projeto, política, papel, políticas, Senado, comunidades, decisão, justa, investigações, posição, povos"
48,"educacionais, retrocesso, infraestrutura, segurança, meio, educação, proposta, pública, previdenciário, transparência, processo, foco, contínua, política, aprovação, constitucionais, social, vontade, Câmara, melhoria"
49,"recursos, simbólica, ambiental, desenvolvimento, valores, humano, região, política, dever, manutenção, social, proposta, saúde, nacional, constitucionais, gestão, participação, governo, orçamento, golpe"
50,"maior, federativo, reforma, política, distorções, constitucionais, transparência, demarcação, social, defesa, cartões, governo, pacto, desenvolvimento, alinhamento, terras, voto, análise, externa, constitucional"
51,"compromisso, sociais, projeto, empresas, estatais, responsabilidade, exemplo, nova, doações, pacto, partilha, federativo, abuso, pessoas, transporte, econômico, redução, vida, desigualdades, interino"
52,"desenvolvimento, ilegal, integral, problemas, oportunidades, ação, políticas, políticos, impostos, CPI, mudanças, convocação, locais, postura, implementação, constitucionais, públicos, pandemia, trabalhistas, serviços"
53,"condições, educação, aposentados, trabalhista, inconstitucional, projetos, reforma, física, aviação, direitos, Senado, sociais, votação, brasileiros, regional, moral, nacional, pensionistas, princípios, justiça"
54,"proteção, lei, ideais, segurança, meio, econômica, justas, relação, papel, falta, voto, pública, econômico, autoritárias, políticas, regulamentação, processo, participação, legislação, mercado"
55,"problemas, continuidade, superávit, meta, punição, fiscais, direitos, social, inércia, Presidente, propostas, financeiro, tempos, eficazes, presidencial, Senado, nacionais, governo, petróleo, eficiente"
56,"públicas, orçamentários, lei, aprovação, estabilidade, práticas, participação, governo, reeleição, Projeto, postura, contas, democracia, violação, Senado, necessidade, financeira, gênero, projeto, instituições"
57,"instituições, forma, políticas, interesses, Nação, ataques, grupos, educação, passado, ato, comunicação, cenário, ambientais, decisão, público, capacidade, campanhas, Câmara, internacional, cumprimento"
58,"pobreza, veto, derrubada, passo, jurídica, implementação, importante, indígenas, propriedade, mulheres, éticos, esforços, relação, juros, campo, dívida, sociedade, segurança, Judiciário, medidas"
59,"progresso, projeto, lei, valores, desenvolvimento, criação, necessária, setor, doações, partilha, objetivo, Estado, pessoas, compromisso, justiça, políticos, exploração, medida, justa, social"
60,"pública, governo, econômica, questão, nacional, necessidades, Presidente, militares, regulamentação, financiamento, crises, República, campanha, segurança, responsabilidade, recursos, foro, atual, educacionais, saúde"
61,"inclusão, educação, falta, consumo, política, igualdade, sociais, social, trânsito, parte, país, qualidade, retrocessos, importância, responsabilidade, constitucionais, Senado, saúde, públicas, continuidade"
62,"direito, impeachment, regulamentação, imprensa, saúde, resposta, fiscais, constitucionais, fiscal, serviços, projeto, governo, continuidade, lei, novas eleições, crise, princípios, processo, interino, política"
63,"uso, democracia, constitucionalidade, liberdades, governo, espírito, moralidade, corrupção, impeachment, projeto, crime, país, vez, prejudicial, ética, propósito, leitura, lei, social, brechas"
64,"comissão, definitiva, penal, reformulação, econômicos, criação, royalties, reforma, essencial, médicos, participação, distribuição, Municípios, sociais, urgente, Estado, Senado, públicos, necessidade, governo"
65,"indicação, justiça, funcional, administrativa, percepção, definição, órgãos, confiança, público, autoria, crédito, demarcação, devido, legislação, magistratura, refundação, televisão, rádio, lei, social"
66,"histórica, saúde, empresas, constitucional, categoria, internacionais, pacto, enfermagem, importância, papel, candidatos, piso, aprovação, eleições, desigualdade, prioridade, melhoria, educação, conflitos, salarial"
67,"compromissos, votado, Estados, curso, medicamentos, eleição, segurança, recursos, atual, necessárias, ensino, necessidade, base, renda, política, governo, gestão, internacionais, royalties, municípios"
68,"social, previdência, jovens, desenvolvimento, regularização, questões, sustentável, papel, princípios, invés, solidariedade, civil, governo, justa, educação, proposta, justiça, políticas, avanços, modelo"
69,"reforma, intenção, legislativa, indígena, favor, política, constitucionais, democracia, condução, Senado, cumprimento, deficiência, fiscais, instituições, preservação, eficaz, constitucional, fim, violência, sustentável"
70,"impeachment, processo, golpe, Presidenta, fiscal, econômica, deveres, fatos, político, responsabilidade, decretos, mecanismo, legítimo, cidadã, cargo, parlamentar, princípios, corrupção, cumprimento, democracia"
71,"justa, política, partidário, atual, legítima, abrangente, solução, sistema, injusta, efetiva, campanhas, necessária, reforma, tributária, respeito, país, instituições, crise, prejudicial, administração"
72,"nacionais, emendas, tratamento, assistência, entidades, Estados, constitucionais, princípios, consumidores, CPIs, lei, atuais, urgência, projetos, respeito, política, fiscais, poderes, leis, atuação"
73,"cumprimento, insatisfação, eficiência, número, igualitária, políticas, União, público, desigualdade, econômicas, proteção, relação, falta, controle, constitucional, fundamentais, direitos, reforma, brasileira, comum"
74,"histórica, concretas, investimentos, importância, nomeação, legislação, alinhadas, educação, pública, políticas, vez, petróleo, avanços, administração, constitucionais, desenvolvimento, tramitação, mandado, competente, reforma"
75,"trabalhadores, direitos, brasileira, salário, direito, constitucionais, Parlamento, trabalhista, voluntária, gestantes, dignas, repressão, princípios, midiática, instâncias, desinformação, líder, usuários, trabalho, retrocesso"
76,"gestão, profissionais, enfermagem, Governador, violação, educação, corrupção, impeachment, legal, pública, demandas, gênero, processo, exemplo, valorização, violência, atuação, combate, medo, protagonista"
77,"Senado, opinião, aumento, pública, econômicos, processo, estado, essencial, credibilidade, constitucional, criação, vigência, esporte, apagão, importância, acesso, terras, profissionalização, política, desigualdades"
78,"princípios, Senado, extinção, uso, atual situação, político, justiça, condições, aposentados, constitucionais, dignidade, mulheres, gestantes, servidores, poder, digno, reestruturação, concurso, existentes, necessidade"
79,"justiça, resistência, político, inclusão, popular, CPMF, iniciativas, eficiente, contribuição, apoio, conservadora, social, parte, municipalismo, beneficiários, projeto, causas, confiança, flexibilização, golpe"
80,"cuidadosa, econômicas, estaduais, princípios, partidária, constitucionais, financeira, mínimo, justo, oposição, medida, decisão, eficiência, convivência, polarização, constante, inelegibilidade, meritória, prestígio, rumo"
81,"amazônica, Estados, transparência, presidenciais, recursos, soluções, salário, brasileiro, região, serviços, oposição, aposentados, dignidade, votação, sustentável, comunitárias, autonomia, Poderes, licitações, equilíbrio"
82,"vetos, constitucionais, legislativo, processo, foro, aumento, proposta, profissionais, independência, construção, fiscalização, Parlamento, fim, decisão, manutenção, extraordinário, conselhos, corrupto, parlamentares, conteúdo"
83,"partidária, provisória, eficiente, medida, educacional, educacionais, pobres, direito, melhor, fundamentais, solene, magistratura, acesso, créditos, polarização, federalização, instauração, incentivo, ricos, lentidão"
