Topic,Rotulo
32,"Ministro, impeachment, ações, ministros, atuação, pedidos, pedido, Ministros, papel, decisão, Estado, ministro, salário, incompatível, assinaturas, medidas, poderes, diálogo, base, confiança, avanço, função, interpretação, caso, insalubridade, modulação, Justiça, extremas, motivos, dúvidas"
33,"medidas, provisórias, uso, excessivo, urgência, relevância, Congresso, prática, legislativo, critérios, relação, falta, papel, requisitos, projetos, legislativa, pauta, revisão, aceitação, função, urgentes, pleno, Estado, prerrogativas, vácuo, normas, suplementação, respeito, pública, ineficácia"
34,"trabalhista, reforma, trabalhadores, salário, trabalhistas, mínimo, trabalho, reformas, previdenciária, condições, proteção, proposta, trabalhador, Justiça, relações, contrato, acesso, projeto, inconstitucional, hora, Previdência, novas, legislação, acordos, pétreas, fundamentais, cláusulas, preocupação, governo, possibilidade"
35,"ambiental, ambiente, meio, ambientais, proteção, desenvolvimento, sustentável, legislação, licenciamento, ecologicamente, preservação, gerações, políticas, públicas, futuras, futuras gerações, competência, concorrente, questões, econômico, atividades, normas, saudável, artigo, gestão, Estados, sustentabilidade, governamentais, diretrizes, revisão"
36,"adolescentes, crianças, proteção, públicas, políticas, absoluta, prioridade, integral, efetiva, punição, infantil, indicativa, aplicação, Estado, classificação, sociedade, responsabilidade, público, juventude, ações, socioeducativas, secretarias, manutenção, defesa, inclusão, emissoras, orçamentos, bebidas, alcoólicas, propaganda"
37,"Presidente, postura, mandato, decisão, terceiro mandato, presidencial, terceiro, democracia, relação, possibilidade, presidente, governo, ação, desrespeito, instituições, tentativa, poder, medidas, democráticas, respeito, gestão, prática, ato, falta, provisórias, atribuições, vigente, alteração, accountability, paraguaio"
38,"pacto, federativo, recursos, Estados, distribuição, União, revisão, justa, equilíbrio, desigualdades, municípios, concentração, transferência, responsabilidades, documentos, fontes, atuais, relações, crianças, financiamento, , , , , , , , , , "
39,"atuação, decisão, ações, expressão, liberdade, separação, abusos, poderes, respeito, relação, Poderes, competências, segunda instância, segunda, instância, prisão, inquéritos, democrático, afronta, Estado, omissão, condenação, interferência, limites, poder, aplicação, réus, distinção, princípio, anterioridade"
40,"telecomunicações, rádio, sigilo, televisão, interceptações, comunicações, TV, acesso, serviços, comunicação, programação, emenda, meios, aprovação, concessões, fiscalização, inclusão, neutralidade, proposta, judicial, digital, transparência, relação, rede, social, divulgação, ilegal, medidas, regulação, conformidade"
41,"crédito, operação, externo, autorização, créditos, extraordinário, juros, urgência, extraordinários, Município, imprevisibilidade, conformidade, financeiras, abertura, taxas, operações, abusivas, relevância, aprovação, legais, projeto, Resolução, práticas, requisitos, provisórias, Estado, edição, financeiro, resolução, uso"
42,"previdência, reforma, Previdência, proposta, reformas, servidores, social, principal, públicos, aposentadoria, regras, inconstitucional, governo, trabalhadores, pensão, mulheres, prejudicial, contribuição, previdenciária, situação, regime, propostas, interrupções, incerteza, diferença, decisões, pensões, devidas, sistema, regimes"
43,"membros, magistrados, poder, funções, defesa, essencial, atuação, democracia, manutenção, investigação, justiça, ordem, ameaças, prerrogativas, criação, proposta, abuso, instituição, competências, iniciativa, essenciais, segurança, medidas, condições, intervenção, sociedade, tentativa, livros, éticas, Conta"
44,"desenvolvimento, região, regionais, econômico, desigualdades, amazônica, sustentável, social, falta, fundiária, regularização, prorrogação, federais, benefícios, grilagem, Estado, regional, relação, ações, governo, plano, terra, recursos, política, economia, preservação, integração, convocação, produtores, função"
45,"legal, devido processo, devido, investigações, garantias, defesa, legalidade, contraditório, indivíduos, limites, advogados, ampla defesa, jurídica, base, imparcialidade, operações, ampla, liberdade, individuais, investigação, corrupção, fática, formalidades, legitimidade, acesso, incompatíveis, autos, investigativo, fundamentais, prisões"
46,"interferência, principal, tentativa, poderes, prática, cidadão, serviço, qualidade, independência, público, princípio, , , , , , , , , , , , , , , , , , , "
47,"CPMF, prorrogação, recursos, saúde, imposto, dezembro, financiamento, governo, proposta, destinação, original, contribuição, arrecadação, tributária, propósito, provisória, dia, suficiente, alíquota, estabilidade, reforma, atual, promessa, encerramento, continuidade, Executivo, injusto, término, promessas, sociais"
48,"transposição, servidores, quadro, União, quadros, Estado, tratamento, federal, isonômico, públicos, histórica, aprovação, regulamentação, benefício, injustiça, omissão, isonomia, obrigação, relação, estados, inclusão, estratégico, justiça, plenário, composição, similar, emenda, projeto, estaduais, vez"
49,"Casas, papel, legislativo, revisora, Câmara, projeto, casa, decisão, reforma, matérias, Plenário, responsabilidade, equilíbrio, propostas, previdência, beneficiárias, solene, votação, poder, donas, provisórias, desmoralização, sentimento, aprovação, moderador, modificações, consenso, enquadramento, medidas, emenda"
50,"gastos, teto, saúde, gás, limites, financiamento, pagamento, campanha, mínimo, precatórios, setor, correntes, natural, União, controle, pessoas, pública, fixação, percentuais, jurídicas, receita, recursos, governos, implementação, regulamentação, receitas, aumento, competências, criação, piso"
51,"Judiciário, atuação, judiciais, ações, expressão, liberdade, relação, imparciais, presunção, inocência, seletiva, processos, setores, insegurança, decisões, propriedade, Estado, ação, devido processo, brasileiro, comportamento, guardiões, aplicação, devido, pensamento, legal, jornalistas, tragédias, governadores, exceção"
